node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
161183,1,1,1,16,9.572,1.944,0,0,0,0,53
161183,CR,0,1,16,0,0,0,0,0,5.43,53
161184,CR,0,1,16,0,0,0,0,0,5.43,53
161185,CR,0,1,16,0,0,0,0,0,5.43,53
161186,1,1,1,16,68.713,13.953,0,0,0,0,53
161186,CR,0,1,16,0,0,0,0,0,10.43,53
161187,1,1,1,16,17.868,3.628,0,0,0,0,53
161187,CR,0,1,16,0,0,0,0,0,5.43,53
161188,1,1,1,16,10.423,2.117,0,0,0,0,53
161188,CR,0,1,16,0,0,0,0,0,5.43,53
161189,1,1,1,16,55.927,11.357,0,0,0,0,53
161189,CR,0,1,16,0,0,0,0,0,5.43,53
161190,1,1,1,16,19.293,3.918,0,0,0,0,53
161190,CR,0,1,16,0,0,0,0,0,7.43,53
161191,1,1,1,16,36.266,7.364,0,0,0,0,53
161191,CR,0,1,16,0,0,0,0,0,16.29,53
161193,1,1,1,16,18.98,3.854,0,0,0,0,53
161193,CR,0,1,16,0,0,0,0,0,5.43,53
161194,1,1,1,16,71.063,14.43,0,0,0,0,53
161194,CR,0,1,16,0,0,0,0,0,16.29,53
161195,1,1,1,16,13.325,2.706,0,0,0,0,53
161195,CR,0,1,16,0,0,0,0,0,5.43,53
161196,CR,0,1,16,0,0,0,0,0,10.86,53
161197,1,1,1,16,8.925,1.812,0,0,0,0,53
161198,1,1,1,16,9.276,1.884,0,0,0,0,53
161199,1,1,1,16,38.061,7.729,0,0,0,0,53
161199,CR,0,1,16,0,0,0,0,0,2.715,53
161600,1,1,1,16,30.28,6.149,0,0,0,0,53
161600,CR,0,1,16,0,0,0,0,0,5.43,53
161601,1,1,1,16,21.438,4.353,0,0,0,0,53
161601,CR,0,1,16,0,0,0,0,0,5.43,53
161602,1,1,1,16,20.017,4.065,0,0,0,0,53
161602,CR,0,1,16,0,0,0,0,0,16.29,53
161603,1,0,1,16,5,1,0,0,0,0,53
161604,1,1,1,16,8.882,1.804,0,0,0,0,53
161604,CR,0,1,16,0,0,0,0,0,10.86,53
161605,1,1,1,16,10.423,2.117,0,0,0,0,53
161605,CR,0,1,16,0,0,0,0,0,5.43,53
161607,CR,0,1,16,0,0,0,0,0,5.43,53
161608,1,1,1,16,20.482,4.159,0,0,0,0,53
161608,CR,0,1,16,0,0,0,0,0,10.86,53
161609,1,1,1,16,14.322,2.908,0,0,0,0,53
161609,CR,0,1,16,0,0,0,0,0,5.43,53
161610,CR,0,1,16,0,0,0,0,0,5.43,53
161611,1,1,1,16,52.131,10.586,0,0,0,0,53
161611,CR,0,1,16,0,0,0,0,0,15.43,53
161612,1,1,1,16,70.841,14.385,0,0,0,0,53
161612,CR,0,1,16,0,0,0,0,0,10.86,53
161613,1,1,1,16,10.238,2.079,0,0,0,0,53
161613,CR,0,1,16,0,0,0,0,0,5.43,53
161614,1,1,1,16,76.301,15.494,0,0,0,0,53
161614,CR,0,1,16,0,0,0,0,0,12.86,53
161615,1,1,1,16,16.599,3.371,0,0,0,0,53
161615,CR,0,1,16,0,0,0,0,0,5.43,53
161616,1,1,1,16,9.572,1.944,0,0,0,0,53
161616,CR,0,1,16,0,0,0,0,0,5.43,53
161617,1,1,1,16,17.868,3.628,0,0,0,0,53
161617,CR,0,1,16,0,0,0,0,0,5.43,53
161618,1,1,1,16,22.585,4.586,0,0,0,0,53
161618,CR,0,1,16,0,0,0,0,0,5.43,53
161619,1,1,1,16,33.177,6.737,0,0,0,0,53
161619,CR,0,1,16,0,0,0,0,0,15.43,53
161620,1,1,1,16,10.363,2.104,0,0,0,0,53
161620,CR,0,1,16,0,0,0,0,0,10.86,53
161622,CR,0,1,16,0,0,0,0,0,5.43,53
161624,1,1,1,16,14.891,3.024,0,0,0,0,53
161624,CR,0,1,16,0,0,0,0,0,5.43,53
161625,1,1,1,16,8.531,1.732,0,0,0,0,53
161625,CR,0,1,16,0,0,0,0,0,5.43,53
161626,1,1,1,16,16.972,3.446,0,0,0,0,53
161626,CR,0,1,16,0,0,0,0,0,5.43,53
161627,CR,1,1,16,0,0,0,0,0,5.43,53
161628,1,1,1,16,27.197,5.523,0,0,0,0,53
161628,CR,0,1,16,0,0,0,0,0,5.43,53
161629,1,1,1,16,18.476,3.752,0,0,0,0,53
161629,CR,0,1,16,0,0,0,0,0,5.43,53
161630,1,1,1,16,26.611,5.404,0,0,0,0,53
161630,CR,0,1,16,0,0,0,0,0,5.43,53
161631,1,1,1,16,17.868,3.628,0,0,0,0,53
161631,CR,0,1,16,0,0,0,0,0,5.43,53
161632,CR,0,1,16,0,0,0,0,0,5.43,53
161633,1,1,1,16,76.359,15.505,0,0,0,0,53
161633,CR,0,1,16,0,0,0,0,0,15.86,53
161634,1,1,1,16,22.605,4.59,0,0,0,0,53
161634,CR,0,1,16,0,0,0,0,0,5.43,53
161635,1,1,1,16,20.726,4.209,0,0,0,0,53
161635,CR,0,1,16,0,0,0,0,0,5.43,53
161636,1,1,1,16,41.226,8.371,0,0,0,0,53
161636,CR,0,1,16,0,0,0,0,0,10.86,53
161637,1,1,1,16,16.972,3.446,0,0,0,0,53
161637,CR,0,1,16,0,0,0,0,0,5.43,53
161638,CR,0,1,16,0,0,0,0,0,5.43,53
161639,1,1,1,16,39.101,7.94,0,0,0,0,53
161639,CR,0,1,16,0,0,0,0,0,5.43,53
161640,1,1,1,16,17.35,3.523,0,0,0,0,53
161640,CR,0,1,16,0,0,0,0,0,10.86,53
161641,1,1,1,16,22.898,4.65,0,0,0,0,53
161641,CR,0,1,16,0,0,0,0,0,5.43,53
161642,1,1,1,16,33.553,6.813,0,0,0,0,53
161642,CR,0,1,16,0,0,0,0,0,10.86,53
161643,1,1,1,16,21.418,4.349,0,0,0,0,53
161643,CR,0,1,16,0,0,0,0,0,10.86,53
161644,1,1,1,16,17.868,3.628,0,0,0,0,53
161644,CR,0,1,16,0,0,0,0,0,5.43,53
161645,1,1,1,16,8.882,1.804,0,0,0,0,53
161645,CR,0,1,16,0,0,0,0,0,5.43,53
161646,1,1,1,16,33.929,6.89,0,0,0,0,53
161646,CR,0,1,16,0,0,0,0,0,5.43,53
161647,1,1,1,16,15.102,3.067,0,0,0,0,53
161647,CR,0,1,16,0,0,0,0,0,5.43,53
161648,1,1,1,16,26.068,5.293,0,0,0,0,53
161648,CR,0,1,16,0,0,0,0,0,5.43,53
161649,CR,0,1,16,0,0,0,0,0,10.86,53
161650,1,1,1,16,8.531,1.732,0,0,0,0,53
161650,CR,0,1,16,0,0,0,0,0,10.86,53
161651,1,1,1,16,24.441,4.963,0,0,0,0,53
161651,CR,0,1,16,0,0,0,0,0,10.86,53
161652,1,1,1,16,38.766,7.872,0,0,0,0,53
161652,CR,0,1,16,0,0,0,0,0,20.86,53
161653,1,1,1,16,63.545,12.903,0,0,0,0,53
161653,CR,0,1,16,0,0,0,0,0,12.86,53
161654,1,1,1,16,32.452,6.59,0,0,0,0,53
161654,CR,0,1,16,0,0,0,0,0,5.43,53
161655,1,1,1,16,21.811,4.429,0,0,0,0,53
161655,CR,0,1,16,0,0,0,0,0,5.43,53
161656,1,1,1,16,9.276,1.884,0,0,0,0,53
161657,1,1,1,16,9.276,1.884,0,0,0,0,53
161658,1,0,1,16,5,1,0,0,0,0,53
161659,1,0,1,16,5,1,0,0,0,0,53
161666,1,1,1,16,15.514,3.15,0,0,0,0,53
161666,CR,0,1,16,0,0,0,0,0,5.43,53
161667,CR,0,1,16,0,0,0,0,0,16.29,53
161668,1,1,1,16,46.374,9.417,0,0,0,0,53
161668,CR,0,1,16,0,0,0,0,0,5.43,53
161669,1,1,1,16,16.578,3.366,0,0,0,0,53
161669,CR,0,1,16,0,0,0,0,0,5.43,53
161670,1,1,1,16,26.611,5.404,0,0,0,0,53
161670,CR,0,1,16,0,0,0,0,0,5.43,53
161671,1,1,1,16,105.791,21.482,0,0,0,0,53
161671,CR,0,1,16,0,0,0,0,0,15.751,53
161672,1,1,1,16,16.101,4.696,0,0,0,0,53
161672,CR,0,1,16,0,0,0,0,0,5.43,53
161673,1,1,1,16,38.766,7.872,0,0,0,0,53
161673,CR,0,1,16,0,0,0,0,0,5.43,53
161674,1,1,1,16,24.903,5.057,0,0,0,0,53
161674,CR,0,1,16,0,0,0,0,0,10.86,53
161675,1,1,1,16,11.014,2.237,0,0,0,0,53
161675,CR,0,1,16,0,0,0,0,0,10.86,53
161676,1,1,1,16,63.31,12.856,0,0,0,0,53
161676,CR,0,1,16,0,0,0,0,0,21.72,53
161677,1,1,1,16,18.559,3.769,0,0,0,0,53
161677,CR,0,1,16,0,0,0,0,0,10.86,53
161678,1,1,1,16,34.074,6.919,0,0,0,0,53
161678,CR,0,1,16,0,0,0,0,0,10.86,53
161679,1,1,1,16,43.623,8.858,0,0,0,0,53
161679,CR,0,1,16,0,0,0,0,0,10.86,53
161680,1,1,1,16,18.476,3.752,0,0,0,0,53
161680,CR,0,1,16,0,0,0,0,0,5.43,53
161681,1,1,1,16,32.452,6.59,0,0,0,0,53
161681,CR,0,1,16,0,0,0,0,0,10.86,53
161682,1,1,1,16,8.531,1.732,0,0,0,0,53
161682,CR,0,1,16,0,0,0,0,0,10.86,53
161683,1,1,1,16,147.98,30.049,0,0,0,0,53
161683,CR,0,1,16,0,0,0,0,0,21.72,53
161684,1,1,1,16,64.313,13.059,0,0,0,0,53
161684,CR,0,1,16,0,0,0,0,0,5.43,53
161686,1,1,1,16,19.311,3.921,0,0,0,0,53
161686,CR,0,1,16,0,0,0,0,0,5.43,53
161687,1,1,1,16,31.801,6.457,0,0,0,0,53
161687,CR,0,1,16,0,0,0,0,0,10.86,53
161688,1,1,1,16,7.067,1.435,0,0,0,0,53
161688,CR,0,1,16,0,0,0,0,0,5.43,53
161689,1,1,1,16,16.578,3.366,0,0,0,0,53
161689,CR,0,1,16,0,0,0,0,0,5.43,53
161690,1,1,1,16,25.439,5.166,0,0,0,0,53
161690,CR,0,1,16,0,0,0,0,0,10.86,53
161691,1,1,1,16,14.322,2.908,0,0,0,0,53
161691,CR,0,1,16,0,0,0,0,0,5.43,53
161692,1,1,1,16,25.381,5.154,0,0,0,0,53
161692,CR,0,1,16,0,0,0,0,0,5.43,53
161693,1,1,1,16,33.177,6.737,0,0,0,0,53
161693,CR,0,1,16,0,0,0,0,0,5.43,53
161694,1,1,1,16,26.068,5.293,0,0,0,0,53
161694,CR,0,1,16,0,0,0,0,0,5.43,53
161695,1,1,1,16,16.578,3.366,0,0,0,0,53
161695,CR,0,1,16,0,0,0,0,0,5.43,53
161696,CR,0,1,16,0,0,0,0,0,5.43,53
161697,1,1,1,16,43.481,8.829,0,0,0,0,53
161697,CR,0,1,16,0,0,0,0,0,10.86,53
161698,CR,0,1,16,0,0,0,0,0,5.43,53
161699,1,1,1,16,45.794,9.299,0,0,0,0,53
161699,CR,0,1,16,0,0,0,0,0,10.86,53
161700,1,1,1,16,38.165,7.75,0,0,0,0,53
161700,CR,0,1,16,0,0,0,0,0,10,53
161701,1,1,1,16,35.537,7.216,0,0,0,0,53
161701,CR,0,1,16,0,0,0,0,0,5.43,53
161702,1,1,1,16,36.266,7.364,0,0,0,0,53
161702,CR,0,1,16,0,0,0,0,0,10.86,53
161703,1,1,1,16,22.701,4.61,0,0,0,0,53
161703,CR,0,1,16,0,0,0,0,0,5.43,53
161704,1,1,1,16,64.768,13.152,0,0,0,0,53
161704,CR,0,1,16,0,0,0,0,0,16.29,53
161705,1,1,1,16,18.476,3.752,0,0,0,0,53
161705,CR,0,1,16,0,0,0,0,0,5.43,53
161706,1,1,1,16,18.497,3.756,0,0,0,0,53
161706,CR,0,1,16,0,0,0,0,0,5.43,53
161707,1,1,1,16,25.381,5.154,0,0,0,0,53
161707,CR,0,1,16,0,0,0,0,0,5.43,53
161708,1,1,1,16,56.952,11.565,0,0,0,0,53
161708,CR,0,1,16,0,0,0,0,0,10.86,53
161709,1,1,1,16,13.951,2.833,0,0,0,0,53
161709,CR,0,1,16,0,0,0,0,0,5.43,53
161710,1,1,1,16,50.845,10.324,0,0,0,0,53
161710,CR,0,1,16,0,0,0,0,0,23.29,53
161711,1,1,1,16,37.101,7.534,0,0,0,0,53
161711,CR,0,1,16,0,0,0,0,0,5.43,53
161712,1,1,1,16,72.234,14.668,0,0,0,0,53
161712,CR,0,1,16,0,0,0,0,0,12.06,53
161714,1,1,1,16,76.359,15.505,0,0,0,0,53
161714,CR,0,1,16,0,0,0,0,0,10.86,53
161715,1,1,1,16,23.524,4.777,0,0,0,0,53
161715,CR,0,1,16,0,0,0,0,0,10.86,53
161716,1,1,1,16,68.942,13.999,0,0,0,0,53
161716,CR,0,1,16,0,0,0,0,0,5.43,53
161717,1,1,1,16,16.599,3.371,0,0,0,0,53
161717,CR,0,1,16,0,0,0,0,0,5.43,53
161718,1,1,1,16,31.027,6.3,0,0,0,0,53
161718,CR,0,1,16,0,0,0,0,0,16.29,53
161719,1,1,1,16,39.936,8.109,0,0,0,0,53
161719,CR,0,1,16,0,0,0,0,0,5.43,53
161720,1,1,1,16,26.611,5.404,0,0,0,0,53
161720,CR,0,1,16,0,0,0,0,0,5.43,53
161721,1,1,1,16,13.325,2.706,0,0,0,0,53
161721,CR,0,1,16,0,0,0,0,0,5.43,53
161722,1,1,1,16,27.479,5.58,0,0,0,0,53
161722,CR,0,1,16,0,0,0,0,0,5.43,53
161723,1,1,1,16,35.537,7.216,0,0,0,0,53
161723,CR,0,1,16,0,0,0,0,0,5.43,53
161724,1,1,1,16,64.878,13.174,0,0,0,0,53
161724,CR,0,1,16,0,0,0,0,0,10.86,53
161725,1,1,1,16,15.146,3.076,0,0,0,0,53
161725,CR,0,1,16,0,0,0,0,0,5.43,53
161726,1,1,1,16,26.068,5.293,0,0,0,0,53
161726,CR,0,1,16,0,0,0,0,0,5.43,53
161727,1,1,1,16,39.215,7.963,0,0,0,0,53
161727,CR,0,1,16,0,0,0,0,0,10.86,53
161728,1,1,1,16,15.561,3.16,0,0,0,0,53
161728,CR,0,1,16,0,0,0,0,0,10.86,53
161730,1,1,1,16,43.623,8.858,0,0,0,0,53
161730,CR,0,1,16,0,0,0,0,0,16.181,53
161731,1,1,1,16,71.063,14.43,0,0,0,0,53
161731,CR,0,1,16,0,0,0,0,0,15.43,53
161732,1,1,1,16,8.882,1.804,0,0,0,0,53
161732,CR,0,1,16,0,0,0,0,0,10.86,53
161733,1,1,1,16,26.133,5.306,0,0,0,0,53
161733,CR,0,1,16,0,0,0,0,0,5.43,53
161734,1,1,1,16,20.454,4.153,0,0,0,0,53
161734,CR,0,1,16,0,0,0,0,0,10.43,53
161735,1,1,1,16,121.101,24.591,0,0,0,0,53
161735,CR,0,1,16,0,0,0,0,0,29.71,53
161736,1,1,1,16,107.81,21.892,0,0,0,0,53
161736,CR,0,1,16,0,0,0,0,0,18.29,53
161737,CR,0,1,16,0,0,0,0,0,5.43,53
161738,1,1,1,16,64.768,13.152,0,0,0,0,53
161738,CR,0,1,16,0,0,0,0,0,16.29,53
161739,1,1,1,16,6.82,2.242,0,0,0,0,53
161739,CR,0,1,16,0,0,0,0,0,5.43,53
161740,1,1,1,16,35.742,7.258,0,0,0,0,53
161740,CR,0,1,16,0,0,0,0,0,15.43,53
161741,1,1,1,16,26.068,5.293,0,0,0,0,53
161741,CR,0,1,16,0,0,0,0,0,5.43,53
161742,1,1,1,16,9.572,1.944,0,0,0,0,53
161742,CR,0,1,16,0,0,0,0,0,5.43,53
161743,1,1,1,16,79.661,16.176,0,0,0,0,53
161743,CR,0,1,16,0,0,0,0,0,12.086,53
161744,1,1,1,16,12.079,2.453,0,0,0,0,53
161744,CR,0,1,16,0,0,0,0,0,5.43,53
161745,1,1,1,16,22.898,4.65,0,0,0,0,53
161745,CR,0,1,16,0,0,0,0,0,5.43,53
161746,1,1,1,16,12.427,2.523,0,0,0,0,53
161746,CR,0,1,16,0,0,0,0,0,5.43,53
161747,1,1,1,16,12.079,2.453,0,0,0,0,53
161747,CR,0,1,16,0,0,0,0,0,5.43,53
161748,1,1,1,16,22.898,4.65,0,0,0,0,53
161748,CR,0,1,16,0,0,0,0,0,5.43,53
161749,1,1,1,16,34.471,7,0,0,0,0,53
161749,CR,0,1,16,0,0,0,0,0,5.43,53
161750,CR,0,1,16,0,0,0,0,0,5.43,53
161751,1,1,1,16,30.676,6.229,0,0,0,0,53
161751,CR,0,1,16,0,0,0,0,0,14.892,53
161752,1,1,1,16,26.651,5.412,0,0,0,0,53
161752,CR,0,1,16,0,0,0,0,0,5.43,53
161753,CR,0,1,16,0,0,0,0,0,5.43,53
161754,1,1,1,16,10.238,2.079,0,0,0,0,53
161754,CR,0,1,16,0,0,0,0,0,5.43,53
161755,1,1,1,16,20.482,4.159,0,0,0,0,53
161755,CR,0,1,16,0,0,0,0,0,10.86,53
161756,1,1,1,16,21.811,4.429,0,0,0,0,53
161756,CR,0,1,16,0,0,0,0,0,5.43,53
161757,1,1,1,16,14.2,2.884,0,0,0,0,53
161757,CR,0,1,16,0,0,0,0,0,5.43,53
161758,1,1,1,16,9.572,1.944,0,0,0,0,53
161758,CR,0,1,16,0,0,0,0,0,5.43,53
161759,1,1,1,16,73.989,15.024,0,0,0,0,53
161759,CR,0,1,16,0,0,0,0,0,5.43,53
161760,1,1,1,16,18.12,3.679,0,0,0,0,53
161760,CR,0,1,16,0,0,0,0,0,10.86,53
161761,CR,0,1,16,0,0,0,0,0,5.43,53
161762,1,1,1,16,33.111,6.724,0,0,0,0,53
161762,CR,0,1,16,0,0,0,0,0,10.86,53
161766,1,1,1,16,5.577,1.133,0,0,0,0,53
161766,CR,0,1,16,0,0,0,0,0,5.43,53
161767,1,1,1,16,64.878,13.174,0,0,0,0,53
161767,CR,0,1,16,0,0,0,0,0,10.86,53
161768,1,1,1,16,41.98,8.524,0,0,0,0,53
161768,CR,0,1,16,0,0,0,0,0,12.751,53
161769,1,1,1,16,18.98,3.854,0,0,0,0,53
161769,CR,0,1,16,0,0,0,0,0,5.43,53
161770,1,1,1,16,18.98,3.854,0,0,0,0,53
161770,CR,0,1,16,0,0,0,0,0,5.43,53
161771,1,1,1,16,42.211,8.571,0,0,0,0,53
161772,1,1,1,16,26.799,5.442,0,0,0,0,53
161772,CR,0,1,16,0,0,0,0,0,5.43,53
161773,1,1,1,16,45.773,9.295,0,0,0,0,53
161773,CR,0,1,16,0,0,0,0,0,5.43,53
161774,1,1,1,16,39.215,7.963,0,0,0,0,53
161774,CR,0,1,16,0,0,0,0,0,10.43,53
161775,1,1,1,16,45.405,9.22,0,0,0,0,53
161775,CR,0,1,16,0,0,0,0,0,16.181,53
161776,CR,0,1,16,0,0,0,0,0,10,53
161777,1,1,1,16,22.728,4.615,0,0,0,0,53
161777,CR,0,1,16,0,0,0,0,0,10.86,53
161778,1,1,1,16,36.266,7.364,0,0,0,0,53
161778,CR,0,1,16,0,0,0,0,0,16.29,53
161779,1,1,1,16,30.345,6.162,0,0,0,0,53
161779,CR,0,1,16,0,0,0,0,0,5.43,53
161780,1,1,1,16,18.98,3.854,0,0,0,0,53
161780,CR,0,1,16,0,0,0,0,0,5.43,53
161781,1,1,1,16,12.056,2.448,0,0,0,0,53
161781,CR,0,1,16,0,0,0,0,0,5.43,53
161782,1,1,1,16,14.347,2.913,0,0,0,0,53
161782,CR,0,1,16,0,0,0,0,0,10.86,53
161783,1,1,1,16,21.811,4.429,0,0,0,0,53
161783,CR,0,1,16,0,0,0,0,0,10.86,53
161784,1,1,1,16,10.715,2.176,0,0,0,0,53
161785,1,1,1,16,10.363,2.104,0,0,0,0,53
161785,CR,0,1,16,0,0,0,0,0,5.43,53
161786,1,1,1,16,10.715,2.176,0,0,0,0,53
161786,CR,0,1,16,0,0,0,0,0,5.43,53
161787,CR,0,1,16,0,0,0,0,0,5.43,53
161788,1,1,1,16,29.089,5.907,0,0,0,0,53
161788,CR,0,1,16,0,0,0,0,0,10.86,53
161789,1,1,1,16,25.004,5.077,0,0,0,0,53
161789,CR,0,1,16,0,0,0,0,0,16.29,53
161790,1,1,1,16,45.505,9.24,0,0,0,0,53
161790,CR,0,1,16,0,0,0,0,0,10.86,53
161791,1,1,1,16,16.972,3.446,0,0,0,0,53
161791,CR,0,1,16,0,0,0,0,0,5.43,53
161792,1,1,1,16,9.216,1.871,0,0,0,0,53
161792,CR,0,1,16,0,0,0,0,0,5.43,53
161793,1,1,1,16,9.656,1.961,0,0,0,0,53
161793,CR,0,1,16,0,0,0,0,0,5.43,53
161794,1,1,1,16,18.559,3.769,0,0,0,0,53
161794,CR,0,1,16,0,0,0,0,0,5.43,53
161795,1,1,1,16,30.533,6.2,0,0,0,0,53
161795,CR,0,1,16,0,0,0,0,0,5.43,53
161796,1,1,1,16,14.115,2.866,0,0,0,0,53
161796,CR,0,1,16,0,0,0,0,0,5.43,53
161797,1,1,1,16,22.651,4.599,0,0,0,0,53
161797,CR,0,1,16,0,0,0,0,0,10.86,53
161798,1,1,1,16,12.079,2.453,0,0,0,0,53
161798,CR,0,1,16,0,0,0,0,0,5.43,53
161799,1,1,1,16,49.737,10.1,0,0,0,0,53
161800,1,1,1,16,12.427,2.523,0,0,0,0,53
161800,CR,0,1,16,0,0,0,0,0,5.43,53
161801,1,1,1,16,12.079,2.453,0,0,0,0,53
161801,CR,0,1,16,0,0,0,0,0,5.43,53
161802,1,1,1,16,20.856,4.235,0,0,0,0,53
161802,CR,0,1,16,0,0,0,0,0,5.43,53
161803,1,1,1,16,17.226,3.498,0,0,0,0,53
161803,CR,0,1,16,0,0,0,0,0,10.86,53
161805,1,1,1,16,17.35,3.523,0,0,0,0,53
161805,CR,0,1,16,0,0,0,0,0,10.86,53
161806,1,1,1,16,13.325,2.706,0,0,0,0,53
161806,CR,0,1,16,0,0,0,0,0,5.43,53
161807,1,1,1,16,37.101,7.534,0,0,0,0,53
161807,CR,0,1,16,0,0,0,0,0,5.43,53
161808,1,1,1,16,9.572,1.944,0,0,0,0,53
161808,CR,0,1,16,0,0,0,0,0,5.43,53
161809,1,1,1,16,36.991,7.511,0,0,0,0,53
161809,CR,0,1,16,0,0,0,0,0,5.43,53
161810,1,1,1,16,18.476,3.752,0,0,0,0,53
161810,CR,0,1,16,0,0,0,0,0,5.43,53
161811,1,1,1,16,39.215,7.963,0,0,0,0,53
161811,CR,0,1,16,0,0,0,0,0,5.43,53
161812,1,1,1,16,37.971,7.71,0,0,0,0,53
161812,CR,0,1,16,0,0,0,0,0,10.86,53
161813,CR,0,1,16,0,0,0,0,0,10.86,53
161814,CR,0,1,16,0,0,0,0,0,5.43,53
161815,CR,0,1,16,0,0,0,0,0,5.43,53
161816,1,1,1,16,18.98,3.854,0,0,0,0,53
161816,CR,0,1,16,0,0,0,0,0,5.43,53
161817,1,1,1,16,37.929,7.702,0,0,0,0,53
161817,CR,0,1,16,0,0,0,0,0,10.86,53
161818,1,1,1,16,10.363,2.104,0,0,0,0,53
161818,CR,0,1,16,0,0,0,0,0,5.43,53
161819,1,1,1,16,19.144,3.887,0,0,0,0,53
161819,CR,0,1,16,0,0,0,0,0,10,53
161820,1,1,1,16,18.98,3.854,0,0,0,0,53
161820,CR,0,1,16,0,0,0,0,0,5.43,53
161821,1,1,1,16,28.988,5.886,0,0,0,0,53
161821,CR,0,1,16,0,0,0,0,0,5.43,53
161822,1,1,1,16,20.482,4.159,0,0,0,0,53
161822,CR,0,1,16,0,0,0,0,0,5.43,53
161823,1,1,1,16,93.84,19.055,0,0,0,0,53
161823,CR,0,1,16,0,0,0,0,0,5.43,53
161824,1,1,1,16,93.84,19.055,0,0,0,0,53
161824,CR,0,1,16,0,0,0,0,0,5.43,53
161825,1,1,1,16,35.828,7.275,0,0,0,0,53
161825,CR,0,1,16,0,0,0,0,0,10.86,53
161826,1,1,1,16,80.116,16.268,0,0,0,0,53
161826,CR,0,1,16,0,0,0,0,0,25.45,53
161827,1,1,1,16,19.395,3.938,0,0,0,0,53
161827,CR,0,1,16,0,0,0,0,0,5.43,53
161828,1,1,1,16,13.951,2.833,0,0,0,0,53
161828,CR,0,1,16,0,0,0,0,0,10.86,53
161830,1,1,1,16,38.642,7.847,0,0,0,0,53
161830,CR,0,1,16,0,0,0,0,0,5.43,53
161831,1,1,1,16,19.311,3.921,0,0,0,0,53
161831,CR,0,1,16,0,0,0,0,0,5.43,53
161832,1,1,1,16,14.115,2.866,0,0,0,0,53
161832,CR,0,1,16,0,0,0,0,0,5.43,53
161833,1,1,1,16,14.891,3.024,0,0,0,0,53
161833,CR,0,1,16,0,0,0,0,0,10.86,53
161834,1,1,1,16,20.726,4.209,0,0,0,0,53
161834,CR,0,1,16,0,0,0,0,0,12.876,53
161835,1,1,1,16,73.989,15.024,0,0,0,0,53
161835,CR,0,1,16,0,0,0,0,0,10.86,53
161836,1,1,1,16,25.439,5.166,0,0,0,0,53
161836,CR,0,1,16,0,0,0,0,0,10.86,53
161838,1,1,1,16,25.919,5.263,0,0,0,0,53
161838,CR,0,1,16,0,0,0,0,0,5.43,53
161839,1,1,1,16,50.884,10.333,0,0,0,0,53
161839,CR,0,1,16,0,0,0,0,0,5.43,53
161840,1,1,1,16,39.832,8.088,0,0,0,0,53
161840,CR,0,1,16,0,0,0,0,0,10.86,53
161841,1,1,1,16,32.387,6.577,0,0,0,0,53
161841,CR,0,1,16,0,0,0,0,0,5.43,53
161842,1,1,1,16,30.28,6.149,0,0,0,0,53
161842,CR,0,1,16,0,0,0,0,0,16.29,53
161843,1,1,1,16,27.479,5.58,0,0,0,0,53
161843,CR,0,1,16,0,0,0,0,0,5.43,53
161844,1,1,1,16,18.414,3.739,0,0,0,0,53
161844,CR,0,1,16,0,0,0,0,0,16.29,53
161845,1,1,1,16,58.892,11.959,0,0,0,0,53
161845,CR,0,1,16,0,0,0,0,0,21.42,53
161846,1,1,1,16,17.868,3.628,0,0,0,0,53
161846,CR,0,1,16,0,0,0,0,0,5.43,53
161847,1,1,1,16,48.881,9.926,0,0,0,0,53
161847,CR,0,1,16,0,0,0,0,0,16.29,53
161848,1,1,1,16,41.226,8.371,0,0,0,0,53
161848,CR,0,1,16,0,0,0,0,0,10.86,53
161849,1,1,1,16,17.868,3.628,0,0,0,0,53
161849,CR,0,1,16,0,0,0,0,0,5.43,53
161850,1,1,1,16,18.643,3.786,0,0,0,0,53
161850,CR,0,1,16,0,0,0,0,0,16.29,53
161851,1,1,1,16,73.989,15.024,0,0,0,0,53
161851,CR,0,1,16,0,0,0,0,0,10.86,53
161852,1,1,1,16,15.35,3.117,0,0,0,0,53
161852,CR,0,1,16,0,0,0,0,0,16.29,53
161853,1,1,1,16,36.162,7.343,0,0,0,0,53
161853,CR,0,1,16,0,0,0,0,0,10.751,53
161854,1,1,1,16,15.35,3.117,0,0,0,0,53
161854,CR,0,1,16,0,0,0,0,0,10.86,53
161855,CR,0,1,16,0,0,0,0,0,5.43,53
161856,1,1,1,16,25.439,5.166,0,0,0,0,53
161856,CR,0,1,16,0,0,0,0,0,5.43,53
161858,1,1,1,16,30.176,6.127,0,0,0,0,53
161858,CR,0,1,16,0,0,0,0,0,5.43,53
161859,1,1,1,16,21.438,4.353,0,0,0,0,53
161859,CR,0,1,16,0,0,0,0,0,5.43,53
161860,1,1,1,16,26.133,5.306,0,0,0,0,53
161860,CR,0,1,16,0,0,0,0,0,5.43,53
161861,1,1,1,16,18.643,3.786,0,0,0,0,53
161861,CR,0,1,16,0,0,0,0,0,16.29,53
161862,1,1,1,16,22.651,4.599,0,0,0,0,53
161862,CR,0,1,16,0,0,0,0,0,5.43,53
161864,1,1,1,16,73.612,14.948,0,0,0,0,53
