node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
314042,VISAPOWER,400,2,3,31,4,1,1.8161
314043,LANCO-AMARKA,400,2,3,31,4,1,-0.0736
314044,GMR,400,2,3,31,4,1.005,3.3366
314045,LARASTPP,400,2,3,31,4,1,0.3807
314046,SARDAENERGY,400,2,3,31,6,1.00077,4.9117
314047,KPCL,400,2,3,31,6,1.00684,-0.1105
314049,RAIPURSPLT,400,1,3,31,1,1.00838,-3.4579
314050,DHAMTARI,400,1,3,31,5,1.01897,-6.8718
314051,JAGADALPUR,400,1,3,31,5,1.01405,-9.1222
314099,TRNENERGY,400,1,3,31,6,1.0014,4.7952
318007,SIPAT7,765,2,3,31,1,1,1.662
318028,BLPSRWR,765,1,3,31,1,1.00317,1.3344
318029,RAIGARH_KOTR,765,1,3,31,1,1.01286,0.5874
318030,RAIPUR_POOL,765,1,3,31,1,1.02993,-1.1541
318031,TAMNAR,765,1,3,31,1,1.01594,1.7397
318032,DHARAMJAIGAR,765,1,3,31,1,1.01651,0.5099
318033,CHAMPA_POOL,765,1,3,31,4,1.01398,-0.2321
318035,CHHATTISGARH,765,4,3,31,4,1,0
318038,RAJNANDGAON,765,1,3,31,4,1.02276,-1.5468
322001,MAGARWD2,220,1,3,32,2,0.97219,-42.7596
322002,MAGARWADAGIS,220,1,3,32,4,0.97362,-42.505
324002,MAGARWADAGIS,400,1,3,32,4,0.99792,-37.2651
326001,MAGARWADA,66,1,3,32,2,0.94227,-52.636
326002,RINGANWA,66,1,3,32,2,0.93158,-54.3413
326003,VARKUND,66,1,3,32,2,0.92999,-54.9723
326004,KACHIGAM,66,1,3,32,2,0.9322,-53.3527
326005,DALWADA,66,1,3,32,2,0.92693,-56.1675
326006,BHIMPORE,66,1,3,32,2,0.92693,-56.1675
326007,DABHEL,66,1,3,32,2,0.9322,-53.3527
332001,KARARPD2,220,1,3,33,2,0.9506,-45.6442
332002,KHADOLI,220,1,3,33,2,0.961,-42.7844
332003,KALA,220,1,3,33,4,0.973,-37.8109
334003,KALA,400,1,3,33,4,0.97869,-32.1213
336001,KARARPD6,66,1,3,33,2,0.93012,-51.3988
336002,KHADOLI6,66,1,3,33,2,0.94399,-48.0831
336003,MASAT2,66,1,3,33,2,0.95703,-54.5224
336004,AMLI,66,1,3,33,2,0.95365,-55.1686
336005,SILLI,66,1,3,33,2,0.95089,-56.7065
336006,PHASE4,66,1,3,33,2,0.92452,-53.3424
336007,DADRA3,66,1,3,33,2,0.91249,-54.5696
336008,DADRA2,66,1,3,33,2,0.90045,-55.7539
336009,ATHAL,66,1,3,33,2,0.91742,-52.6401
336010,MASAT1,66,1,3,33,2,0.90681,-53.7311
336011,HEDALCO,66,1,3,33,2,0.94068,-48.4205
336012,KHANVEL,66,1,3,33,2,0.93908,-48.5783
336013,KHADOLI2,66,1,3,33,2,0.94253,-48.2308
336014,KHADOLI3,66,1,3,33,2,0.9416,-48.3242
336015,RAKHOLI1,66,1,3,33,2,0.94031,-48.4589
336016,IPCA,66,1,3,33,2,0.92957,-51.4556
336017,RIL,66,1,3,33,2,0.92872,-51.5428
336018,RAKHOLI2,66,1,3,33,2,0.92223,-52.2127
336019,DADRA1,66,1,3,33,2,0.89253,-55.0806
336020,SAYALI,220,1,3,33,2,0.95997,-43.6785
341001,VERNA,110,1,3,34,2,0.90309,-34.0401
341002,PONDA,110,1,3,34,2,0.96026,-28.066
341003,XELDEM,110,4,3,34,2,1,0
341004,MRF,110,1,3,34,2,0.95842,-28.2793
341005,TIVIM,110,1,3,34,2,0.95911,-28.6423
341006,BINANI,110,1,3,34,2,0.95913,-28.6427
341007,KADAMBA,110,1,3,34,2,0.96051,-28.2824
342001,MAPUSA2,220,1,3,34,2,0.97701,-23.3344
342002,PONDA2,220,1,3,34,2,0.97372,-24.5066
342003,CHIK2,220,1,3,34,2,1.01621,-25.9255
342004,AMONA,220,1,3,34,2,0.97949,-24.8891
342005,TIVIM,220,1,3,34,2,0.975,-23.6602
342006,XELDEM,220,4,3,34,2,1,0
344001,MAPUSA4,400,1,3,34,1,0.99158,-18.2827
351001,LIMDI1,132,1,3,35,2,1.01055,-47.4529
351002,WANKN1,132,2,3,35,2,0.99803,-48.9025
351003,NAGHE1,132,1,3,35,2,0.969,-47.7272
351004,BHATI1,132,2,3,35,2,1.00587,-47.1883
351005,GONDL1,132,2,3,35,2,1.01767,-59.5605
351006,PALIAD,132,2,3,35,2,0.95332,-65.0585
351007,DHAND1,132,1,3,35,2,0.9918,-58.5456
351008,DHUV1,132,2,3,35,2,1.01429,-52.2751
351009,VATWA1,132,1,3,35,2,0.9287,-55.3027
351010,RANAS1,132,1,3,35,2,0.93794,-52.5029
351011,KARAM1,132,1,3,35,2,0.96676,-52.0186
351012,RANAV1,132,1,3,35,2,1.00279,-51.4657
351013,GOTRI1,132,1,3,35,2,0.97846,-52.7571
351014,RAJKOT1,132,1,3,35,2,1.0251,-53.398
351015,SIKKA1,132,2,3,35,2,1,-42.4988
351016,JAMB1,132,1,3,35,2,0.97709,-52.1175
351017,VIKRAM1,132,1,3,35,2,1.0107,-57.8423
351018,ANJAR1,132,1,3,35,2,0.93385,-56.7795
351019,ASOJ1,132,1,3,35,2,1.00055,-50.0115
351020,JAWNG1,132,1,3,35,2,0.99033,-52.0357
351021,FERTI1,132,1,3,35,2,0.98754,-51.8892
351022,NANDS1,132,1,3,35,2,0.99749,-51.9663
351023,AECOM1,132,2,3,35,2,0.88852,-55.1469
351024,GIPCL1,132,2,3,35,2,1,-51.9089
351025,JASDAN,132,2,3,35,2,0.98761,-65.5836
351026,JAMNG1,132,1,3,35,2,0.97568,-47.2936
351027,HALDARVA,132,1,3,35,2,0.96123,-50.7354
351028,ACHALIA,132,1,3,35,2,0.97177,-48.9055
351029,GODHRA,132,1,3,35,2,0.95714,-55.1256
351030,MEHESANA,132,1,3,35,2,0.97696,-53.9415
351031,NAVSARI,132,1,3,35,2,0.96841,-59.5272
351032,HIMMATNG,132,1,3,35,2,0.94526,-53.6591
351033,TIMBDI,132,1,3,35,2,1.04591,-69.8537
351034,BHESTAN,132,1,3,35,2,0.943,-63.8695
351035,ATUL,132,1,3,35,2,0.95887,-62.9836
351036,ANKLSHWR,132,1,3,35,2,0.94905,-51.5958
351037,GNFC,132,1,3,35,2,0.97248,-48.9232
351038,VALIA,132,1,3,35,2,0.9572,-50.4223
351039,RPL,132,1,3,35,2,0.9718,-48.9062
351040,MANJUSAR,132,1,3,35,2,0.99921,-50.1552
351041,ERDA,132,1,3,35,2,0.99921,-50.1553
351042,NIRMA,132,1,3,35,2,0.99922,-50.1556
351043,DAHOD,132,1,3,35,2,0.91946,-60.4382
351044,VASEDI,132,1,3,35,2,0.91338,-62.9058
351045,SABRMATI,132,1,3,35,2,0.88921,-55.109
351046,ODE,132,1,3,35,2,0.93936,-54.7124
351047,NADIAD,132,1,3,35,2,0.91912,-56.4309
351048,MEHMDBD,132,1,3,35,2,0.91611,-56.7051
351049,BHARUCH,132,1,3,35,2,0.95229,-51.4275
351050,KARJAN,132,1,3,35,2,0.94453,-54.1888
351051,TILAKWDA,132,1,3,35,2,0.95873,-54.046
351052,MOD_PETR,132,1,3,35,2,0.97718,-52.1196
351053,CHILODA,132,1,3,35,2,0.92795,-53.7978
351054,TALOD,132,1,3,35,2,0.92148,-54.9457
351055,SIDHPUR,132,1,3,35,2,0.95342,-59.3136
351056,PATAN,132,1,3,35,2,0.95659,-55.9595
351057,VISNAGAR,132,1,3,35,2,0.96512,-54.3262
351058,DEESA,132,1,3,35,2,0.95156,-64.7604
351059,IDAR,132,1,3,35,2,0.95118,-53.7822
351060,UNDEL,132,1,3,35,2,0.99103,-53.2283
351061,BARWALA,132,1,3,35,2,0.98597,-63.8792
351062,SITAGADH,132,1,3,35,2,1.00255,-48.5005
351063,VAJDI,132,1,3,35,2,1.0151,-55.6734
351064,BHAYAVDR,132,1,3,35,2,1.00188,-56.7529
351065,DHROL,132,1,3,35,2,0.99183,-45.4064
351066,LALPAR,132,1,3,35,2,0.999,-47.7045
351067,KHAMBALI,132,2,3,35,2,0.98614,-47.9879
351068,ENERCON,132,2,3,35,2,1.00772,-47.2326
351069,HARIPUR,132,1,3,35,2,1.04966,-70.5106
351070,TALALA,132,1,3,35,2,1.04574,-70.9981
351071,JUNAGADH,132,1,3,35,2,1.043,-70.0299
351072,AMBHUJA,132,4,3,35,2,1,0
351073,CCGL,132,4,3,35,2,1,0
351074,GGL,132,1,3,35,2,0.95741,-50.4278
351075,VALLBHPR,132,1,3,35,2,0.9971,-65.1594
351076,VARSHMED,132,2,3,35,2,1.04747,-47.1312
351077,PIRAN-T,132,1,3,35,2,1.01101,-36.9691
351078,VIJAPUR,132,1,3,35,2,0.95764,-53.9063
351079,RPL_SIKK,132,1,3,35,2,0.9908,-44.3613
351080,VINZOL,132,1,3,35,2,0.99905,-37.7961
351081,THELPEZ,132,1,3,35,2,1.00066,-37.6843
351082,ISRO,132,1,3,35,2,1.00509,-37.3578
351083,BOTAD,132,1,3,35,2,0.96844,-61.2304
351084,BHOMIYAVADAR,132,2,3,35,2,1.00692,-49.2474
352001,ASOJ2,220,1,3,35,2,0.99762,-40.2768
352002,GANCS2,220,2,3,35,2,1,-39.205
352003,DEHGM2,220,1,3,35,2,0.99758,-41.2694
352004,WANAK2,220,2,3,35,2,1,-39.9222
352005,SOJA2,220,1,3,35,2,0.99808,-43.4097
352006,CHORN2,220,1,3,35,2,1.0171,-40.1215
352007,UKAIT2,220,2,3,35,2,1,-38.8704
352008,JETPU2,220,1,3,35,2,1.00209,-48.3856
352009,GPEC2,220,2,3,35,2,1,-39.7148
352010,VAPI_PG2,220,1,3,35,2,0.96693,-43.5848
352011,SSP2,220,2,3,35,2,1,-26.235
352012,SUGEN,220,1,3,35,2,0.99625,-46.2668
352013,DEODHAR,220,1,3,35,2,0.982,-49.2253
352014,PIRAN-P,220,1,3,35,2,1.02702,-36.1603
352015,MUNDRA2,220,2,3,35,2,1.00331,-33.9143
352016,ANJAR2,220,2,3,35,2,0.95459,-46.951
352017,RANCHDPR,220,1,3,35,2,1.00636,-42.0497
352018,HADALA,220,1,3,35,2,1.01537,-40.29
352019,ZERDA2,220,1,3,35,2,0.99244,-47.0888
352020,MEHSN2,220,2,3,35,2,0.98899,-45.4375
352021,KASOR2,220,1,3,35,2,0.99713,-41.7608
352022,HAZIRA2,220,1,3,35,2,0.99814,-43.2424
352023,GANDHINGR,220,2,3,35,2,1,-42.9624
352024,BHIMASAR,220,1,3,35,2,1.01892,-35.2592
352025,VARSANA,220,1,3,35,2,1.01002,-36.1615
352026,CHATR2,220,2,3,35,2,0.99729,-43.5517
352027,VIRAM2,220,1,3,35,2,1.01649,-40.1796
352028,RAJKOT2,220,2,3,35,2,1.01218,-45.7973
352029,KOSAMBA,220,1,3,35,2,1.00515,-42.3333
352030,RANVA2,220,2,3,35,2,1.03133,-49.4005
352031,KESHOD,220,1,3,35,2,0.98261,-56.3875
352032,KODIN2,220,1,3,35,2,0.99021,-60.6672
352033,SKAND2,220,1,3,35,2,0.98607,-51.7125
352034,NAVSARI,220,1,3,35,2,0.99369,-43.1045
352035,VARTE2,220,1,3,35,2,0.95012,-56.001
352036,GONDL2,220,1,3,35,2,0.996,-50.5958
352037,RANA2,220,1,3,35,2,0.98638,-43.1095
352038,KADANAHPS,220,2,3,35,2,1,-43.3761
352039,GODHR2,220,1,3,35,2,0.98213,-43.6693
352040,KARAM2,220,2,3,35,2,0.9914,-42.33
352041,JAMB2,220,1,3,35,2,0.98961,-42.3192
352042,KWANJ2,220,2,3,35,2,0.9942,-41.6231
352043,HALDARVA,220,1,3,35,2,0.99755,-40.4015
352044,ACHA2,220,1,3,35,2,0.9904,-41.6803
352045,UKAIH2,220,2,3,35,2,1,-38.9328
352046,UTRAN2,220,2,3,35,2,1,-45.6771
352047,VAV,220,1,3,35,2,0.99329,-45.0228
352048,NAVSA2,220,1,3,35,2,0.98239,-45.5211
352049,VAPI2,220,1,3,35,2,0.95859,-46.8468
352050,KIM2,220,1,3,35,2,0.99879,-45.9458
352051,PALPR2,220,1,3,35,2,0.98797,-47.5161
352052,WAGHD2,220,1,3,35,2,0.98802,-42.3538
352053,KUTCHLIG,220,2,3,35,2,1,-38.0561
352054,DHANS2,220,2,3,35,2,0.98308,-44.5438
352055,VIJAP2,220,1,3,35,2,0.98726,-44.9061
352056,HIMMA2,220,1,3,35,2,0.97232,-46.3992
352057,HALOL2,220,1,3,35,2,0.98622,-42.6222
352058,DHRAN2,220,1,3,35,2,1.00779,-40.9677
352059,ICHAP2,220,1,3,35,2,0.99907,-44.7325
352060,ESSAR2,220,2,3,35,2,0.99929,-45.7249
352061,MOBHA,220,1,3,35,2,1.00108,-42.5509
352062,THARAD,220,2,3,35,2,0.98484,-50.5713
352063,JANGR2,220,1,3,35,2,0.98718,-48.1388
352064,JAMLA2,220,1,3,35,2,0.99719,-43.635
352065,KHRLU2,220,1,3,35,2,0.98736,-46.8599
352066,PUMA2,220,1,3,35,2,0.97129,-50.3658
352067,BHATAR2,220,1,3,35,2,0.94575,-54.0487
352068,VED2,220,1,3,35,2,0.97926,-49.1176
352069,NAKH2,220,2,3,35,2,1.01032,-37.1582
352070,NANI2,220,2,3,35,2,1.00802,-35.4826
352071,DHAN2,220,1,3,35,2,0.98423,-48.5653
352072,TUNDA,220,1,3,35,2,1.00815,-35.4839
352073,AKRIM,220,2,3,35,2,1.00065,-36.1436
352074,BALA,220,1,3,35,2,1.0182,-40.1559
352075,TAPPAR,220,1,3,35,2,1.00818,-36.6144
352076,SACHIN2,220,1,3,35,2,0.9859,-46.7946
352077,KAWAS2,220,2,3,35,2,1,-44.4049
352078,KAKRA2,220,2,3,35,2,1,-42.4364
352079,BHD2,220,1,3,35,2,0.96706,-45.0304
352080,WAGRA,220,1,3,35,2,0.99984,-40.2702
352081,SALEJADA,220,1,3,35,2,0.97939,-45.63
352082,DHANKI,220,1,3,35,2,1.01788,-40.169
352083,ADALSAR,220,1,3,35,2,1.01808,-40.1636
352084,RAJPUR,220,1,3,35,2,1.01838,-40.1577
352085,DUDHREJ,220,1,3,35,2,1.01843,-40.1583
352086,MORBI,220,2,3,35,2,1.00057,-41.266
352087,MITHA,220,1,3,35,2,0.99643,-44.083
352088,GSEG,220,2,3,35,2,1,-44.2881
352089,DAHEJ,220,1,3,35,2,0.99995,-40.0209
352090,GACL,220,2,3,35,2,1,-39.9957
352091,ZAGAD2,220,1,3,35,2,1.00031,-42.534
352092,KHANP2,220,1,3,35,2,0.99569,-41.5953
352093,LIMBD1,220,1,3,35,2,1.01622,-40.2933
352094,JAMNG2,220,2,3,35,2,0.9834,-50.5195
352095,SURATLIGNIT,220,2,3,35,2,1,-41.6535
352096,AMRELI2,220,1,3,35,2,0.99745,-48.8087
352097,HALDARWA,220,1,3,35,2,0.99869,-40.4663
352098,AMBETHA,220,1,3,35,2,0.97724,-45.7452
352099,MOTA,220,1,3,35,2,0.99211,-43.2543
352100,RELIANCE,220,4,3,35,2,1,0
352101,INDOGULF,220,1,3,35,2,0.99997,-40.0211
352102,PETRONT,220,1,3,35,2,0.99998,-40.0212
352103,IPCL,220,1,3,35,2,1.00078,-40.4873
352104,RADHANPR,220,2,3,35,2,0.98751,-48.9959
352105,SANKHARI,220,1,3,35,2,0.99335,-44.7943
352106,SANTHAL,220,1,3,35,2,0.99692,-43.9553
352107,BHUTIYA,220,1,3,35,2,0.96888,-47.1425
352108,HALWAD,220,1,3,35,2,1.01033,-39.9414
352109,SHIVLAKH,220,2,3,35,2,0.98998,-42.4786
352110,NENO,220,1,3,35,2,1.0169,-40.1837
352111,BHAT,220,1,3,35,2,1.02702,-36.5964
352112,SAGAPARA,220,1,3,35,2,0.9546,-56.0553
352113,DHASA,220,2,3,35,2,1.00006,-49.9262
352114,BOTAD,220,2,3,35,2,0.95772,-53.5603
352115,VISAVDAR,220,1,3,35,2,0.98583,-51.7445
352116,DHOKADVA,220,1,3,35,2,0.9875,-56.2933
352117,OTHA,220,2,3,35,2,1.00914,-49.7104
352118,GPPL,220,4,3,35,2,1,0
352119,KOVAYA,220,4,3,35,2,1,0
352120,MOTIPNLI,220,1,3,35,2,1.04497,-50.38
352121,SARDRGDH,220,2,3,35,2,0.99046,-54.1093
352122,KUKMA,220,1,3,35,2,0.9591,-45.9924
352123,SINDHOLI,220,2,3,35,2,1.02165,-35.6184
352124,SUTHARI,220,2,3,35,2,1.02129,-35.6148
352125,WELSPUN,220,1,3,35,2,0.96108,-46.14
352126,VASTAS,220,2,3,35,2,0.9929,-42.5082
352127,ESSARBHANDER,220,2,3,35,2,1,-43.0045
352128,ENER-SAM,220,2,3,35,2,1.04851,-50.414
352129,KANGSYLI,220,1,3,35,2,0.99643,-49.4177
352130,HAZR-EXT,220,2,3,35,2,1,-41.8315
352131,PIPAVAV,220,2,3,35,2,1,-50.8008
352132,SUAV,220,1,3,35,2,1.00871,-42.5127
352133,LALPAR,220,1,3,35,2,1.00003,-41.2897
352134,VONDH,220,1,3,35,2,1.00235,-38.6586
352135,BHUJPOOL,220,2,3,35,4,1.00643,-24.9856
352136,BANASKANTHA,220,2,3,35,4,0.98208,-18.3698
352137,OPGPOWER,220,2,3,35,2,1,-31.0986
352138,VATAMAN,220,4,3,35,4,1,0
352139,SANAND,220,1,3,35,5,1.02682,-36.9963
352140,HALWADNEW,220,1,3,35,2,1.01453,-38.8373
352201,BHACHUNDA,220,2,3,35,4,1.01333,-37.3388
354001,ASOJ4,400,1,3,35,2,1.01727,-31.7426
354002,GANCS4,400,1,3,35,2,1.01092,-37.7044
354003,DEHGM4,400,1,3,35,1,1.02035,-35.4011
354004,WANAK4,400,2,3,35,2,1.0066,-31.9803
354005,SOJA4,400,1,3,35,2,1.01042,-38.4203
354006,CHORN4,400,1,3,35,2,1.02614,-35.8251
354007,UKAI4,400,2,3,35,2,1.01165,-35.6447
354008,JET4,400,1,3,35,2,1.00201,-40.5531
354009,GPEC4,400,1,3,35,2,1.01083,-37.5824
354010,VAPI4,400,1,3,35,1,0.98686,-36.3168
354011,SSP4,400,2,3,35,2,1.01346,-27.3568
354012,SUGEN4,400,2,3,35,2,1,-38.1532
354013,PIRANA_T,400,1,3,35,1,1.02243,-34.9759
354014,PIRANA_P,400,1,3,35,1,1.0228,-34.8361
354015,MUNDRA4,400,2,3,35,2,1,-33.1359
354016,SAMI4,400,1,3,35,2,1.03086,-34.6002
354017,RANCHDP4,400,1,3,35,2,1.02591,-36.1282
354018,HADALA,400,1,3,35,2,1.01524,-34.1654
354019,ZERDA,400,1,3,35,2,1.0221,-37.5961
354020,AMRELI4,400,1,3,35,2,1.0115,-39.9745
354021,KASOR4,400,1,3,35,2,1.01696,-34.9773
354022,HAZIRA4,400,1,3,35,2,1.00331,-40.6079
354023,CGPL,400,2,3,35,2,1,-25.4712
354024,BACHAU,400,1,3,35,1,1.01473,-31.482
354025,VERSANA,400,1,3,35,2,1.01492,-32.0682
354026,VADINAR,400,2,3,35,2,1,-28.6999
354027,SAMI_FSC,400,1,3,35,2,1.02751,-34.9131
354028,SAMI-F2,400,1,3,35,2,1.02751,-34.9131
354029,KOSAMBA,400,1,3,35,2,1.01558,-36.2315
354030,RAJG-FS1,400,1,3,35,2,1.00875,-23.9174
354031,RAJG-FS2,400,1,3,35,2,1.00875,-23.9174
354032,SUGEN-UN,400,2,3,35,2,1.00012,-38.052
354033,DGEN,400,2,3,35,2,1.01902,-31.4722
354034,NAVSARI,400,1,3,35,1,1.00694,-35.3764
354035,VADODARA,400,1,3,35,4,1.02092,-31.1098
354036,HALVADNEW,400,1,3,35,2,1.02073,-34.5833
354038,EPGLPH2,400,4,3,35,4,1,0
354039,SANAND,400,1,3,35,5,1.02904,-36.092
354078,KAKRAPARAPP,400,2,3,35,4,1,-33.7872
354135,BHUJPOOL,400,2,3,35,4,1.00643,-24.9856
354136,BANASKANTHA,400,2,3,35,4,0.98351,-21.4597
354137,SANKHARI,400,1,3,35,4,0.97737,-20.9268
354138,VATAMAN,400,4,3,35,4,1,0
354140,CHARANKASOL,400,2,3,35,6,0.99842,-20.0301
356001,VAPI,66,1,3,35,2,0.94746,-51.2463
356002,BHILAD,66,1,3,35,2,0.98069,-49.5479
358035,VADODARA,765,1,3,35,4,1.02119,-26.4079
358135,BHUJPOOL,765,1,3,35,4,1.01516,-24.1712
358136,BANASKANTHA,765,1,3,35,4,1.00926,-22.8767
361000,JULWANIA-II,132,1,3,36,2,1.059,-31.6983
361001,KATNI21,132,1,3,36,2,0.99421,-21.5171
361002,GSAGA1,132,2,3,36,2,1,-42.6408
361003,UJJAI1,132,1,3,36,2,1.00887,-38.9905
361004,SATP1,132,4,3,36,2,1,0
361005,CHINDWAR,132,1,3,36,2,0.97805,-22.6324
361006,SEONMP21,132,1,3,36,2,1.0093,-19.7833
361007,PENCH1,132,2,3,36,2,1,-19.1566
361008,VINDYNCL,132,1,3,36,2,1.0139,0.973
361009,BALAGHAT,132,1,3,36,2,0.98916,-26.0798
361010,SATN21,132,1,3,36,2,0.97884,-22.4329
361011,SATNA1,132,1,3,36,2,0.97925,-22.832
361012,KATNI1,132,1,3,36,2,0.99092,-22.1765
361013,JABP1,132,1,3,36,2,0.99531,-20.5892
361014,AGAR1,132,1,3,36,2,1.0253,-41.4794
361015,SUWAS1,132,1,3,36,2,0.98294,-41.9485
361016,KYMOR1,132,1,3,36,2,0.98477,-22.4163
361017,MAIHR1,132,1,3,36,2,0.98597,-22.2334
361018,REWA1,132,1,3,36,2,0.99736,-26.0011
361019,NIMRAN1,132,1,3,36,2,1.0333,-32.5503
361020,JULWN1,132,1,3,36,2,1.06825,-33.1593
361021,BARWAH1,132,1,3,36,2,0.99544,-32.5712
361022,NEPA1,132,1,3,36,2,1.00049,-30.7149
361023,INDSTG2,132,1,3,36,2,0.99183,-36.8943
361024,INDNZ,132,1,3,36,2,0.98229,-37.127
361025,INDOR_CH,132,1,3,36,2,0.98139,-36.9196
361026,PITHMPR1,132,1,3,36,2,0.97878,-35.909
361027,KHAPS1,132,1,3,36,2,0.96133,-24.0917
361028,BARGI1,132,2,3,36,2,1,-19.8706
361029,AMK132,132,2,3,36,2,1.01448,-11.998
361030,MAHALGN,132,1,3,36,2,0.9915,-34.1518
361031,PICHH1,132,1,3,36,2,0.98983,-39.899
361032,BINA1,132,1,3,36,2,1.0115,-29.2409
361033,RAJGHAT,132,2,3,36,2,1,-34.9465
361034,NEEMU1,132,1,3,36,2,0.95016,-44.4873
361035,RATLA1,132,1,3,36,2,0.96699,-41.8257
361036,INDSZ,132,1,3,36,2,0.987,-35.9489
361037,DEWAS_BN,132,1,3,36,2,1.02737,-38.4922
361038,NAGDA1,132,1,3,36,2,0.98276,-39.0145
361039,ASHTA,132,1,3,36,2,0.98175,-34.6369
361040,BADNAGR,132,1,3,36,2,0.97952,-38.8167
361041,BADOD,132,1,3,36,2,1.0113,-38.2212
361042,BAIRAGRH,132,1,3,36,2,0.97646,-29.7879
361043,BETUL,132,1,3,36,2,0.97415,-22.5727
361044,BHOPAL,132,1,3,36,2,0.96382,-30.5042
361045,BIRSNGPR,132,1,3,36,2,0.98663,-8.1242
361046,CHEGAON,132,1,3,36,2,1.00021,-31.7833
361047,DABRA,132,1,3,36,2,0.98682,-41.8374
361048,DAMOH,132,1,3,36,2,1.02245,-24.6179
361049,GUNA,132,1,3,36,2,1.05701,-34.3422
361050,HANDIYA,132,1,3,36,2,0.95882,-30.5474
361051,HOSHNGBD,132,1,3,36,2,0.97013,-26.8896
361052,ITARSI,132,1,3,36,2,0.97503,-25.9752
361053,MALANPUR,132,1,3,36,2,0.99164,-30.6863
361054,MANDIDEP,132,1,3,36,2,0.9509,-30.4324
361055,MEHGAON,132,1,3,36,2,0.97546,-31.0526
361056,NARSNGPR,132,1,3,36,2,0.97024,-23.0927
361057,PANDHURN,132,1,3,36,2,0.98078,-21.6316
361058,PIPARIYA,132,1,3,36,2,0.94474,-28.1358
361059,SABALGRH,132,1,3,36,2,1.02872,-41.5848
361060,SAGAR,132,1,3,36,2,0.97716,-29.5643
361061,SARNI,132,1,3,36,2,0.98712,-21.2225
361062,SHIVPURI,132,1,3,36,2,1.00488,-42.1023
361063,SHUJALPR,132,1,3,36,2,1.01357,-33.0751
361064,SIDHI,132,1,3,36,2,1.04827,-25.502
361065,TIKAMGAD,132,1,3,36,2,1.10727,-34.6011
361066,KOTMA,132,1,3,36,2,0.9897,-14.3208
361067,SUNSER,132,1,3,36,2,1.03136,-42.6494
361068,MORWA,132,1,3,36,2,0.99803,-2.3206
361069,SHAHDOL,132,1,3,36,2,0.98598,-14.9498
361070,WAIDHAN,132,1,3,36,2,1.00793,-0.2432
361071,ARON,132,1,3,36,2,1.05361,-38.2766
361072,ASHOKNGR,132,1,3,36,2,1.04932,-38.9048
361073,ARNIAKLA,132,1,3,36,2,0.99642,-34.0565
361074,POLAIKLA,132,1,3,36,2,0.9792,-34.933
361075,DEPALPUR,132,1,3,36,2,0.98336,-37.9975
361076,GAUTMPRA,132,1,3,36,2,0.97148,-39.6296
361077,KANWAN,132,1,3,36,2,0.96859,-39.9094
361078,GAROTH,132,1,3,36,2,0.98598,-42.6929
361079,KURAWAR,132,1,3,36,2,0.97513,-33.8036
361080,SEHORE,132,1,3,36,2,0.95539,-34.3917
361081,SHYAMPR,132,1,3,36,2,0.97131,-30.3131
361082,KATANGI,132,1,3,36,2,0.98858,-25.6473
361083,BIRSA,132,1,3,36,2,1.00926,-31.9486
361084,BANMORE,132,1,3,36,2,0.97187,-35.1104
361085,MORENA,132,1,3,36,2,0.94335,-37.835
361086,BARELI,132,1,3,36,2,0.91461,-31.1502
361087,GADARWRA,132,1,3,36,2,0.96411,-25.6816
361088,BARMAN,132,1,3,36,2,0.96327,-24.4434
361089,C.KHRGNE,132,1,3,36,2,0.988,-34.8121
361090,SANAWAD,132,1,3,36,2,0.99167,-32.8833
361091,GUDGAON,132,1,3,36,2,0.94742,-25.3377
361092,AYDHYNG,132,1,3,36,2,0.95958,-30.9083
361093,MACT_BHO,132,1,3,36,2,0.91826,-34.7587
361094,BIJAWAR,132,1,3,36,2,1.09332,-32.9939
361095,CHATARPR,132,1,3,36,2,1.08024,-31.5659
361096,CHANDERI,132,1,3,36,2,0.99111,-36.0879
361097,GANJBSDA,132,1,3,36,2,0.99099,-32.8124
361098,SIRONJ,132,1,3,36,2,0.99962,-33.3809
361099,RAJGRH_M,132,1,3,36,2,1.01902,-34.3008
361100,BIAORA,132,1,3,36,2,1.02496,-35.6998
361101,MAKSDNGR,132,1,3,36,2,1.02255,-35.6111
361102,UMARIYA,132,1,3,36,2,0.96613,-10.1375
361103,BORGAON,132,1,3,36,2,0.97128,-22.9782
361104,CHOURAI,132,1,3,36,2,0.98591,-21.9877
361105,KHAJURAH,132,1,3,36,2,1.08836,-33.0982
361106,BHIKANGN,132,1,3,36,2,0.99267,-33.7207
361107,KHANDWA,132,1,3,36,2,0.98095,-33.6028
361108,AMARWADA,132,1,3,36,2,0.98088,-22.6473
361109,DATIYA,132,1,3,36,2,0.99832,-44.2151
361110,DEWAS_MS,132,1,3,36,2,1.02391,-38.6819
361111,MANGALIY,132,1,3,36,2,0.99803,-37.629
361112,CHAPDA,132,2,3,36,2,1.04147,-43.5275
361113,SONKATCH,132,1,3,36,2,0.9863,-37.3901
361114,DHAMNOD,132,1,3,36,2,1.00883,-33.9857
361115,DHAR,132,1,3,36,2,0.98488,-37.0865
361116,MANASA,132,1,3,36,2,0.95544,-45.0124
361117,GHATBILO,132,1,3,36,2,0.98022,-37.3204
361118,GHOSLA,132,1,3,36,2,1.01789,-39.4491
