Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
522098_522111_1_CKT,522098_MADHUGIR_220,522111_NITTUR_220,AC,220,237,NA,0.003868,0.020623,1,NA
522098_522111_2_CKT,522098_MADHUGIR_220,522111_NITTUR_220,AC,220,237,NA,0.003868,0.020623,1,NA
522007_522112_1_CKT,522007_NELMANG2_220,522112_DABSPET_220,AC,220,237,NA,0.01237,0.06599,1,NA
522111_522112_1_CKT,522111_NITTUR_220,522112_DABSPET_220,AC,220,237,NA,0.01237,0.06599,1,NA
522004_522113_1_CKT,522004_GUTTUR_220,522113_RANIBNNR_220,AC,220,237,NA,0.00406,0.02162,1,NA
522071_522114_1_CKT,522071_SVT2_220,522114_SHIRLKP_220,AC,220,237,NA,0.00812,0.04324,1,NA
522113_522114_1_CKT,522113_RANIBNNR_220,522114_SHIRLKP_220,AC,220,237,NA,0.00812,0.04324,1,NA
522036_522115_1_CKT,522036_DAVA_220,522115_HONNALI_220,AC,220,237,NA,0.0058,0.03095,1,NA
522068_522115_2_CKT,522068_SHIM_220,522115_HONNALI_220,AC,220,237,NA,0.0058,0.03095,1,NA
522001_522116_1_CKT,522001_SMNH_220,522116_HAROHALI_220,AC,220,237,NA,0.00194,0.0104,1,NA
522074_522117_1_CKT,522074_TKHL_220,522117_KANAKPR_220,AC,220,237,NA,0.00146,0.0078,1,NA
522116_522117_1_CKT,522116_HAROHALI_220,522117_KANAKPR_220,AC,220,237,NA,0.00146,0.0078,1,NA
522062_522118_1_CKT,522062_NRS2_220,522118_VRUSBVTH_220,AC,220,237,NA,0.00145,0.00785,1,NA
522092_522118_1_CKT,522092_TATGUNI_220,522118_VRUSBVTH_220,AC,220,237,NA,0.00265,0.0133,1,NA
522062_522119_1_CKT,522062_NRS2_220,522119_ASTATION_220,AC,220,237,NA,0.0015,0.0082,1,NA
522005_522120_1_CKT,522005_HOOD_220,522120_WHITEFLD_220,AC,220,237,NA,0.00232,0.01237,1,NA
522005_522120_2_CKT,522005_HOOD_220,522120_WHITEFLD_220,AC,220,237,NA,0.00232,0.01237,1,NA
522011_522121_1_CKT,522011_KOLR_220,522121_CHINTAMN_220,AC,220,237,NA,0.00186,0.0099,1,NA
522011_522121_2_CKT,522011_KOLR_220,522121_CHINTAMN_220,AC,220,237,NA,0.00186,0.0099,1,NA
522090_522122_1_CKT,522090_MALUR_220,522122_EDC220_220,AC,220,237,NA,0.001238,0.006599,1,NA
522119_522122_1_CKT,522119_ASTATION_220,522122_EDC220_220,AC,220,237,NA,0.00065,0.003465,1,NA
522122_522123_1_CKT,522122_EDC220_220,522123_NIMHANS220_220,AC,220,237,NA,0.000835,0.004454,1,NA
522005_522124_1_CKT,522005_HOOD_220,522124_EPIP220_220,AC,220,237,NA,0.000541,0.002887,1,NA
522038_522124_1_CKT,522038_ITPL_220,522124_EPIP220_220,AC,220,237,NA,0.000155,0.000825,1,NA
522084_522125_1_CKT,522084_YELAH220_220,522125_DGPLANT220_220,AC,220,237,NA,0.003094,0.016498,1,NA
522005_522126_1_CKT,522005_HOOD_220,522126_MANYATA220_220,AC,220,237,NA,0.001856,0.009899,1,NA
522084_522126_1_CKT,522084_YELAH220_220,522126_MANYATA220_220,AC,220,237,NA,0.002475,0.013198,1,NA
522001_522127_1_CKT,522001_SMNH_220,522127_JIGANI220_220,AC,220,237,NA,0.00454,0.024211,1,NA
522035_522127_1_CKT,522035_BMSN_220,522127_JIGANI220_220,AC,220,237,NA,0.00145,0.007729,1,NA
522001_522128_1_CKT,522001_SMNH_220,522128_YERANHALI22_220,AC,220,237,NA,0.004564,0.024335,1,NA
522035_522128_1_CKT,522035_BMSN_220,522128_YERANHALI22_220,AC,220,237,NA,0.002553,0.013611,1,NA
522090_522129_1_CKT,522090_MALUR_220,522129_SARJAPUR220_220,AC,220,237,NA,0.00526,0.028047,1,NA
522035_522130_1_CKT,522035_BMSN_220,522130_ERORA220_220,AC,220,237,NA,0.003249,0.017323,1,NA
522090_522130_1_CKT,522090_MALUR_220,522130_ERORA220_220,AC,220,237,NA,0.006343,0.033821,1,NA
522035_522131_1_CKT,522035_BMSN_220,522131_VTPARK220_220,AC,220,237,NA,0.003094,0.016498,1,NA
522129_522131_1_CKT,522129_SARJAPUR220_220,522131_VTPARK220_220,AC,220,237,NA,0.00413,0.022025,1,NA
522004_522132_1_CKT,522004_GUTTUR_220,522132_NILAGUNDA22_220,AC,220,237,NA,0.005415,0.028872,1,NA
522042_522132_1_CKT,522042_ITTAGI_220,522132_NILAGUNDA22_220,AC,220,237,NA,0.005415,0.028872,1,NA
522042_522133_1_CKT,522042_ITTAGI_220,522133_KUDALGI22_220,AC,220,237,NA,0.006962,0.037121,1,NA
522042_522133_2_CKT,522042_ITTAGI_220,522133_KUDALGI22_220,AC,220,237,NA,0.006962,0.037121,1,NA
522042_522134_1_CKT,522042_ITTAGI_220,522134_BMMISPAT_220,AC,220,237,NA,0.003094,0.016498,1,NA
522060_522134_1_CKT,522060_MUNI_220,522134_BMMISPAT_220,AC,220,237,NA,0.004641,0.024747,1,NA
522060_522135_1_CKT,522060_MUNI_220,522135_KOPPAL22_220,AC,220,237,NA,0.002785,0.014848,1,NA
522060_522135_2_CKT,522060_MUNI_220,522135_KOPPAL22_220,AC,220,237,NA,0.002785,0.014848,1,NA
522039_522136_1_CKT,522039_GADG_220,522136_DHONI_220,AC,220,237,NA,0.004177,0.022272,1,NA
522039_522136_2_CKT,522039_GADG_220,522136_DHONI_220,AC,220,237,NA,0.004177,0.022272,1,NA
522135_522136_1_CKT,522135_KOPPAL22_220,522136_DHONI_220,AC,220,237,NA,0.010056,0.053619,1,NA
522135_522136_2_CKT,522135_KOPPAL22_220,522136_DHONI_220,AC,220,237,NA,0.010056,0.053619,1,NA
522039_522137_1_CKT,522039_GADG_220,522137_HARTI2_220,AC,220,237,NA,0.001083,0.005774,1,NA
522039_522137_2_CKT,522039_GADG_220,522137_HARTI2_220,AC,220,237,NA,0.001083,0.005774,1,NA
522025_522138_1_CKT,522025_SOUNDATI_220,522138_BIDNAL22_220,AC,220,237,NA,0.008509,0.04537,1,NA
522025_522138_2_CKT,522025_SOUNDATI_220,522138_BIDNAL22_220,AC,220,237,NA,0.008509,0.04537,0,NA
522041_522138_1_CKT,522041_HAVR_220,522138_BIDNAL22_220,AC,220,0,NA,0.010829,0.057743,1,NA
522041_522138_3_CKT,522041_HAVR_220,522138_BIDNAL22_220,AC,220,237,NA,0.0108,0.0577,1,NA
522046_522138_1_CKT,522046_HUBL_220,522138_BIDNAL22_220,AC,220,237,NA,0.000619,0.0033,1,NA
522046_522138_2_CKT,522046_HUBL_220,522138_BIDNAL22_220,AC,220,237,NA,0.000619,0.0033,1,NA
522046_522138_3_CKT,522046_HUBL_220,522138_BIDNAL22_220,AC,220,237,NA,0.000619,0.0033,0,NA
522052_522138_3_CKT,522052_KLN2_220,522138_BIDNAL22_220,AC,220,237,NA,0.008509,0.04537,1,NA
522137_522138_1_CKT,522137_HARTI2_220,522138_BIDNAL22_220,AC,220,237,NA,0.00758,0.04042,1,NA
522137_522138_2_CKT,522137_HARTI2_220,522138_BIDNAL22_220,AC,220,237,NA,0.008973,0.047844,1,NA
522137_522138_5_CKT,522137_HARTI2_220,522138_BIDNAL22_220,AC,220,237,NA,0.008973,0.047844,1,NA
522040_522139_1_CKT,522040_GOBD_220,522139_MADHGIRI-KAR_220,AC,220,237,NA,0.00448,0.02232,1,NA
522044_522139_1_CKT,522044_HIRY_220,522139_MADHGIRI-KAR_220,AC,220,237,NA,0.00672,0.03348,0,NA
522098_522139_1_CKT,522098_MADHUGIR_220,522139_MADHGIRI-KAR_220,AC,220,237,NA,0.005415,0.028872,1,NA
522098_522139_2_CKT,522098_MADHUGIR_220,522139_MADHGIRI-KAR_220,AC,220,237,NA,0.005415,0.028872,1,NA
522044_522140_3_CKT,522044_HIRY_220,522140_SIRA_220,AC,220,237,NA,0.005724,0.030521,0,NA
522098_522140_1_CKT,522098_MADHUGIR_220,522140_SIRA_220,AC,220,237,NA,0.005724,0.030521,0,NA
522098_522140_2_CKT,522098_MADHUGIR_220,522140_SIRA_220,AC,220,237,NA,0.005724,0.030521,0,NA
522139_522140_3_CKT,522139_MADHGIRI-KAR_220,522140_SIRA_220,AC,220,237,NA,0.005724,0.030521,1,NA
522139_522141_1_CKT,522139_MADHGIRI-KAR_220,522141_PAVAGADA_220,AC,220,237,NA,0.008044,0.042895,1,NA
522139_522141_3_CKT,522139_MADHGIRI-KAR_220,522141_PAVAGADA_220,AC,220,237,NA,0.006343,0.033821,1,NA
522040_522142_1_CKT,522040_GOBD_220,522142_MITTERMARAI_220,AC,220,237,NA,0.006343,0.033821,1,NA
522040_522142_2_CKT,522040_GOBD_220,522142_MITTERMARAI_220,AC,220,237,NA,0.006343,0.033821,1,NA
522033_522143_1_CKT,522033_BELG_220,522143_KANABRGI_220,AC,220,237,NA,0.000464,0.002475,1,NA
522033_522143_2_CKT,522033_BELG_220,522143_KANABRGI_220,AC,220,237,NA,0.000464,0.002475,1,NA
522047_522143_1_CKT,522047_NARENDRA_220,522143_KANABRGI_220,AC,220,237,NA,0.010829,0.057743,1,NA
522047_522143_2_CKT,522047_NARENDRA_220,522143_KANABRGI_220,AC,220,237,NA,0.010829,0.057743,1,NA
522020_522144_1_CKT,522020_BIJAPUR_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.007735,0.041245,1,NA
522020_522144_2_CKT,522020_BIJAPUR_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.007735,0.041245,1,NA
522021_522144_1_CKT,522021_BAGALKOT_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.018564,0.098988,0,NA
522022_522144_1_CKT,522022_VAJRAMATTI_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.018564,0.098988,1,NA
522022_522144_2_CKT,522022_VAJRAMATTI_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.018564,0.098988,1,NA
522034_522144_1_CKT,522034_BGWD_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.004641,0.024747,1,NA
522034_522144_2_CKT,522034_BGWD_220,522144_KUDGI-NTPC_220,AC,220,237,NA,0.004641,0.024747,1,NA
522003_522145_1_CKT,522003_RAIC_220,522145_MALLAT_220,AC,220,237,NA,0.007735,0.041245,1,NA
522056_522145_1_CKT,522056_LNGS_220,522145_MALLAT_220,AC,220,237,NA,0.007735,0.041245,1,NA
522003_522146_1_CKT,522003_RAIC_220,522146_RAIC-KAR_220,AC,220,237,NA,0.002475,0.013198,1,NA
522003_522146_2_CKT,522003_RAIC_220,522146_RAIC-KAR_220,AC,220,237,NA,0.002475,0.013198,1,NA
522045_522147_1_CKT,522045_HMNB_220,522147_HALBARGA_220,AC,220,237,NA,0.00526,0.028047,1,NA
522045_522147_2_CKT,522045_HMNB_220,522147_HALBARGA_220,AC,220,237,NA,0.00526,0.028047,1,NA
522010_522148_1_CKT,522010_MYSORE2_220,522148_KUSHALNGR_220,AC,220,237,NA,0.011757,0.062692,1,NA
522010_522148_2_CKT,522010_MYSORE2_220,522148_KUSHALNGR_220,AC,220,237,NA,0.011757,0.062692,1,NA
522074_522149_1_CKT,522074_TKHL_220,522149_MADHUMHLLI_220,AC,220,237,NA,0.005105,0.027222,1,NA
522074_522149_2_CKT,522074_TKHL_220,522149_MADHUMHLLI_220,AC,220,237,NA,0.005105,0.027222,1,NA
522107_522149_1_CKT,522107_CRNGR_220,522149_MADHUMHLLI_220,AC,220,237,NA,0.006343,0.033821,1,NA
522107_522149_2_CKT,522107_CRNGR_220,522149_MADHUMHLLI_220,AC,220,237,NA,0.006343,0.033821,1,NA
522051_522150_1_CKT,522051_KEMR_220,522150_MSEZ_220,AC,220,237,NA,0.001083,0.005774,1,NA
522059_522150_1_CKT,522059_KAVOOR_220,522150_MSEZ_220,AC,220,237,NA,0.005105,0.027222,1,NA
522068_522151_1_CKT,522068_SHIM_220,522151_MUTTIKOPPA_220,AC,220,237,NA,0.001702,0.009074,1,NA
522075_522151_1_CKT,522075_VARH_220,522151_MUTTIKOPPA_220,AC,220,237,NA,0.011603,0.061868,1,NA
522007_522152_1_CKT,522007_NELMANG2_220,522152_ARASIKERE_220,AC,220,237,NA,0.01547,0.08249,1,NA
522068_522152_1_CKT,522068_SHIM_220,522152_ARASIKERE_220,AC,220,200,NA,0.023205,0.123735,1,NA
522097_522152_1_CKT,522097_KADUR_220,522152_ARASIKERE_220,AC,220,237,NA,0.006343,0.033821,1,NA
522009_522153_1_CKT,522009_HASS_220,522153_CHIKMANGLUR_220,AC,220,237,NA,0.012531,0.066817,1,NA
522068_522153_1_CKT,522068_SHIM_220,522153_CHIKMANGLUR_220,AC,220,237,NA,0.014542,0.077541,1,NA
522009_522154_1_CKT,522009_HASS_220,522154_HASSAN-KAR_220,AC,220,237,NA,0.003094,0.016498,0,NA
522009_522154_2_CKT,522009_HASS_220,522154_HASSAN-KAR_220,AC,220,237,NA,0.003094,0.016498,0,NA
522068_522154_1_CKT,522068_SHIM_220,522154_HASSAN-KAR_220,AC,220,237,NA,0.025526,0.136109,1,NA
522111_522154_1_CKT,522111_NITTUR_220,522154_HASSAN-KAR_220,AC,220,237,NA,0.01083,0.05774,1,NA
522027_522155_1_CKT,522027_GHATPRBH_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.004641,0.024747,1,NA
522027_522155_2_CKT,522027_GHATPRBH_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.004641,0.024747,1,NA
522044_522155_3_CKT,522044_HIRY_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.00619,0.033,1,NA
522044_522155_4_CKT,522044_HIRY_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.01315,0.070117,1,NA
522104_522155_1_CKT,522104_CHITRDRG_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.00619,0.033,1,NA
522140_522155_2_CKT,522140_SIRA_220,522155_HIRIYURKAR_220,AC,220,237,NA,0.00619,0.033,1,NA
522031_522156_1_CKT,522031_AMBD_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522031_522156_2_CKT,522031_AMBD_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522041_522156_2_CKT,522041_HAVR_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522041_522156_3_CKT,522041_HAVR_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,0,NA
522046_522156_1_CKT,522046_HUBL_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522046_522156_3_CKT,522046_HUBL_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.0025,0.0132,1,NA
522047_522156_3_CKT,522047_NARENDRA_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522047_522156_4_CKT,522047_NARENDRA_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522138_522156_1_CKT,522138_BIDNAL22_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.0108,0.0577,1,NA
522143_522156_3_CKT,522143_KANABRGI_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522143_522156_4_CKT,522143_KANABRGI_220,522156_NARENDRAKAR_220,AC,220,237,NA,0.019028,0.101463,1,NA
522023_522157_2_CKT,522023_KUDUCHI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.00232,0.01237,1,NA
522024_522157_2_CKT,522024_ATHANI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.00232,0.01237,1,NA
522026_522157_2_CKT,522026_CHIKKODI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.005569,0.029696,1,NA
522026_522157_3_CKT,522026_CHIKKODI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.005569,0.029696,1,NA
522027_522157_1_CKT,522027_GHATPRBH_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.005569,0.029696,1,NA
522027_522157_2_CKT,522027_GHATPRBH_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.005569,0.029696,1,NA
522058_522157_1_CKT,522058_MLNG_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.00965,0.05155,1,NA
522058_522157_2_CKT,522058_MLNG_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.00965,0.05155,1,NA
522115_522157_1_CKT,522115_HONNALI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.007735,0.041245,1,NA
522115_522157_2_CKT,522115_HONNALI_220,522157_MUGHALKOD2_220,AC,220,237,NA,0.007735,0.041245,1,NA
522072_522158_1_CKT,522072_TALLAK_220,522158_JAGALUR2_220,AC,220,237,NA,0.00168,0.01867,1,NA
522072_522158_3_CKT,522072_TALLAK_220,522158_JAGALUR2_220,AC,220,237,NA,0.00168,0.01867,1,NA
522133_522158_1_CKT,522133_KUDALGI22_220,522158_JAGALUR2_220,AC,220,237,NA,0.006962,0.037121,1,NA
522133_522158_3_CKT,522133_KUDALGI22_220,522158_JAGALUR2_220,AC,220,237,NA,0.006962,0.037121,1,NA
522086_522177_1_CKT,522086_BIAL-220_220,522177_DHPARK_220,AC,220,237,NA,0.002785,0.014848,0,NA
522091_522177_1_CKT,522091_HOSKOTE_220,522177_DHPARK_220,AC,220,237,NA,0.00235,0.01257,0,NA
522044_522203_1_CKT,522044_HIRY_220,522203_HOSUDURGA_220,AC,220,200,NA,0.006188,0.03299,1,NA
522044_522203_2_CKT,522044_HIRY_220,522203_HOSUDURGA_220,AC,220,200,NA,0.006188,0.03299,1,NA
522086_523025_1_CKT,522086_BIAL-220_220,523025_DHALLI_220,AC,220,0,NA,0.001547,0.008249,1,NA
522086_523025_2_CKT,522086_BIAL-220_220,523025_DHALLI_220,AC,220,0,NA,0.001547,0.008249,1,NA
522091_523025_1_CKT,522091_HOSKOTE_220,523025_DHALLI_220,AC,220,0,NA,0.003094,0.016498,1,NA
522091_523025_2_CKT,522091_HOSKOTE_220,523025_DHALLI_220,AC,220,0,NA,0.003094,0.016498,1,NA
522177_523025_1_CKT,522177_DHPARK_220,523025_DHALLI_220,AC,220,237,NA,0.002785,0.014848,1,NA
522177_523025_3_CKT,522177_DHPARK_220,523025_DHALLI_220,AC,220,0,NA,0.002785,0.014848,1,NA
514997_524001_2_CKT,514997_FSC-2_400,524001_SMNH_400,AC,400,948,NA,0.0056,0.06246,1,NA
514023_524003_1_CKT,514023_MAHABUB4_400,524003_RAIC_400,AC,400,852,NA,0.00138,0.01536,1,NA
524002_524003_1_CKT,524002_MNRB_400,524003_RAIC_400,AC,400,852,NA,0.0032,0.03569,1,NA
524002_524004_1_CKT,524002_MNRB_400,524004_DAVAN4_400,AC,400,852,NA,0.0022,0.02449,0,NA
524003_524004_1_CKT,524003_RAIC_400,524004_DAVAN4_400,AC,400,852,NA,0.005121,0.057063,1,NA
524003_524004_2_CKT,524003_RAIC_400,524004_DAVAN4_400,AC,400,852,NA,0.005121,0.057063,1,NA
514007_524005_1_CKT,514007_CUDP_400,524005_HOODI4_400,AC,400,4855,NA,0.0021,0.0318,1,NA
514007_524005_2_CKT,514007_CUDP_400,524005_HOODI4_400,AC,400,4855,NA,0.0021,0.0318,1,NA
514996_524007_1_CKT,514996_FSC-1_400,524007_NELMANG4_400,AC,400,948,NA,0.00477,0.05312,1,NA
524005_524007_1_CKT,524005_HOODI4_400,524007_NELMANG4_400,AC,400,852,NA,0.00084,0.00934,0,NA
524006_524007_2_CKT,524006_TALAGUP4_400,524007_NELMANG4_400,AC,400,852,NA,0.00659,0.07346,0,NA
524006_524009_1_CKT,524006_TALAGUP4_400,524009_HASSAN4_400,AC,400,1093,NA,0.00484,0.05395,0,NA
524007_524009_1_CKT,524007_NELMANG4_400,524009_HASSAN4_400,AC,400,852,NA,0.00493,0.05499,0,NA
524008_524009_1_CKT,524008_UDUPI400_400,524009_HASSAN4_400,AC,400,1704,NA,0.0019,0.02871,1,NA
524008_524009_2_CKT,524008_UDUPI400_400,524009_HASSAN4_400,AC,400,1704,NA,0.0019,0.02871,1,NA
524007_524010_1_CKT,524007_NELMANG4_400,524010_MYSORE4_400,AC,400,1093,NA,0.00248,0.0276,1,NA
524007_524010_2_CKT,524007_NELMANG4_400,524010_MYSORE4_400,AC,400,1093,NA,0.00248,0.0276,1,NA
524009_524010_1_CKT,524009_HASSAN4_400,524010_MYSORE4_400,AC,400,1093,NA,0.00179,0.01992,1,NA
524009_524010_2_CKT,524009_HASSAN4_400,524010_MYSORE4_400,AC,400,1093,NA,0.00179,0.01992,1,NA
424019_524011_10_CKT_DC,424019_TALCHER_400,524011_KOLAR_400,DC,400,1000,-1000,0.1571,NA,1,NA
424019_524011_9_CKT_DC,424019_TALCHER_400,524011_KOLAR_400,DC,400,1000,-1000,0.1571,NA,1,NA
514007_524011_1_CKT,514007_CUDP_400,524011_KOLAR_400,AC,400,852,NA,0.00324,0.03611,0,NA
514050_524011_1_CKT,514050_NPKUNTA_400,524011_KOLAR_400,AC,400,948,NA,0.002421,0.026975,1,NA
524005_524011_1_CKT,524005_HOODI4_400,524011_KOLAR_400,AC,400,1962,NA,0.00036,0.00818,1,NA
524005_524011_2_CKT,524005_HOODI4_400,524011_KOLAR_400,AC,400,1962,NA,0.00036,0.00818,1,NA
524004_524012_1_CKT,524004_DAVAN4_400,524012_KAIGA_400,AC,400,852,NA,0.00303,0.03382,1,NA
524004_524012_2_CKT,524004_DAVAN4_400,524012_KAIGA_400,AC,400,852,NA,0.00303,0.03382,1,NA
514008_524013_1_CKT,514008_GOOT_400,524013_RAIC-NEW_400,AC,400,2186,NA,0.00274,0.0305,0,NA
514008_524013_2_CKT,514008_GOOT_400,524013_RAIC-NEW_400,AC,400,2186,NA,0.00279,0.03112,1,NA
514059_524013_1_CKT,514059_MEHBOOBSP_400,524013_RAIC-NEW_400,AC,400,550,NA,0.000745,0.0083,0,NA
514059_524013_2_CKT,514059_MEHBOOBSP_400,524013_RAIC-NEW_400,AC,400,550,NA,0.000745,0.0083,1,NA
524003_524013_1_CKT,524003_RAIC_400,524013_RAIC-NEW_400,AC,400,2186,NA,0.00011,0.00159,1,NA
524003_524013_2_CKT,524003_RAIC_400,524013_RAIC-NEW_400,AC,400,2186,NA,0.00011,0.00159,1,NA
374050_524015_1_CKT,374050_KOLHAPURPG_400,524015_NARDR-NW_400,AC,400,1500,NA,0.00166,0.02512,1,NA
374050_524015_2_CKT,374050_KOLHAPURPG_400,524015_NARDR-NW_400,AC,400,1500,NA,0.00166,0.02512,1,NA
524005_524025_1_CKT,524005_HOODI4_400,524025_DHANLLI_400,AC,400,0,NA,0.000745,0.0083,1,NA
524007_524025_1_CKT,524007_NELMANG4_400,524025_DHANLLI_400,AC,400,0,NA,0.000838,0.009338,1,NA
524015_524034_1_CKT,524015_NARDR-NW_400,524034_KUDGI-NT_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524015_524034_2_CKT,524015_NARDR-NW_400,524034_KUDGI-NT_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524015_524034_3_CKT,524015_NARDR-NW_400,524034_KUDGI-NT_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524015_524034_4_CKT,524015_NARDR-NW_400,524034_KUDGI-NT_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524016_524034_1_CKT,524016_GULBRG_400,524034_KUDGI-NT_400,AC,400,948,NA,0.00186,0.02075,0,NA
524016_524034_2_CKT,524016_GULBRG_400,524034_KUDGI-NT_400,AC,400,948,NA,0.00186,0.02075,0,NA
524001_524035_1_CKT,524001_SMNH_400,524035_ECITY_400,AC,400,950,NA,0.00056,0.00623,1,NA
524011_524035_1_CKT,524011_KOLAR_400,524035_ECITY_400,AC,400,950,NA,0.00093,0.01037,1,NA
522155_524044_1_CKT,522155_HIRIYURKAR_220,524044_HIRY_400,AC,220,237,NA,0.00619,0.033,1,NA
524004_524044_1_CKT,524004_DAVAN4_400,524044_HIRY_400,AC,400,852,NA,0.00214,0.02386,1,NA
524004_524044_2_CKT,524004_DAVAN4_400,524044_HIRY_400,AC,400,852,NA,0.00214,0.02386,1,NA
524007_524044_1_CKT,524007_NELMANG4_400,524044_HIRY_400,AC,400,852,NA,0.00298,0.0332,1,NA
524007_524044_2_CKT,524007_NELMANG4_400,524044_HIRY_400,AC,400,852,NA,0.00298,0.0332,1,NA
524004_524047_1_CKT,524004_DAVAN4_400,524047_NAREND-4_400,AC,400,852,NA,0.00279,0.03112,1,NA
524004_524047_2_CKT,524004_DAVAN4_400,524047_NAREND-4_400,AC,400,852,NA,0.00279,0.03112,1,NA
524012_524047_1_CKT,524012_KAIGA_400,524047_NAREND-4_400,AC,400,852,NA,0.00201,0.02241,1,NA
524012_524047_2_CKT,524012_KAIGA_400,524047_NAREND-4_400,AC,400,852,NA,0.00201,0.02241,1,NA
524015_524047_1_CKT,524015_NARDR-NW_400,524047_NAREND-4_400,AC,400,1200,NA,0.00037,0.00415,1,NA
524015_524047_2_CKT,524015_NARDR-NW_400,524047_NAREND-4_400,AC,400,1200,NA,0.00037,0.00415,0,NA
524002_524048_2_CKT,524002_MNRB_400,524048_DHONI4_400,AC,400,852,NA,0.0032,0.03569,1,NA
524004_524048_1_CKT,524004_DAVAN4_400,524048_DHONI4_400,AC,400,852,NA,0.0032,0.03569,1,NA
524015_524049_5_CKT,524015_NARDR-NW_400,524049_MUGHALKOD4_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524047_524049_1_CKT,524047_NAREND-4_400,524049_MUGHALKOD4_400,AC,400,1200,NA,0.00011,0.00159,1,NA
524004_524076_1_CKT,524004_DAVAN4_400,524076_TORNGL4_400,AC,400,948,NA,0.0028,0.03112,0,NA
524001_524077_1_CKT,524001_SMNH_400,524077_BIDADI_400,AC,400,852,NA,0.00035,0.00394,1,NA
524001_524077_2_CKT,524001_SMNH_400,524077_BIDADI_400,AC,400,852,NA,0.00035,0.00394,1,NA
524007_524077_1_CKT,524007_NELMANG4_400,524077_BIDADI_400,AC,400,852,NA,0.00068,0.00759,1,NA
524007_524077_2_CKT,524007_NELMANG4_400,524077_BIDADI_400,AC,400,852,NA,0.00068,0.00759,1,NA
524003_524082_1_CKT,524003_RAIC_400,524082_BELLARY_400,AC,400,852,NA,0.00281,0.03133,0,NA
524044_524082_1_CKT,524044_HIRY_400,524082_BELLARY_400,AC,400,852,NA,0.0029,0.03237,1,NA
524044_524082_2_CKT,524044_HIRY_400,524082_BELLARY_400,AC,400,852,NA,0.0029,0.03237,1,NA
524076_524082_1_CKT,524076_TORNGL4_400,524082_BELLARY_400,AC,400,948,NA,0.00047,0.00519,0,NA
524004_524083_1_CKT,524004_DAVAN4_400,524083_YERAMRS_400,AC,400,1800,NA,0.00273,0.04134,0,NA
524004_524083_2_CKT,524004_DAVAN4_400,524083_YERAMRS_400,AC,400,1800,NA,0.00273,0.04134,0,NA
524013_524083_1_CKT,524013_RAIC-NEW_400,524083_YERAMRS_400,AC,400,1800,NA,0.00011,0.00159,0,NA
524013_524083_2_CKT,524013_RAIC-NEW_400,524083_YERAMRS_400,AC,400,1800,NA,0.00011,0.00159,0,NA
524015_524083_1_CKT,524015_NARDR-NW_400,524083_YERAMRS_400,AC,400,948,NA,0.00316,0.03528,0,NA
524015_524083_2_CKT,524015_NARDR-NW_400,524083_YERAMRS_400,AC,400,948,NA,0.00316,0.03528,0,NA
524016_524083_1_CKT,524016_GULBRG_400,524083_YERAMRS_400,AC,400,948,NA,0.00316,0.03528,1,NA
524016_524083_3_CKT,524016_GULBRG_400,524083_YERAMRS_400,AC,400,948,NA,0.00316,0.03528,1,NA
