Node,Region,Zone
428001_OD-UMPP-SPLT_765,ODISHA,ER
428014_ANGUL-A_765,ODISHA,ER
428015_JHARSUGUDA-A_765,ODISHA,ER
428072_DARLIPALLI_765,ODISHA,ER
428073_RAIRAKHOL8_765,ODISHA,ER
428090_ANGUL-B_765,ODISHA,ER
428091_JHARSUGUDA-B_765,ODISHA,ER
428092_TALCHERGST3_765,ODISHA,ER
428093_OTPCLTPS_765,ODISHA,ER
428094_JAJPUR-RD_765,ODISHA,ER
428272_KHUNTUNI7_765,ODISHA,ER
431001_BARHI_132,JHARKHAND,ER
431008_GOLA_132,JHARKHAND,ER
431009_MANIQUE_132,JHARKHAND,ER
431011_JAMSHEDPR-DV_132,JHARKHAND,ER
431012_WARIA1_132,WEST BENGAL,ER
431013_KHARAGPUR-DV_132,WEST BENGAL,ER
431014_KOLAGHAT-DVC_132,WEST BENGAL,ER
431015_HOWRAH-DVC_132,WEST BENGAL,ER
431017_BURDWAN_132,WEST BENGAL,ER
431018_MAITHON-HYDR_132,WEST BENGAL,ER
431019_PANCHET-HYDR_132,WEST BENGAL,ER
431020_PATHRDI_132,JHARKHAND,ER
431021_MAITHONGT_132,JHARKHAND,ER
431022_KALIPAHARI_132,WEST BENGAL,ER
431023_RAMKANALI_132,WEST BENGAL,ER
431024_KALYANSWRI_132,WEST BENGAL,ER
431025_KUMRDBI_132,JHARKHAND,ER
431026_MOSABANI-DVC_132,JHARKHAND,ER
431027_DURGAPR1_132,WEST BENGAL,ER
431028_RAMGARH_132,JHARKHAND,ER
431029_BASP1_132,JHARKHAND,ER
431030_PUTKI_132,JHARKHAND,ER
431044_KONAR_132,ODISHA,ER
431045_KODERMA_132,JHARKHAND,ER
431046_HAZARIB_132,JHARKHAND,ER
431047_NKARNPU_132,JHARKHAND,ER
431048_NIMAHAT_132,JHARKHAND,ER
431049_SINDRI_132,JHARKHAND,ER
431050_GRIDIH_132,JHARKHAND,ER
431052_BSL-TPP_132,JHARKHAND,ER
431053_BSL-MSDS_132,JHARKHAND,ER
431054_ASP_132,JHARKHAND,ER
431055_SULTANG_132,BIHAR,ER
431056_PRADHAN_132,JHARKHAND,ER
431058_GIRID_132,JHARKHAND,ER
431059_DHNABD_1_132,JHARKHAND,ER
431101_BOKARO1_132,JHARKHAND,ER
431107_CHANDRPR-TPS_132,WEST BENGAL,ER
431412_PURULIA-DVC_132,WEST BENGAL,ER
431512_RAMCHPR1_132,JHARKHAND,ER
431528_BIDHANNGR_132,WEST BENGAL,ER
431534_TOLRA_132,JHARKHAND,ER
431536_LODHNA_132,JHARKHAND,ER
431537_ABCL1_132,WEST BENGAL,ER
431662_CRSTPOW_132,WEST BENGAL,ER
431663_DANKUNI_132,WEST BENGAL,ER
431666_HPCL_132,WEST BENGAL,ER
432001_BOKARO-TPS_220,JHARKHAND,ER
432004_RAMCHANDRPR_220,JHARKHAND,ER
432006_MAITHON-PG_220,JHARKHAND,ER
432007_CHANDRPR-TPS_220,WEST BENGAL,ER
432010_JAMSHEDPR-DV_220,JHARKHAND,ER
432019_FARAKKA_220,WEST BENGAL,ER
432020_MEJIA2_220,WEST BENGAL,ER
432027_DURGAPR-PG_220,WEST BENGAL,ER
432032_PARULIA-DVC_220,WEST BENGAL,ER
432033_DHANBAD_2_220,JHARKHAND,ER
432034_GIRDHI_2_220,JHARKHAND,ER
432035_KODEMA_2_220,JHARKHAND,ER
432038_JAM_DV2_220,JHARKHAND,ER
432040_RAMGAR2_220,JHARKHAND,ER
432041_BORJRA-DVC_220,WEST BENGAL,ER
432042_BURNPR2_220,WEST BENGAL,ER
432043_MUCHIPARA_220,WEST BENGAL,ER
432060_GOLA2_220,JHARKHAND,ER
432064_RANCHI2_220,JHARKHAND,ER
432212_WARIA2_220,WEST BENGAL,ER
432323_KALYANSWRI_220,WEST BENGAL,ER
432501_CHANDIL2_220,JHARKHAND,ER
432504_HOWRAH2_220,WEST BENGAL,ER
432511_JAMSDPR-PG_220,JHARKHAND,ER
432519_KASBA-WB_220,WEST BENGAL,ER
432524_JEERAT_220,WEST BENGAL,ER
432527_BDNNGR2_220,WEST BENGAL,ER
432530_BISNUPUR-NEW_220,WEST BENGAL,ER
432548_ARAMBAG_220,WEST BENGAL,ER
432567_SATGACHIA_220,WEST BENGAL,ER
432574_MIDNAPUR_220,WEST BENGAL,ER
432586_LAXMIKANTPUR_220,WEST BENGAL,ER
432589_DOMJUR2_220,WEST BENGAL,ER
432593_RISHRA_220,WEST BENGAL,ER
432630_HATIA2_220,JHARKHAND,ER
432631_KRISHNANGR_220,WEST BENGAL,ER
434001_BOKARO-B_400,JHARKHAND,ER
434002_DTPS_400,WEST BENGAL,ER
434003_MEJIA-B_400,WEST BENGAL,ER
434004_JAMSHEDPR-PG_400,JHARKHAND,ER
434005_KODERMA_400,JHARKHAND,ER
434006_RAGHUNATH_400,WEST BENGAL,ER
434011_MAITHON-A_400,JHARKHAND,ER
434016_BIDHANNGR_400,WEST BENGAL,ER
434027_DURGAPUR-B_400,WEST BENGAL,ER
434031_BOKARO-A_400,JHARKHAND,ER
434035_MAITHON-RB_400,JHARKHAND,ER
434050_JMSDPR-DVC_400,JHARKHAND,ER
434411_MAITHON-B_400,JHARKHAND,ER
434427_DURGAPUR-A_400,WEST BENGAL,ER
440001_FARAKG_21,WEST BENGAL,ER
441001_BANDEL-TPS_132,WEST BENGAL,ER
441003_HASIRMARA_132,WEST BENGAL,ER
441004_HARIRAMPUR_132,WEST BENGAL,ER
441009_BANARHAT_132,WEST BENGAL,ER
441010_BIRPARA-PG_132,WEST BENGAL,ER
441011_SAGARDIGH_N1_132,WEST BENGAL,ER
441012_BAGMUNDI_132,WEST BENGAL,ER
441013_GAZOL_132,WEST BENGAL,ER
441014_JHALDA_132,WEST BENGAL,ER
441015_CHANDITALA-N_132,WEST BENGAL,ER
441016_MALDAPG_132,WEST BENGAL,ER
441017_DPL_132,WEST BENGAL,ER
441018_KHARAGPUR-WB_132,WEST BENGAL,ER
441021_SILIGURI-WB_132,WEST BENGAL,ER
441022_SILIGURI-PG_132,WEST BENGAL,ER
441023_MOHITNAGAR_132,WEST BENGAL,ER
441031_SONEPUR_132,WEST BENGAL,ER
441032_JALDAKHA_132,WEST BENGAL,ER
441050_REJINAGAR_N1_132,WEST BENGAL,ER
441051_SALAR_132,WEST BENGAL,ER
441061_RAMMAM-II_132,WEST BENGAL,ER
441074_PURULIAPS_N1_132,WEST BENGAL,ER
441091_DOMKOL_132,WEST BENGAL,ER
441092_FOUNDRYPARK_132,WEST BENGAL,ER
441093_HURA_132,WEST BENGAL,ER
441094_BAGNAN_132,WEST BENGAL,ER
441095_NAJIRPUR_132,WEST BENGAL,ER
441096_SIRAKOL_132,WEST BENGAL,ER
441097_MATHABHANGA_132,WEST BENGAL,ER
441099_BURDWAN_132,WEST BENGAL,ER
441100_NARAYANGARH_132,WEST BENGAL,ER
441101_VIDYASGRPRK_132,WEST BENGAL,ER
441111_KATWANEW_132,WEST BENGAL,ER
441116_SINGUR_132,WEST BENGAL,ER
441117_MAYAPUR_132,WEST BENGAL,ER
441118_JAGADISHPUR_132,WEST BENGAL,ER
441119_SUBARNAKA_132,JHARKHAND,ER
441199_BAINCHI_132,WEST BENGAL,ER
441200_MOYURESWAR_132,WEST BENGAL,ER
441201_KULI_132,WEST BENGAL,ER
441216_BELMURI_132,WEST BENGAL,ER
441500_MAHACHND_132,WEST BENGAL,ER
441501_PURULIA-WB_132,WEST BENGAL,ER
441503_SANTLDI_132,WEST BENGAL,ER
441505_HOWRAH_132,WEST BENGAL,ER
441507_FOODPARK_132,WEST BENGAL,ER
441508_KTPS132_132,WEST BENGAL,ER
441509_KOLAGHAT_132,WEST BENGAL,ER
441512_RISHRA_132,WEST BENGAL,ER
441513_ADISPTGR_132,WEST BENGAL,ER
441514_DHARAMPUR_132,WEST BENGAL,ER
441515_KALYANI_132,WEST BENGAL,ER
441516_RANAGHAT_132,WEST BENGAL,ER
441517_ASOKNAGAR_132,WEST BENGAL,ER
441518_SALTLAKE_132,WEST BENGAL,ER
441519_SERAPOLE_132,WEST BENGAL,ER
441520_KASBA-WB_132,WEST BENGAL,ER
441521_SONARPUR_132,WEST BENGAL,ER
441522_JOKA_132,WEST BENGAL,ER
441523_UJANOO_132,WEST BENGAL,ER
441525_JEERAT_132,WEST BENGAL,ER
441526_TATA-METALLI_132,WEST BENGAL,ER
441528_KESHIARY_132,WEST BENGAL,ER
441529_KHRGPR-WBIDC_132,WEST BENGAL,ER
441530_ANDAL_132,WEST BENGAL,ER
441531_SAINTHIA_132,WEST BENGAL,ER
441532_KALNA_132,WEST BENGAL,ER
441533_SATGCHA1_132,WEST BENGAL,ER
441534_TITAGARH-WB_132,WEST BENGAL,ER
441535_KATWA_132,WEST BENGAL,ER
441536_DEBGRAM_132,WEST BENGAL,ER
441537_RAGHUNATHGNJ_132,WEST BENGAL,ER
441538_GUSKARA_132,WEST BENGAL,ER
441540_LILUAH_132,WEST BENGAL,ER
441541_HINDMTR_132,WEST BENGAL,ER
441542_BEHRAMPUR_132,WEST BENGAL,ER
441543_BOLPUR_132,WEST BENGAL,ER
441544_FALTA_132,WEST BENGAL,ER
441545_HIJLI-DVC_132,WEST BENGAL,ER
441546_HIJLI-WB_132,WEST BENGAL,ER
441547_RAIGUNJ_132,WEST BENGAL,ER
441548_HIJLE-TSS_132,WEST BENGAL,ER
441549_ARAMBAGH_132,WEST BENGAL,ER
441550_UKHRA_132,WEST BENGAL,ER
441551_MALDA-WB_132,WEST BENGAL,ER
441552_DALKOLA1_132,WEST BENGAL,ER
441553_NBU_132,WEST BENGAL,ER
441554_BIRPARAW1_132,WEST BENGAL,ER
441555_HALDIA_132,WEST BENGAL,ER
441556_MOYNAGURI_132,WEST BENGAL,ER
441557_GOKARNA_132,WEST BENGAL,ER
441558_BISNUPUR_132,WEST BENGAL,ER
441559_KHATRA_132,WEST BENGAL,ER
441560_BANKURA_132,WEST BENGAL,ER
441561_EGRA_132,WEST BENGAL,ER
441562_LAXMIKANTPUR_132,WEST BENGAL,ER
441563_BEL_132,WEST BENGAL,ER
441564_KAKDWIP_132,WEST BENGAL,ER
441565_RESHMI_132,WEST BENGAL,ER
441566_GARBETA_132,WEST BENGAL,ER
441567_BASANTI_132,WEST BENGAL,ER
441568_SUBHASGRAM_132,WEST BENGAL,ER
441569_MIDNAPUR_132,WEST BENGAL,ER
441570_TATAPWRHALDI_132,WEST BENGAL,ER
441571_DEBRA_132,WEST BENGAL,ER
441572_BALIACHAK_132,WEST BENGAL,ER
441573_PINGLA_132,WEST BENGAL,ER
441575_RAINA1_132,WEST BENGAL,ER
441576_TARAKESWAR_132,WEST BENGAL,ER
441577_ULUBERIA1_132,WEST BENGAL,ER
441578_BASIRHAT_132,WEST BENGAL,ER
441579_BONGAON_132,WEST BENGAL,ER
441580_KRISHNANGR_132,WEST BENGAL,ER
441581_BARASAT_132,WEST BENGAL,ER
441582_MANKAR1_132,WEST BENGAL,ER
441583_RAMPURHAT_132,WEST BENGAL,ER
441584_KHNYAN1_132,WEST BENGAL,ER
441585_CHANDITALA_132,WEST BENGAL,ER
441586_BHADRAPUR_132,WEST BENGAL,ER
441587_CLC_132,WEST BENGAL,ER
441588_AMBUJA-CEMEN_132,WEST BENGAL,ER
441589_JAGATBALLAVP_132,WEST BENGAL,ER
441590_DOMJUR1_132,WEST BENGAL,ER
441591_HFC_132,WEST BENGAL,ER
441592_TAMLUK_132,WEST BENGAL,ER
441594_DHATRIGRM_132,WEST BENGAL,ER
441595_FARAKKA-SW_132,WEST BENGAL,ER
441596_DHULIAN_132,WEST BENGAL,ER
441597_KHJURIA_132,WEST BENGAL,ER
441598_SAMSI_132,WEST BENGAL,ER
441599_BALURGHT1_132,WEST BENGAL,ER
441601_NARAYANPUR_132,WEST BENGAL,ER
441602_SADAIPUR_132,WEST BENGAL,ER
441603_PANAGARH_132,WEST BENGAL,ER
441604_NJP1(W)_132,WEST BENGAL,ER
441605_ALIPURDUAR1_132,WEST BENGAL,ER
441606_2NDMILE_132,WEST BENGAL,ER
441607_KAMAKHYAGURI_132,WEST BENGAL,ER
441610_BARUIPUR_132,WEST BENGAL,ER
441611_SALTLAKE-GIS_132,WEST BENGAL,ER
441614_GUNJARIA_132,WEST BENGAL,ER
441615_RANGAPANI_132,WEST BENGAL,ER
441616_AMTALA_132,WEST BENGAL,ER
441619_ASANSOL1_132,WEST BENGAL,ER
441620_TCF-1_132,WEST BENGAL,ER
441621_BISNUPUR-NEW_132,WEST BENGAL,ER
441622_RASULPUR_132,WEST BENGAL,ER
441623_INDUS_132,WEST BENGAL,ER
441624_HALDIA-NEW_132,WEST BENGAL,ER
441625_JANGIPARA_132,WEST BENGAL,ER
441626_BIRSINGHA_132,WEST BENGAL,ER
441627_TCF-2_132,WEST BENGAL,ER
441628_BARJORA_132,WEST BENGAL,ER
441629_TCF-3_132,WEST BENGAL,ER
441630_ISLAMPUR_132,WEST BENGAL,ER
441631_NEWTOWNAA1_132,WEST BENGAL,ER
441632_DINHATA_132,WEST BENGAL,ER
441633_NEWTOWN-AA3_132,WEST BENGAL,ER
441634_BAGJOLA_132,WEST BENGAL,ER
441635_COOCHBEHAR_132,WEST BENGAL,ER
441636_PARKSTGIS_132,WEST BENGAL,ER
441637_PARKLANE-GI_132,WEST BENGAL,ER
441638_BBDBAG_132,WEST BENGAL,ER
441639_TARTLA_132,WEST BENGAL,ER
441640_CHAKMIR_132,WEST BENGAL,ER
441641_BUDGEBUDGE_132,WEST BENGAL,ER
441642_MAJERHAT_132,WEST BENGAL,ER
441643_JADVPUR_132,WEST BENGAL,ER
441644_SOUTH-TPS_132,WEST BENGAL,ER
441645_BOTGARDEN_132,WEST BENGAL,ER
441646_NEWTOWNIIC_132,WEST BENGAL,ER
441647_BTRD_132,WEST BENGAL,ER
441649_NEWCOSSIPUR_132,WEST BENGAL,ER
441650_BELUR-BRS_132,WEST BENGAL,ER
441651_PARKLANE_132,WEST BENGAL,ER
441652_TITAGARH-CES_132,WEST BENGAL,ER
441653_EASTCALCUTA_132,WEST BENGAL,ER
441654_PARKST_132,WEST BENGAL,ER
441655_EASTMETRO_132,WEST BENGAL,ER
441656_MOHISPOTA_132,WEST BENGAL,ER
441658_GANGARAMPUR_132,WEST BENGAL,ER
441659_BIGHATI_132,WEST BENGAL,ER
441660_CHALSA_132,WEST BENGAL,ER
441661_CONTAI_132,WEST BENGAL,ER
441662_BAJKUL_132,WEST BENGAL,ER
441663_SUKHIAPOKHRI_132,WEST BENGAL,ER
441664_LEBONG_132,WEST BENGAL,ER
441665_LALGOLA_132,WEST BENGAL,ER
441666_SONAR-BANGLA_132,WEST BENGAL,ER
441667_JHARGRAM_132,WEST BENGAL,ER
441668_RAGHUNATHPR_132,WEST BENGAL,ER
441669_RIS_CESC_132,WEST BENGAL,ER
441670_CKROAD1_132,WEST BENGAL,ER
441671_OCL(BULK)_132,WEST BENGAL,ER
441900_HALDIA-NIZ_132,WEST BENGAL,ER
441901_AMDANGA_132,WEST BENGAL,ER
441911_RAMMAM-III_132,WEST BENGAL,ER
442002_ALIPURDUR_WB_220,WEST BENGAL,ER
442007_RAJARHAT_220,WEST BENGAL,ER
442010_SAGARDIGHI_2_220,WEST BENGAL,ER
442011_SAGARDIGH_N2_220,WEST BENGAL,ER
442012_KTPS220_220,WEST BENGAL,ER
442013_GAZOL_220,WEST BENGAL,ER
442015_CHANDITALA_N_220,WEST BENGAL,ER
442016_SINGUR_220,WEST BENGAL,ER
442017_DPL2_220,WEST BENGAL,ER
442018_KHARAGPR-WB_220,WEST BENGAL,ER
442020_NHALDIA-NIZ_220,WEST BENGAL,ER
442021_BARASAT_220,WEST BENGAL,ER
442022_SILIGURI-PG_220,WEST BENGAL,ER
442023_BAKRESWAR_220,WEST BENGAL,ER
442025_BIRPARA-PG_220,WEST BENGAL,ER
442026_DALKOLA-PG_220,WEST BENGAL,ER
442028_SANTLDI_220,WEST BENGAL,ER
442030_JKNAGAR_2_220,WEST BENGAL,ER
442050_REJINAGAR_N2_220,WEST BENGAL,ER
442071_SILIGURI-PG_220,WEST BENGAL,ER
442073_ALIPURDU_220,WEST BENGAL,ER
442074_PURULIAPS_N2_220,WEST BENGAL,ER
442076_SUBHAS-PG_220,WEST BENGAL,ER
442090_TSTLD-3_220,WEST BENGAL,ER
442091_TSTLD-4_220,WEST BENGAL,ER
442092_FOUNDRYPARK_220,WEST BENGAL,ER
442093_HURA_220,WEST BENGAL,ER
442099_BURDWAN_220,WEST BENGAL,ER
442100_NARAYANGARH_220,WEST BENGAL,ER
442101_VIDYASGRPRK_220,WEST BENGAL,ER
442111_NEWKATWA_220,WEST BENGAL,ER
442200_MOYURESWAR_220,WEST BENGAL,ER
442415_MALDA2_220,WEST BENGAL,ER
442514_DHARAMPUR_220,WEST BENGAL,ER
442530_ANDAL_220,WEST BENGAL,ER
442561_EGRA_220,WEST BENGAL,ER
442564_DALKO_WB_220,WEST BENGAL,ER
442566_GOKARNA_220,WEST BENGAL,ER
442568_SUBHAS-WB_220,WEST BENGAL,ER
442600_NEWTOWNAA2C_220,WEST BENGAL,ER
442602_SADAIPUR_220,WEST BENGAL,ER
442605_NJP2(W)_220,WEST BENGAL,ER
442610_BARUIPUR_220,WEST BENGAL,ER
442616_AMTALA_220,WEST BENGAL,ER
442623_HALDIA-NEW_220,WEST BENGAL,ER
442624_IPCL-HALDIA_220,WEST BENGAL,ER
442625_RAGHUNTGNJ-N_220,WEST BENGAL,ER
442627_ASANSOL2_220,WEST BENGAL,ER
442633_NEWTOWN-AA3_220,WEST BENGAL,ER
442634_KLC_220,WEST BENGAL,ER
442656_KASBA(CESC)_220,WEST BENGAL,ER
442657_BUDGEBU-TPS_220,WEST BENGAL,ER
442668_RAGHUNATHPR_220,WEST BENGAL,ER
442670_CKROAD2_220,WEST BENGAL,ER
443011_SAGARDIGH_N3_33,WEST BENGAL,ER
443030_JKNAGAR_3_33,WEST BENGAL,ER
443633_NEWTOWN-AA3_33,WEST BENGAL,ER
444001_MEDINIPUR4_400,WEST BENGAL,ER
444002_GOKARNA-NEW4_400,WEST BENGAL,ER
444007_RAJARHAT_400,WEST BENGAL,ER
444008_JEERAT_400,WEST BENGAL,ER
444009_SUBHASGRAM_400,WEST BENGAL,ER
444010_SAGARDIGHI_4_400,WEST BENGAL,ER
444012_KOLAGHAT_400,WEST BENGAL,ER
444013_HALDIA-TPS_400,WEST BENGAL,ER
444015_CHANDITALA_N_400,WEST BENGAL,ER
444018_KHARAGPR-WB_400,WEST BENGAL,ER
444019_FARAKKA_400,WEST BENGAL,ER
444020_NHALDIA-NIZ_400,WEST BENGAL,ER
444021_MALDA_400,WEST BENGAL,ER
444023_BAKRASWR_400,WEST BENGAL,ER
444024_GOKARNA_400,WEST BENGAL,ER
444030_ARAMBAGH_400,WEST BENGAL,ER
444072_SILIGURI-PG_400,WEST BENGAL,ER
444073_ALIPURDU_400,WEST BENGAL,ER
444074_PPSP_NEW_400,WEST BENGAL,ER
444075_PURULIAPS_400,WEST BENGAL,ER
444090_JEERAT-NEW_400,WEST BENGAL,ER
444099_BURDWAN_400,WEST BENGAL,ER
444100_MOYURESWAR_400,WEST BENGAL,ER
444101_BEHRAMPUR_400,WEST BENGAL,ER
444102_BHERAMARA_400,BANGLADESH,BANGLADESH
444104_COMILLA_132,BANGLADESH,BANGLADESH
444112_KATWA-TPS_400,WEST BENGAL,ER
444113_TURGA_PSP_400,WEST BENGAL,ER
448001_MEDINIPUR7_765,WEST BENGAL,ER
448002_GOKARNA-NEW7_765,WEST BENGAL,ER
448008_JEERAT7_765,WEST BENGAL,ER
471000_LATEHAR-NEW_132,JHARKHAND,ER
471001_DUMKA-NEW_132,JHARKHAND,ER
471002_LOHARDAGA-NE_132,JHARKHAND,ER
471003_GOVINDPUR-NE_132,JHARKHAND,ER
471004_MANOHARPUR_132,JHARKHAND,ER
471005_MANGO_132,JHARKHAND,ER
471006_CHAIBASA-NEW_132,JHARKHAND,ER
471007_MADHUPUR_132,JHARKHAND,ER
471008_SIMDEGA_132,JHARKHAND,ER
471009_GUMLA_132,JHARKHAND,ER
471010_DALBHUMGARH_132,JHARKHAND,ER
471011_CHATRA_132,JHARKHAND,ER
471111_DEOGHAR_132,JHARKHAND,ER
471112_PATRATU_132,JHARKHAND,ER
471119_LALMATIA_132,JHARKHAND,ER
471188_GARHWA_132,JHARKHAND,ER
471228_DALTONGANJ_1_132,JHARKHAND,ER
471502_CHANDIL1_132,JHARKHAND,ER
471503_ADITYAPUR_132,JHARKHAND,ER
471504_RAJKSWAN_132,JHARKHAND,ER
471508_HATIAOLD_132,JHARKHAND,ER
471510_GOELKERA_132,JHARKHAND,ER
471513_KENDPOSI_132,JHARKHAND,ER
471514_GOLMURI_132,JHARKHAND,ER
471515_JADUGORA_132,JHARKHAND,ER
471516_NOAMUNDI_132,JHARKHAND,ER
471521_NAMKUM_132,JHARKHAND,ER
471522_KAMDARA_132,JHARKHAND,ER
471523_JAMTARA_132,JHARKHAND,ER
471526_JOJOBE_132,JHARKHAND,ER
471531_HATIA-NEW_132,JHARKHAND,ER
471535_HEC1_132,JHARKHAND,ER
471538_DUMKA_132,JHARKHAND,ER
471539_SAHEBGANJ_132,JHARKHAND,ER
471540_CHAKRDP_132,JHARKHAND,ER
472000_LATEHAR-NEW_220,JHARKHAND,ER
472001_DUMKA-NEW_220,JHARKHAND,ER
472002_LOHARDAGA-NE_220,JHARKHAND,ER
472003_GOVINDPUR-NE_220,JHARKHAND,ER
472006_CHAIBASA2_220,JHARKHAND,ER
472011_CHATRA_220,JHARKHAND,ER
472012_PATRATU2_220,JHARKHAND,ER
472014_LALMATIA_220,JHARKHAND,ER
472017_DUMKA_220,JHARKHAND,ER
472033_DHANBAD_2_220,JHARKHAND,ER
472034_JAINAMORE_220,JHARKHAND,ER
472214_TENUGHAT2_220,JHARKHAND,ER
472228_DALTONGANJ_2_220,JHARKHAND,ER
474000_LATEHAR-NEW_400,JHARKHAND,ER
474012_PATRATU_400,JHARKHAND,ER
474014_TENUGHAT_400,JHARKHAND,ER
474022_ESSAR_400,JHARKHAND,ER
474023_CORPORATE-I_400,JHARKHAND,ER
474024_ADHUNIK_400,JHARKHAND,ER
474027_JHARKND-POOL_400,JHARKHAND,ER
474028_DALTONGANJ_400,JHARKHAND,ER
474033_DHANBAD_4_400,JHARKHAND,ER
474036_CORPORAT-II_400,JHARKHAND,ER
474046_RANCHI_400,JHARKHAND,ER
474047_RANCHNEW_400,JHARKHAND,ER
474050_NORTHKARNPRA_400,JHARKHAND,ER
474062_CHAIBASA_400,JHARKHAND,ER
478025_TILAIYYA_765,JHARKHAND,ER
478046_RANCHI-NEW_765,JHARKHAND,ER
491004_CHUZACHEN_132,SIKKIM,ER
491005_RANGPO_132,SIKKIM,ER
491006_BHASMEY_132,SIKKIM,ER
491009_GANGTOK_132,SIKKIM,ER
491011_MELLI_132,SIKKIM,ER
491034_SINGHIK_132,SIKKIM,ER
491035_DIKCHU_132,SIKKIM,ER
491036_BERMOIK_132,SIKKIM,ER
491060_RANGIT-3_132,SIKKIM,ER
491065_KURSEONG_132,SIKKIM,ER
492001_TINGTING_220,SIKKIM,ER
492002_NEWMELL_220,SIKKIM,ER
492003_RANGIT4_220,SIKKIM,ER
492004_TEESTA6_220,SIKKIM,ER
492005_RANGPO_220,SIKKIM,ER
492007_RONGNCHU_220,SIKKIM,ER
492008_TASHIDIN_220,SIKKIM,ER
492009_JORETHAN_220,SIKKIM,ER
494001_TEESTA3_400,SIKKIM,ER
494002_RANGPO_400,SIKKIM,ER
494010_MANGAN_400,SIKKIM,ER
494011_TEESTA-IV_400,SIKKIM,ER
494012_PANANHIMGRI_400,SIKKIM,ER
494070_TEESTA-5_400,SIKKIM,ER
511001_RSTP_132,TELANGANA,SR
511046_KRMN_132,TELANGANA,SR
511049_KOGD_132,TELANGANA,SR
511069_SHPRN1_132,TELANGANA,SR
511070_SDPE_132,TELANGANA,SR
511079_KRPL_132,ANDHRA PRADESH,SR
511214_GDWD2_132,ANDHRA PRADESH,SR
512001_RMGD_220,ANDHRA PRADESH,SR
512002_HYDR_220,TELANGANA,SR
512003_NSAG_220,TELANGANA,SR
512004_KHAM_220,TELANGANA,SR
512005_VIJA_220,ANDHRA PRADESH,SR
512006_GAZNTP_220,ANDHRA PRADESH,SR
512007_CUDA_220,ANDHRA PRADESH,SR
512008_GOOT_220,ANDHRA PRADESH,SR
512012_HYDAP2_220,TELANGANA,SR
512013_KURN_220,ANDHRA PRADESH,SR
512016_VIZPOOL_220,ANDHRA PRADESH,SR
512017_RAJAH2_220,ANDHRA PRADESH,SR
512019_NELL_220,ANDHRA PRADESH,SR
512020_RAM-PVT_220,TELANGANA,SR
512021_NZMB_220,TELANGANA,SR
512022_GAJWEL2_220,TELANGANA,SR
512023_MEHBOBNG_220,TELANGANA,SR
512024_CHIT_220,ANDHRA PRADESH,SR
512025_RNGN_220,ANDHRA PRADESH,SR
512026_CHIT_NEW_220,ANDHRA PRADESH,SR
512031_ANTPUR_220,ANDHRA PRADESH,SR
512032_BHMD_220,ANDHRA PRADESH,SR
512033_BHONG2_220,TELANGANA,SR
512034_BOMM_220,ANDHRA PRADESH,SR
512035_CHILAKAL_220,ANDHRA PRADESH,SR
512036_CNGU_220,TELANGANA,SR
512037_EXIMPARK_220,ANDHRA PRADESH,SR
512038_GANAD2_220,ANDHRA PRADESH,SR
512039_GARIVD_220,ANDHRA PRADESH,SR
512040_GAZV_220,ANDHRA PRADESH,SR
512041_GUNT_220,ANDHRA PRADESH,SR
512042_HINDUPUR_220,ANDHRA PRADESH,SR
512043_JAGRPDU2_220,ANDHRA PRADESH,SR
512044_KAKINADA_220,ANDHRA PRADESH,SR
512045_KALIK2_220,ANDHRA PRADESH,SR
512046_KARIM22_220,TELANGANA,SR
512047_KLWKRT_220,TELANGANA,SR
512048_KODUR_220,ANDHRA PRADESH,SR
512049_KOTH_220,TELANGANA,SR
512050_LISLRU_220,ANDHRA PRADESH,SR
512051_MAILRM_220,TELANGANA,SR
512052_MALKARAM_220,TELANGANA,SR
512053_MANG_220,TELANGANA,SR
512054_MINPUR_220,TELANGANA,SR
512055_MOULALI_220,TELANGANA,SR
512056_MRYG_220,TELANGANA,SR
512057_MUDN_220,ANDHRA PRADESH,SR
512058_MYDUKUR_220,ANDHRA PRADESH,SR
512059_NANDYAL2_220,ANDHRA PRADESH,SR
512060_NARKET_220,TELANGANA,SR
512061_NDVL_220,ANDHRA PRADESH,SR
512062_NIRMAL_220,TELANGANA,SR
512063_ONGO_220,ANDHRA PRADESH,SR
512064_PARUCHUR_220,ANDHRA PRADESH,SR
512065_PARVADA_220,ANDHRA PRADESH,SR
512066_PENDTH_220,ANDHRA PRADESH,SR
512067_RAJAM2_220,ANDHRA PRADESH,SR
512068_SHANKARA_220,TELANGANA,SR
512069_SHPR_220,TELANGANA,SR
512070_SIDP_220,TELANGANA,SR
512071_SLRP_220,ANDHRA PRADESH,SR
512072_SMYJ_220,ANDHRA PRADESH,SR
512073_SRIS_220,ANDHRA PRADESH,SR
512074_STEELP_220,ANDHRA PRADESH,SR
512075_TADIPATR_220,ANDHRA PRADESH,SR
512076_TEKKALI_220,ANDHRA PRADESH,SR
512077_USILRU_220,ANDHRA PRADESH,SR
512078_WADDEKOT_220,TELANGANA,SR
512079_WRNG_220,TELANGANA,SR
512080_YRGN_220,ANDHRA PRADESH,SR
512081_PODILI_220,ANDHRA PRADESH,SR
512082_GBOWLI_220,TELANGANA,SR
512083_KNDP_220,ANDHRA PRADESH,SR
512084_VIJES1_220,ANDHRA PRADESH,SR
512085_VIJES2_220,ANDHRA PRADESH,SR
