Generator,Node,Max Capacity,Min Stable Level,Status
GEN_194057_PIPALKOTI_400_4,194057_PIPALKOTI_400,111,0,1
GEN_194060_SRAVANTHI_400_1,194060_SRAVANTHI_400,150,0,0
GEN_194060_SRAVANTHI_400_2,194060_SRAVANTHI_400,150,0,0
GEN_194060_SRAVANTHI_400_3,194060_SRAVANTHI_400,150,0,0
GEN_194410_SRINAGAR-HEP_400_1,194410_SRINAGAR-HEP_400,82.5,0,1
GEN_194410_SRINAGAR-HEP_400_2,194410_SRINAGAR-HEP_400,82.5,0,1
GEN_194410_SRINAGAR-HEP_400_3,194410_SRINAGAR-HEP_400,82.5,0,1
GEN_194410_SRINAGAR-HEP_400_4,194410_SRINAGAR-HEP_400,82.5,0,1
GEN_211145_KHANDONG1_132_1,211145_KHANDONG1_132,25,0,1
GEN_211145_KHANDONG1_132_2,211145_KHANDONG1_132,25,0,1
GEN_211350_PAILAPOL1_132_1,211350_PAILAPOL1_132,5.3,0,0
GEN_211350_PAILAPOL1_132_2,211350_PAILAPOL1_132,5.3,0,0
GEN_211370_DULLAVCH1_132_1,211370_DULLAVCH1_132,4.1,0,0
GEN_211370_DULLAVCH1_132_2,211370_DULLAVCH1_132,4.1,0,0
GEN_211450_LTPS1_132_1,211450_LTPS1_132,15,0,0
GEN_211450_LTPS1_132_2,211450_LTPS1_132,15,0,0
GEN_211450_LTPS1_132_3,211450_LTPS1_132,15,0,1
GEN_211450_LTPS1_132_4,211450_LTPS1_132,15,0,1
GEN_211450_LTPS1_132_5,211450_LTPS1_132,20,0,1
GEN_211450_LTPS1_132_6,211450_LTPS1_132,20,0,1
GEN_211450_LTPS1_132_7,211450_LTPS1_132,20,0,1
GEN_211450_LTPS1_132_8,211450_LTPS1_132,37.5,0,1
GEN_211460_NTPS1_132_1,211460_NTPS1_132,20,0,1
GEN_211460_NTPS1_132_2,211460_NTPS1_132,21,0,1
GEN_211460_NTPS1_132_3,211460_NTPS1_132,21,0,1
GEN_211460_NTPS1_132_4,211460_NTPS1_132,15,0,1
GEN_211460_NTPS1_132_5,211460_NTPS1_132,24,0,1
GEN_211460_NTPS1_132_6,211460_NTPS1_132,22,0,1
GEN_212001_AGBPP2-AS_220_1,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_2,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_3,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_4,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_5,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_6,212001_AGBPP2-AS_220,33.5,0,1
GEN_212001_AGBPP2-AS_220_7,212001_AGBPP2-AS_220,30,0,1
GEN_212001_AGBPP2-AS_220_8,212001_AGBPP2-AS_220,30,0,1
GEN_212001_AGBPP2-AS_220_9,212001_AGBPP2-AS_220,30,0,1
GEN_212096_ADISHANKAR_220_1,212096_ADISHANKAR_220,22,0,1
GEN_212096_ADISHANKAR_220_2,212096_ADISHANKAR_220,22,0,1
GEN_212096_ADISHANKAR_220_3,212096_ADISHANKAR_220,22,0,1
GEN_212097_KSKDIBBIN_220_1,212097_KSKDIBBIN_220,60,0,1
GEN_212097_KSKDIBBIN_220_2,212097_KSKDIBBIN_220,60,0,1
GEN_212098_SEWNAFRA_220_1,212098_SEWNAFRA_220,60,0,1
GEN_212098_SEWNAFRA_220_2,212098_SEWNAFRA_220,60,0,1
GEN_212099_PATELHYDRO_220_1,212099_PATELHYDRO_220,72,0,1
GEN_212099_PATELHYDRO_220_2,212099_PATELHYDRO_220,72,0,1
GEN_212099_PATELHYDRO_220_4,212099_PATELHYDRO_220,22.5,0,0
GEN_212099_PATELHYDRO_220_5,212099_PATELHYDRO_220,22.5,0,0
GEN_212150_KOPILI2_220_1,212150_KOPILI2_220,55,0,1
GEN_212150_KOPILI2_220_2,212150_KOPILI2_220,55,0,1
GEN_212150_KOPILI2_220_3,212150_KOPILI2_220,55,0,1
GEN_212150_KOPILI2_220_4,212150_KOPILI2_220,55,0,1
GEN_212440_LANGPI1_220_1,212440_LANGPI1_220,50,0,1
GEN_212440_LANGPI1_220_2,212440_LANGPI1_220,50,0,1
GEN_214051_BTPS4_400_1,214051_BTPS4_400,250,0,1
GEN_214051_BTPS4_400_2,214051_BTPS4_400,250,0,1
GEN_214051_BTPS4_400_3,214051_BTPS4_400,250,0,1
GEN_214413_KALAI-II_400_1,214413_KALAI-II_400,300,0,0
GEN_214413_KALAI-II_400_2,214413_KALAI-II_400,300,0,0
GEN_214413_KALAI-II_400_3,214413_KALAI-II_400,300,0,0
GEN_214413_KALAI-II_400_4,214413_KALAI-II_400,300,0,0
GEN_221150_PARE_132_1,221150_PARE_132,55,0,1
GEN_221150_PARE_132_2,221150_PARE_132,55,0,1
GEN_221460_RANGNADI1_132_1,221460_RANGNADI1_132,135,0,1
GEN_221460_RANGNADI1_132_2,221460_RANGNADI1_132,135,0,1
GEN_221460_RANGNADI1_132_3,221460_RANGNADI1_132,135,0,1
GEN_224002_TAWANG-I_400_1,224002_TAWANG-I_400,200,0,1
GEN_224002_TAWANG-I_400_2,224002_TAWANG-I_400,200,0,1
GEN_224002_TAWANG-I_400_3,224002_TAWANG-I_400,200,0,1
GEN_224003_TAWANG-II_400_1,224003_TAWANG-II_400,200,0,1
GEN_224003_TAWANG-II_400_2,224003_TAWANG-II_400,200,0,1
GEN_224003_TAWANG-II_400_3,224003_TAWANG-II_400,200,0,1
GEN_224003_TAWANG-II_400_4,224003_TAWANG-II_400,200,0,1
GEN_224004_NYAMJUNGCHU_400_1,224004_NYAMJUNGCHU_400,130,0,1
GEN_224004_NYAMJUNGCHU_400_2,224004_NYAMJUNGCHU_400,130,0,1
GEN_224004_NYAMJUNGCHU_400_3,224004_NYAMJUNGCHU_400,130,0,1
GEN_224004_NYAMJUNGCHU_400_4,224004_NYAMJUNGCHU_400,130,0,1
GEN_224004_NYAMJUNGCHU_400_5,224004_NYAMJUNGCHU_400,130,0,1
GEN_224004_NYAMJUNGCHU_400_6,224004_NYAMJUNGCHU_400,130,0,1
GEN_224323_KAMENG_400_1,224323_KAMENG_400,150,0,1
GEN_224323_KAMENG_400_2,224323_KAMENG_400,150,0,1
GEN_224323_KAMENG_400_3,224323_KAMENG_400,150,0,1
GEN_224323_KAMENG_400_4,224323_KAMENG_400,150,0,1
GEN_224325_L-SUBANSRI_400_1,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_2,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_3,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_4,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_5,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_6,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_7,224325_L-SUBANSRI_400,250,0,1
GEN_224325_L-SUBANSRI_400_8,224325_L-SUBANSRI_400,250,0,1
GEN_224412_TATO-II_400_1,224412_TATO-II_400,175,0,1
GEN_224412_TATO-II_400_2,224412_TATO-II_400,175,0,1
GEN_224412_TATO-II_400_3,224412_TATO-II_400,175,0,1
GEN_224412_TATO-II_400_4,224412_TATO-II_400,175,0,1
GEN_224414_ATHENADEMWE_400_1,224414_ATHENADEMWE_400,350,0,1
GEN_224414_ATHENADEMWE_400_2,224414_ATHENADEMWE_400,350,0,1
GEN_224414_ATHENADEMWE_400_3,224414_ATHENADEMWE_400,350,0,0
GEN_224414_ATHENADEMWE_400_4,224414_ATHENADEMWE_400,350,0,0
GEN_224414_ATHENADEMWE_400_5,224414_ATHENADEMWE_400,335,0,0
GEN_224414_ATHENADEMWE_400_6,224414_ATHENADEMWE_400,40,0,1
GEN_224415_GMRLONDA_400_1,224415_GMRLONDA_400,75,0,1
GEN_224415_GMRLONDA_400_2,224415_GMRLONDA_400,75,0,1
GEN_224415_GMRLONDA_400_3,224415_GMRLONDA_400,75,0,1
GEN_231000_UMTRU1_132_1,231000_UMTRU1_132,2.8,0,1
GEN_231000_UMTRU1_132_2,231000_UMTRU1_132,2.8,0,1
GEN_231000_UMTRU1_132_3,231000_UMTRU1_132,2.8,0,1
GEN_231000_UMTRU1_132_4,231000_UMTRU1_132,2.8,0,1
GEN_231010_UMIAM1-1_132_1,231010_UMIAM1-1_132,9,0,1
GEN_231010_UMIAM1-1_132_2,231010_UMIAM1-1_132,9,0,1
GEN_231010_UMIAM1-1_132_3,231010_UMIAM1-1_132,9,0,1
GEN_231010_UMIAM1-1_132_4,231010_UMIAM1-1_132,9,0,1
GEN_231020_UMIAM2-1_132_1,231020_UMIAM2-1_132,10,0,1
GEN_231020_UMIAM2-1_132_2,231020_UMIAM2-1_132,10,0,1
GEN_231030_UMIAM3-1_132_1,231030_UMIAM3-1_132,30,0,1
GEN_231030_UMIAM3-1_132_2,231030_UMIAM3-1_132,30,0,1
GEN_231040_UMIAM4-1_132_1,231040_UMIAM4-1_132,30,0,1
GEN_231040_UMIAM4-1_132_2,231040_UMIAM4-1_132,30,0,1
GEN_231111_GANOL_132_1,231111_GANOL_132,12,0,1
GEN_231111_GANOL_132_2,231111_GANOL_132,12,0,1
GEN_231150_ADHUNIK1_132_1,231150_ADHUNIK1_132,30,0,0
GEN_231280_LESHKA1_132_1,231280_LESHKA1_132,42,0,1
GEN_231280_LESHKA1_132_2,231280_LESHKA1_132,42,0,1
GEN_231280_LESHKA1_132_3,231280_LESHKA1_132,42,0,1
GEN_231410_MPL_132_1,231410_MPL_132,8,0,0
GEN_231410_MPL_132_2,231410_MPL_132,45.35,0,0
GEN_241510_DOYANG1_132_1,241510_DOYANG1_132,25,0,1
GEN_241510_DOYANG1_132_2,241510_DOYANG1_132,25,0,1
GEN_241510_DOYANG1_132_3,241510_DOYANG1_132,25,0,1
GEN_242011_DIKHUHYDEL_220_1,242011_DIKHUHYDEL_220,62,0,1
GEN_242011_DIKHUHYDEL_220_2,242011_DIKHUHYDEL_220,62,0,1
GEN_242011_DIKHUHYDEL_220_3,242011_DIKHUHYDEL_220,62,0,1
GEN_246100_LIKIMARO1_66_1,246100_LIKIMARO1_66,7.5,0,1
GEN_246100_LIKIMARO1_66_2,246100_LIKIMARO1_66,7.5,0,1
GEN_246100_LIKIMARO1_66_3,246100_LIKIMARO1_66,7.5,0,1
GEN_251080_LOKTAK1_132_1,251080_LOKTAK1_132,35,0,1
GEN_251080_LOKTAK1_132_2,251080_LOKTAK1_132,35,0,1
GEN_251080_LOKTAK1_132_3,251080_LOKTAK1_132,35,0,1
GEN_261020_KOLASIB1_132_1,261020_KOLASIB1_132,4,0,1
GEN_261020_KOLASIB1_132_2,261020_KOLASIB1_132,4,0,1
GEN_261020_KOLASIB1_132_3,261020_KOLASIB1_132,4,0,1
GEN_261021_TUIRIAL_132_1,261021_TUIRIAL_132,20,0,0
GEN_261021_TUIRIAL_132_2,261021_TUIRIAL_132,20,0,1
GEN_261021_TUIRIAL_132_3,261021_TUIRIAL_132,20,0,1
GEN_261080_BAIRABI1_132_1,261080_BAIRABI1_132,2,0,0
GEN_264001_KOLODYNE-ST2_400_1,264001_KOLODYNE-ST2_400,230,0,1
GEN_264001_KOLODYNE-ST2_400_2,264001_KOLODYNE-ST2_400,230,0,1
GEN_271080_TELIMURA1_132_1,271080_TELIMURA1_132,4,0,0
GEN_271080_TELIMURA1_132_2,271080_TELIMURA1_132,4,0,0
GEN_271080_TELIMURA1_132_3,271080_TELIMURA1_132,4,0,0
GEN_271120_AGTPP1_132_1,271120_AGTPP1_132,21,0,1
GEN_271120_AGTPP1_132_2,271120_AGTPP1_132,21,0,1
GEN_271120_AGTPP1_132_3,271120_AGTPP1_132,21,0,1
GEN_271120_AGTPP1_132_4,271120_AGTPP1_132,21,0,1
GEN_271120_AGTPP1_132_5,271120_AGTPP1_132,21,0,1
GEN_271120_AGTPP1_132_6,271120_AGTPP1_132,21,0,1
GEN_271340_ROKHIA1_132_1,271340_ROKHIA1_132,21,0,1
GEN_271340_ROKHIA1_132_2,271340_ROKHIA1_132,21,0,1
GEN_271340_ROKHIA1_132_3,271340_ROKHIA1_132,8,0,1
GEN_271340_ROKHIA1_132_4,271340_ROKHIA1_132,8,0,1
GEN_271340_ROKHIA1_132_5,271340_ROKHIA1_132,8,0,1
GEN_271340_ROKHIA1_132_6,271340_ROKHIA1_132,8,0,1
GEN_271600_MONARCHAK1_132_1,271600_MONARCHAK1_132,101,0,1
GEN_274080_PALATAN4_400_1,274080_PALATAN4_400,363,0,1
GEN_274080_PALATAN4_400_2,274080_PALATAN4_400,363,0,1
GEN_276360_ROKHIA6_66_1,276360_ROKHIA6_66,10.5,0,1
GEN_276360_ROKHIA6_66_2,276360_ROKHIA6_66,10.5,0,1
GEN_276400_GUMTI6_66_1,276400_GUMTI6_66,4,0,0
GEN_276400_GUMTI6_66_2,276400_GUMTI6_66,4,0,0
GEN_276400_GUMTI6_66_3,276400_GUMTI6_66,4,0,0
GEN_276430_BARAMRA6_66_1,276430_BARAMRA6_66,21,0,1
GEN_276430_BARAMRA6_66_2,276430_BARAMRA6_66,21,0,1
GEN_276430_BARAMRA6_66_3,276430_BARAMRA6_66,16.5,0,1
GEN_280001_CHUKHA_13.8_1,280001_CHUKHA_13.8,84,0,1
GEN_280001_CHUKHA_13.8_2,280001_CHUKHA_13.8,84,0,1
GEN_280001_CHUKHA_13.8_3,280001_CHUKHA_13.8,84,0,1
GEN_280001_CHUKHA_13.8_4,280001_CHUKHA_13.8,84,0,1
GEN_281104_KURICHU1_132_1,281104_KURICHU1_132,15,0,1
GEN_281104_KURICHU1_132_2,281104_KURICHU1_132,15,0,1
GEN_281104_KURICHU1_132_3,281104_KURICHU1_132,15,0,1
GEN_281104_KURICHU1_132_4,281104_KURICHU1_132,15,0,1
GEN_282007_BUNAKHA_220_1,282007_BUNAKHA_220,180,0,0
GEN_282205_DAGACHU2_220_1,282205_DAGACHU2_220,63,0,0
GEN_282205_DAGACHU2_220_2,282205_DAGACHU2_220,63,0,0
GEN_282206_RURICHU2_220_1,282206_RURICHU2_220,20,0,0
GEN_282206_RURICHU2_220_2,282206_RURICHU2_220,20,0,0
GEN_284002_PUNATSANC1&2_400_1,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_10,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_11,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_2,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_3,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_4,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_5,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_6,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_7,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_8,284002_PUNATSANC1&2_400,200,0,1
GEN_284002_PUNATSANC1&2_400_9,284002_PUNATSANC1&2_400,200,0,1
GEN_284003_WANGCHU_400_1,284003_WANGCHU_400,570,0,0
GEN_284008_MANGDECHU_400_1,284008_MANGDECHU_400,180,0,1
GEN_284008_MANGDECHU_400_2,284008_MANGDECHU_400,180,0,1
GEN_284008_MANGDECHU_400_3,284008_MANGDECHU_400,180,0,1
GEN_284008_MANGDECHU_400_4,284008_MANGDECHU_400,180,0,1
GEN_284012_CHAMKARCHU-1_400_1,284012_CHAMKARCHU-1_400,192.5,0,0
GEN_284012_CHAMKARCHU-1_400_2,284012_CHAMKARCHU-1_400,192.5,0,0
GEN_284012_CHAMKARCHU-1_400_3,284012_CHAMKARCHU-1_400,192.5,0,0
GEN_284012_CHAMKARCHU-1_400_4,284012_CHAMKARCHU-1_400,192.5,0,0
GEN_284013_KHOLONGCHU_400_1,284013_KHOLONGCHU_400,150,0,0
GEN_284013_KHOLONGCHU_400_2,284013_KHOLONGCHU_400,150,0,0
GEN_284013_KHOLONGCHU_400_3,284013_KHOLONGCHU_400,150,0,0
GEN_284013_KHOLONGCHU_400_4,284013_KHOLONGCHU_400,150,0,0
GEN_286607_BASACHU66_66_1,286607_BASACHU66_66,12,0,0
GEN_286607_BASACHU66_66_2,286607_BASACHU66_66,12,0,0
GEN_311004_HASDE1_132_1,311004_HASDE1_132,40,0,1
GEN_311004_HASDE1_132_2,311004_HASDE1_132,40,0,1
GEN_311004_HASDE1_132_3,311004_HASDE1_132,40,0,1
GEN_311012_RAIGARH_132_1,311012_RAIGARH_132,24,0,0
GEN_311012_RAIGARH_132_2,311012_RAIGARH_132,15,0,0
GEN_311014_SILTARA_132_1,311014_SILTARA_132,14,0,0
GEN_311034_KVK_132_1,311034_KVK_132,15,0,0
GEN_311035_ARASMETA_132_1,311035_ARASMETA_132,50,0,0
GEN_311041_MONNET_R_132_1,311041_MONNET_R_132,90,0,0
GEN_311044_BAGRANG_132_1,311044_BAGRANG_132,16,0,0
GEN_311057_MAHA-CL_132_1,311057_MAHA-CL_132,10.8,0,0
GEN_311084_SKS_132_1,311084_SKS_132,85,0,0
GEN_311085_JAGDMBA_132_1,311085_JAGDMBA_132,25,0,0
GEN_311086_GODVRI-P_132_1,311086_GODVRI-P_132,55,0,0
GEN_311087_VANDANA_132_1,311087_VANDANA_132,41,0,0
GEN_311088_NAKODA_132_1,311088_NAKODA_132,18,0,0
GEN_311089_SHARD-EN_132_1,311089_SHARD-EN_132,62,0,0
GEN_311092_HIRA-PL_132_1,311092_HIRA-PL_132,20,0,0
GEN_311092_HIRA-PL_132_2,311092_HIRA-PL_132,8,0,0
GEN_311092_HIRA-PL_132_3,311092_HIRA-PL_132,20,0,0
GEN_311093_BAJRNG-P_132_1,311093_BAJRNG-P_132,26,0,0
GEN_311095_ARYAN-CL_132_1,311095_ARYAN-CL_132,30,0,0
GEN_311096_CSPL_132_1,311096_CSPL_132,30,0,0
GEN_311097_PIL_132_1,311097_PIL_132,65,0,0
GEN_311103_MSP-STL_132_1,311103_MSP-STL_132,24,0,0
GEN_311105_RL-I-LTD_132_1,311105_RL-I-LTD_132,12,0,0
GEN_311113_MONNET-M_132_1,311113_MONNET-M_132,52,0,0
GEN_311114_SALASAR_132_1,311114_SALASAR_132,70,0,0
GEN_311115_SPECTRUM-CL_132_1,311115_SPECTRUM-CL_132,50,0,1
GEN_311115_SPECTRUM-CL_132_2,311115_SPECTRUM-CL_132,50,0,1
GEN_312001_KORBE2_220_1,312001_KORBE2_220,50,0,1
GEN_312001_KORBE2_220_2,312001_KORBE2_220,50,0,1
GEN_312001_KORBE2_220_3,312001_KORBE2_220,50,0,1
GEN_312001_KORBE2_220_4,312001_KORBE2_220,50,0,1
GEN_312001_KORBE2_220_5,312001_KORBE2_220,120,0,1
GEN_312001_KORBE2_220_6,312001_KORBE2_220,120,0,1
GEN_312003_KORBW2_220_1,312003_KORBW2_220,210,0,1
GEN_312003_KORBW2_220_2,312003_KORBW2_220,210,0,1
GEN_312011_SILTARA_220_1,312011_SILTARA_220,30,0,0
GEN_312013_JINB2-2_220_4,312013_JINB2-2_220,250,0,1
GEN_312014_KORBAEXT_220_1,312014_KORBAEXT_220,250,0,1
GEN_312014_KORBAEXT_220_2,312014_KORBAEXT_220,250,0,1
GEN_312018_ARYN_CBL_132_1,312018_ARYN_CBL_132,30,0,1
GEN_312018_ARYN_CBL_132_2,312018_ARYN_CBL_132,30,0,1
GEN_312019_BALCO2_220_1,312019_BALCO2_220,67.5,0,0
GEN_312019_BALCO2_220_2,312019_BALCO2_220,67.5,0,0
GEN_312019_BALCO2_220_3,312019_BALCO2_220,135,0,0
GEN_312019_BALCO2_220_4,312019_BALCO2_220,135,0,0
GEN_312019_BALCO2_220_5,312019_BALCO2_220,67.5,0,0
GEN_312019_BALCO2_220_6,312019_BALCO2_220,67.5,0,0
GEN_312019_BALCO2_220_7,312019_BALCO2_220,135,0,0
GEN_312019_BALCO2_220_8,312019_BALCO2_220,135,0,0
GEN_312020_JSPCL2_220_1,312020_JSPCL2_220,374,0,1
GEN_312032_BALCO_220_1,312032_BALCO_220,270,0,0
GEN_312035_DCPP_JS_220_1,312035_DCPP_JS_220,135,0,0
GEN_312035_DCPP_JS_220_2,312035_DCPP_JS_220,135,0,0
GEN_312036_DCPP_JS_220_1,312036_DCPP_JS_220,135,0,1
GEN_312036_DCPP_JS_220_2,312036_DCPP_JS_220,135,0,0
GEN_314001_KNTPC4_400_1,314001_KNTPC4_400,200,0,1
GEN_314001_KNTPC4_400_2,314001_KNTPC4_400,200,0,1
GEN_314001_KNTPC4_400_3,314001_KNTPC4_400,200,0,1
GEN_314001_KNTPC4_400_4,314001_KNTPC4_400,500,0,1
GEN_314001_KNTPC4_400_5,314001_KNTPC4_400,500,0,1
GEN_314001_KNTPC4_400_6,314001_KNTPC4_400,500,0,1
GEN_314001_KNTPC4_400_7,314001_KNTPC4_400,500,0,1
GEN_314003_KORBW4_400_3,314003_KORBW4_400,210,0,1
GEN_314003_KORBW4_400_4,314003_KORBW4_400,210,0,1
GEN_314003_KORBW4_400_5,314003_KORBW4_400,500,0,1
GEN_314007_NSPCL4_400_1,314007_NSPCL4_400,250,0,1
GEN_314007_NSPCL4_400_2,314007_NSPCL4_400,250,0,1
GEN_314009_KSKMAHNADI_400_1,314009_KSKMAHNADI_400,600,0,1
GEN_314009_KSKMAHNADI_400_2,314009_KSKMAHNADI_400,600,0,1
GEN_314009_KSKMAHNADI_400_3,314009_KSKMAHNADI_400,600,0,1
GEN_314009_KSKMAHNADI_400_4,314009_KSKMAHNADI_400,600,0,1
GEN_314009_KSKMAHNADI_400_5,314009_KSKMAHNADI_400,600,0,1
GEN_314009_KSKMAHNADI_400_6,314009_KSKMAHNADI_400,600,0,1
GEN_314010_PATH4_400_1,314010_PATH4_400,300,0,1
GEN_314010_PATH4_400_2,314010_PATH4_400,300,0,1
GEN_314012_MCCPL_400_1,314012_MCCPL_400,300,0,1
GEN_314014_JIN4-B1_400_1,314014_JIN4-B1_400,250,0,1
GEN_314014_JIN4-B1_400_2,314014_JIN4-B1_400,250,0,1
GEN_314014_JIN4-B1_400_3,314014_JIN4-B1_400,250,0,1
GEN_314018_ARYN_CBL_400_1,314018_ARYN_CBL_400,135,0,1
GEN_314018_ARYN_CBL_400_2,314018_ARYN_CBL_400,135,0,1
GEN_314019_BALCO_400_1,314019_BALCO_400,300,0,1
GEN_314019_BALCO_400_2,314019_BALCO_400,300,0,1
GEN_314019_BALCO_400_3,314019_BALCO_400,300,0,1
GEN_314019_BALCO_400_4,314019_BALCO_400,300,0,1
GEN_314020_VANDANA_400_1,314020_VANDANA_400,135,0,1
GEN_314020_VANDANA_400_2,314020_VANDANA_400,135,0,1
GEN_314020_VANDANA_400_3,314020_VANDANA_400,270,0,1
GEN_314022_MARWA_400_1,314022_MARWA_400,500,0,1
GEN_314022_MARWA_400_2,314022_MARWA_400,500,0,1
GEN_314023_KWPCL_400_1,314023_KWPCL_400,600,0,1
GEN_314023_KWPCL_400_2,314023_KWPCL_400,600,0,0
GEN_314026_DBPOWER_400_1,314026_DBPOWER_400,600,0,1
GEN_314026_DBPOWER_400_2,314026_DBPOWER_400,600,0,1
GEN_314027_JPL_EXTN_400_1,314027_JPL_EXTN_400,600,0,1
GEN_314027_JPL_EXTN_400_2,314027_JPL_EXTN_400,600,0,1
GEN_314027_JPL_EXTN_400_3,314027_JPL_EXTN_400,600,0,1
GEN_314027_JPL_EXTN_400_4,314027_JPL_EXTN_400,600,0,1
GEN_314034_DHEERUPOWER_400_1,314034_DHEERUPOWER_400,350,0,0
GEN_314034_DHEERUPOWER_400_2,314034_DHEERUPOWER_400,350,0,0
GEN_314034_DHEERUPOWER_400_3,314034_DHEERUPOWER_400,350,0,0
GEN_314039_RKM_400_1,314039_RKM_400,360,0,1
GEN_314039_RKM_400_2,314039_RKM_400,360,0,1
GEN_314039_RKM_400_3,314039_RKM_400,360,0,1
GEN_314039_RKM_400_4,314039_RKM_400,360,0,1
GEN_314040_ATHENA_400_1,314040_ATHENA_400,600,0,1
GEN_314040_ATHENA_400_2,314040_ATHENA_400,600,0,1
GEN_314041_SKS_400_1,314041_SKS_400,300,0,1
GEN_314041_SKS_400_2,314041_SKS_400,300,0,1
GEN_314041_SKS_400_3,314041_SKS_400,300,0,1
GEN_314041_SKS_400_4,314041_SKS_400,300,0,1
GEN_314042_VISAPOWER_400_1,314042_VISAPOWER_400,521.970000000001,0,1
GEN_314042_VISAPOWER_400_2,314042_VISAPOWER_400,600,0,1
GEN_314043_LANCO-AMARKA_400_1,314043_LANCO-AMARKA_400,660,0,1
GEN_314043_LANCO-AMARKA_400_2,314043_LANCO-AMARKA_400,660,0,1
GEN_314044_GMR_400_1,314044_GMR_400,685,0,1
GEN_314044_GMR_400_2,314044_GMR_400,685,0,1
GEN_314045_LARASTPP_400_1,314045_LARASTPP_400,800,0,1
GEN_314045_LARASTPP_400_2,314045_LARASTPP_400,800,0,1
GEN_314046_SARDAENERGY_400_1,314046_SARDAENERGY_400,350,0,1
GEN_314047_KPCL_400_1,314047_KPCL_400,231,0,1
GEN_314047_KPCL_400_2,314047_KPCL_400,660,0,1
GEN_314099_TRNENERGY_400_1,314099_TRNENERGY_400,300,0,1
GEN_314099_TRNENERGY_400_2,314099_TRNENERGY_400,300,0,1
GEN_318007_SIPAT7_765_1,318007_SIPAT7_765,660,0,1
GEN_318007_SIPAT7_765_2,318007_SIPAT7_765,660,0,1
GEN_318007_SIPAT7_765_3,318007_SIPAT7_765,660,0,1
GEN_318007_SIPAT7_765_4,318007_SIPAT7_765,500,0,1
GEN_318007_SIPAT7_765_5,318007_SIPAT7_765,500,0,1
GEN_351002_WANKN1_132_W1,351002_WANKN1_132,100,0,1
GEN_351004_BHATI1_132_V1,351004_BHATI1_132,264,0,1
GEN_351004_BHATI1_132_W1,351004_BHATI1_132,210,0,1
GEN_351005_GONDL1_132_W1,351005_GONDL1_132,65,0,1
GEN_351006_PALIAD_132_V1,351006_PALIAD_132,26,0,1
GEN_351006_PALIAD_132_W1,351006_PALIAD_132,70,0,1
GEN_351008_DHUV1_132_G1,351008_DHUV1_132,67.85,0,1
GEN_351008_DHUV1_132_G2,351008_DHUV1_132,38.76,0,1
GEN_351008_DHUV1_132_G3,351008_DHUV1_132,72.51,0,1
GEN_351008_DHUV1_132_G4,351008_DHUV1_132,39.94,0,1
GEN_351008_DHUV1_132_G5,351008_DHUV1_132,376,0,1
GEN_351015_SIKKA1_132_1,351015_SIKKA1_132,120,0,1
GEN_351015_SIKKA1_132_2,351015_SIKKA1_132,120,0,1
GEN_351015_SIKKA1_132_3,351015_SIKKA1_132,250,0,1
GEN_351015_SIKKA1_132_4,351015_SIKKA1_132,250,0,1
GEN_351023_AECOM1_132_C,351023_AECOM1_132,33,0,0
GEN_351023_AECOM1_132_D,351023_AECOM1_132,33,0,0
GEN_351023_AECOM1_132_E,351023_AECOM1_132,33,0,0
GEN_351023_AECOM1_132_F,351023_AECOM1_132,110,0,0
GEN_351023_AECOM1_132_G1,351023_AECOM1_132,110,0,0
GEN_351023_AECOM1_132_G2,351023_AECOM1_132,110,0,0
GEN_351023_AECOM1_132_G3,351023_AECOM1_132,105,0,0
GEN_351024_GIPCL1_132_G1,351024_GIPCL1_132,35,0,1
GEN_351024_GIPCL1_132_G2,351024_GIPCL1_132,35,0,1
GEN_351024_GIPCL1_132_G3,351024_GIPCL1_132,35,0,1
GEN_351024_GIPCL1_132_G4,351024_GIPCL1_132,49,0,1
