Node,Type,Status,Load
216091_NAZIRA-LOAD_66,1,1,21.221
221010_DAPORIJO1_132,1,1,5.979
221020_ALONG1_132,1,1,11.957
221050_DEOMALI1_132,1,1,12.954
221101_ITANAGAR-PG_132,1,1,17.193
221102_ITANGR-LOAD_132,1,1,27.897
221110_ZIRO-PG_132,1,1,11.281
221340_KHUPI1_132,1,1,27.462
221500_NIRJULI1_132,1,1,12.205
231001_MAWLAI-LOAD_132,1,1,52.85
231002_NEHU-LOAD_132,1,1,33.033
231003_KHLIERIAT-LO_132,1,1,22.021
231004_CHERRA-LOAD_132,1,1,11.01
231005_NANGALB-LOAD_132,1,1,19.82
231006_TURA-LOAD_132,1,1,33.033
231007_MAWNGP-LOAD_132,1,1,19.82
231008_LUMSHNON-LOA_132,1,1,7.707
231009_NONGSTOIN-LD_132,1,1,11.01
231011_EPIP1-LOAD_132,1,1,33.033
231012_EPIP2-LOAD_132,1,1,44.042
231013_UMIAM-LOAD_132,1,1,11.01
231014_UMIAM3-LOAD_132,1,1,8.809
231015_NEGRIM-LOAD_132,1,1,5.505
231130_CMCL1_132,1,1,9.134
231140_MCL1_132,1,1,3.045
231160_HILLCEM1_132,1,1,5.074
231170_JUDCEM1_132,1,1,3.045
231180_GVILCEM1_132,1,1,7.104
231340_TRISHUL1_132,1,1,2.029
231350_NALARI1_132,1,1,12.18
231360_SHYMCEN1_132,1,1,2.029
231370_MAITHAN1_132,1,1,2.029
231380_SAIPRKS1_132,1,1,6.089
231390_GREYSTN1_132,1,0,2
231400_MEGCARB1_132,1,1,2.029
233001_NEWSHILLONG_33,1,1,18.651
233002_MYNKRE_33,1,1,11.191
233003_PHULBARI_33,1,1,7.461
233005_AMPATI_33,1,1,11.191
233032_MENDIPATHAR_33,1,1,9.551
241000_MELURI-LOAD_132,1,1,7.192
241001_KHIPHRE-LOAD_132,1,1,4.726
241005_MOKOKCHNG-LO_132,1,1,12.535
241011_WOKHA-LOAD_132,1,1,2.261
241012_DIMAPUR-LOAD_132,1,1,70.079
241013_KOHIMA-LOAD_132,1,1,20.242
241058_BAGHTY-LOAD_132,1,1,3.892
243001_LONGNAK_33,1,1,4.866
243002_LONGLENG_33,1,1,3.892
243003_NEWSEC-KOHI_33,1,1,4.866
243004_PFUTSERO_33,1,1,4.866
243007_NEWKOHIMA_33,1,1,4.866
246002_KHIPHRE6-LOA_66,1,1,6.715
246003_TUENSANG-LOA_66,1,1,4.526
246004_MOKOKCHNG-LO_66,1,1,17.809
246006_TULI-LOAD_66,1,1,8.758
246007_NAGINMARA-LD_66,1,1,3.212
246008_TIZIT-LOAD_66,1,1,2.919
246009_MON-LOAD_66,1,1,2.919
246010_ZUNHEBOTO-LO_66,1,1,3.503
246120_CHUMUKD6_66,1,1,3.698
246140_GANESNAGA_66,1,1,0.973
251015_KARONG-LOAD_132,1,1,24.554
251016_IMPHAL1-LOAD_132,1,1,65.484
251017_NINGTHOU-LD_132,1,1,24.554
251018_CHURA-LOAD_132,1,1,32.74
251019_YINGANG-LOAD_132,1,1,37.652
251020_KAKCHNG-LOAD_132,1,1,40.923
251021_RENPANG-LOAD_132,1,1,8.186
251022_KONGBA-LOAD_132,1,1,65.101
251081_JIRIBAM-LOAD_132,1,1,8.186
251082_THANLN-LOAD_132,1,1,8.681
253001_GAMPHAJOL_33,1,1,8.681
253002_THOUBAL_33,1,1,13.888
253042_UKHRUL_33,1,1,10.416
253044_CHANDEL_33,1,1,13.888
260002_SBUNGTLANG_11,1,1,8.953
261030_ZUANGT-LOAD_132,1,1,41.838
261031_SERCHIP-LOAD_132,1,1,31.465
261032_KOLASIB-LOAD_132,1,1,20.909
261033_LUNGEI-LOAD_132,1,1,20.909
261034_SAITUL-LOAD_132,1,1,10.533
261035_LONGMOL-LOAD_132,1,1,41.838
261069_MELRIAT-LOAD_132,1,1,11.006
261081_SIHMUI-LOAD_132,1,1,21.488
263002_WPHAILENG_33,1,1,17.906
263003_MARPARA_33,1,1,16.116
263057_LUNGSEN-LOAD_33,1,1,17.906
263070_CHAWNGTE-LOA_33,1,1,8.953
271040_DHARAMNGR-LD_132,1,1,14.348
271041_AMBASSA-LOAD_132,1,1,4.783
271042_AGARTALA-LOA_132,1,1,57.388
271043_BODJANNGR-LD_132,1,1,7.413
271044_JIRANIA-LOAD_132,1,1,13.51
271045_TELIMURA-LD_132,1,1,9.566
271046_PKBARI-LOAD_132,1,1,15.423
271047_UDAIPUR-LOAD_132,1,1,18.532
271049_KHOWAI-LOAD_132,1,1,7.174
271050_RNAGAR-LOAD_132,1,1,23.314
271051_BELONIA-LOAD_132,1,1,12.195
271052_BAGAFA-LOAD_132,1,1,8.248
271053_SABROOM-LOAD_132,1,1,3.586
271055_HAIZAMA-LOAD_132,1,1,8.805
271056_MONU-LOAD_132,1,1,8.805
271059_KAMALPUR-LOA_132,1,1,6.576
271061_KAILASH-LOA_132,1,1,10.162
271071_SATCHND-LOAD_132,1,1,2.748
271104_AMARP-N-LOAD_132,1,1,16.804
276056_UDAIPUR-LOAD_66,1,1,5.977
276059_GOKULNGR-LD_66,1,1,18.649
276060_BADARGT-LOAD_66,1,1,26.422
276061_AMARPUR-LOAD_66,1,1,11.358
276062_TELIAMUR-LD_66,1,1,6.934
281303_NGLAMLOAD_132,1,1,27.066
282002_MALBAS2_220,1,1,82.625
282031_SINGHIGAON_220,1,1,89.51
282612_SEMTOKLOAD_220,1,1,33.876
283300_MOTANGA33_33,1,1,9.852
283301_DEOTHANG33_33,1,1,2.306
283302_NANGKOR33_33,1,1,1.581
283304_KILIKHAR33_33,1,1,3.031
283305_KANGLUG33_33,1,1,3.681
283306_TINGTIBI33_33,1,1,1.516
283307_YURMO33_33,1,1,4.655
283308_GELEPHU33_33,1,1,5.316
283309_RURICHU33_33,1,1,25.442
286611_SAMTSE66_66,1,1,12.635
286613_TSIRANG66_66,1,1,7.362
311001_BHILA1_132,1,1,69.591
311002_KORE1_132,1,1,69.591
311003_THELKADH_132,1,1,38.245
311004_HASDE1_132,1,0,149.065
311005_MANENGRH_132,1,1,24.392
311006_BISHRMPR_132,1,1,62.702
311007_URLA_132,1,1,27.837
311008_BARSOOR_132,1,1,4.172
311009_BHATAPRA_132,1,1,34.795
311010_GURUR_132,1,1,29.279
311011_KOTMIKL_132,1,1,20.91
311012_RAIGARH_132,1,1,34.795
311013_MOPKA_132,1,1,90.282
311014_SILTARA_132,1,1,62.702
311015_PARASWNI_132,1,1,10.443
311016_BANARI_132,1,1,38.214
311017_BEMETRA_132,1,1,41.691
311018_SUHELA_132,1,1,3.482
311019_DOMA_132,1,1,13.919
311020_UDALKCHR_132,1,1,31.349
311021_BAIKUNTH_132,1,1,51.536
311022_AMBIKAPR_132,1,1,125.394
311023_PATHLGN_132,1,1,26.46
311024_JASHPUR_132,1,1,13.919
311025_GHARGHDA_132,1,1,3.482
311026_KHARASIY_132,1,1,13.919
311027_ADBHAR_132,1,1,48.777
311028_SARAIPAL_132,1,1,52.287
311029_SARANGRH_132,1,1,62.702
311030_JHALAP_132,1,1,46.675
311031_BARAMKLA_132,1,1,17.431
311032_CHAMPA_132,1,1,86.52
311033_AKALTARA_132,1,1,52.855
311036_BILASPUR_132,1,1,135.112
311037_SILPAHRI_132,1,1,41.691
311038_CHAKRBHT_132,1,1,0
311039_SIMGA_132,1,1,4.172
311040_KACHANA_132,1,1,126.993
311042_CENTURY_132,1,1,25.078
311043_BORJHRA_132,1,1,44.576
311045_MAHA-ST_132,1,1,47.024
311046_KAWARDH_132,1,1,66.331
311047_TULSI_132,1,1,22.979
311048_KANKER_132,1,1,45.299
311049_KURUD_132,1,1,13.919
311050_DALIRJH_132,1,1,22.323
311051_DHAMDA_132,1,1,41.691
311052_SAJA_132,1,1,10.443
311053_DONGRGRH_132,1,1,14.638
311054_RUABAND_132,1,1,104.392
311055_GENDRDH_132,1,1,32.602
311056_JPCEMENT_132,1,1,31.349
311058_JAMNIPLI_132,1,1,45.957
311059_BAGBAHRA_132,1,1,17.431
311068_JAGDALPR_132,1,1,71.035
311073_KIRANDUL_132,1,1,14.607
311075_NAWAGARH_132,1,1,13.919
311076_MUNGELI_132,1,1,83.389
311077_RAJIM_132,1,1,27.837
311078_DHAMTARI_132,1,1,59.314
311080_GRASIM_132,1,1,15.675
311081_LANDT_132,1,1,6.27
311082_BALD-BZR_132,1,1,41.691
311090_BIRGAON_132,1,1,90.911
311091_GUDIYARI_132,1,1,156.741
311098_BALOD_132,1,1,17.431
311099_RAIGH-RL_132,1,1,31.349
311100_AKALT-RL_132,1,1,31.349
311101_BILSPR-R_132,1,1,31.349
311102_VISRPR-R_132,1,1,31.349
311104_URLA-TL_132,1,1,31.349
311106_BHATP-TS_132,1,1,31.349
311107_RAJNDGN_132,1,1,70.722
311108_RAJNG-TL_132,1,1,31.349
311109_MANA_132,1,1,18.12
311110_URLA-C_132,1,1,68.967
311111_BHANUPPR_132,1,1,8.371
311112_MAHASMND_132,1,1,4.199
312004_BHILAI_220,1,0,279.839
312008_RAIGR2_220,1,0,75.516
312009_BARSU2_220,1,0,108.734
312010_BHTPR2_220,1,0,256.716
312012_URLA2_220,1,1,126.612
312013_JINB2-2_220,1,1,0
312014_KORBAEXT_220,1,0,92.355
312016_BHILA_SP_220,1,1,626.97
312020_JSPCL2_220,1,1,500
312022_JIND-IE_220,1,1,90
312049_NAGARNR-NMDC_220,1,1,206.425
326001_MAGARWADA_66,1,1,27.697
326002_RINGANWA_66,1,1,38.466
326003_VARKUND_66,1,1,33.85
326004_KACHIGAM_66,1,1,100.015
326005_DALWADA_66,1,1,76.935
326006_BHIMPORE_66,1,1,30.773
326007_DABHEL_66,1,1,126.174
336001_KARARPD6_66,1,1,74.347
336003_MASAT2_66,1,1,59.126
336004_AMLI_66,1,1,73.207
336005_SILLI_66,1,1,39.778
336007_DADRA3_66,1,1,31.867
336008_DADRA2_66,1,1,61.797
336009_ATHAL_66,1,1,8.446
336010_MASAT1_66,1,1,50.679
336011_HEDALCO_66,1,1,8.698
336012_KHANVEL_66,1,1,22.974
336013_KHADOLI2_66,1,1,110.075
336014_KHADOLI3_66,1,1,64.126
336015_RAKHOLI1_66,1,1,8.199
336016_IPCA_66,1,1,3.662
336017_RIL_66,1,1,52.102
336018_RAKHOLI2_66,1,1,33.227
336019_DADRA1_66,1,1,58.13
336020_SAYALI_220,1,1,169.084
341001_VERNA_110,1,1,113.357
341004_MRF_110,1,1,13.954
341005_TIVIM_110,1,1,104.64
342001_MAPUSA2_220,1,1,257.242
342002_PONDA2_220,1,1,151.726
342003_CHIK2_220,1,0,150
342004_AMONA_220,1,1,34.878
342005_TIVIM_220,1,1,174.391
351001_LIMDI1_132,1,1,181.427
351002_WANKN1_132,1,1,164.929
351003_NAGHE1_132,1,1,122.522
351004_BHATI1_132,1,1,0
351005_GONDL1_132,1,1,171.999
351006_PALIAD_132,1,1,106.024
351007_DHAND1_132,1,1,23.561
351009_VATWA1_132,1,1,167.288
351010_RANAS1_132,1,1,25.917
351011_KARAM1_132,1,1,190.89
351012_RANAV1_132,1,1,126.883
351013_GOTRI1_132,1,1,237.974
351015_SIKKA1_132,1,1,47.123
351016_JAMB1_132,1,1,167.288
351017_VIKRAM1_132,1,1,153.152
351018_ANJAR1_132,1,1,365.206
351019_ASOJ1_132,1,1,0
351020_JAWNG1_132,1,1,51.836
351021_FERTI1_132,1,1,87.179
351022_NANDS1_132,1,1,209.698
351023_AECOM1_132,1,1,300
351025_JASDAN_132,1,1,84.822
351026_JAMNG1_132,1,1,0
351027_HALDARVA_132,1,1,136.658
351028_ACHALIA_132,1,1,35.343
351029_GODHRA_132,1,1,188.494
351030_MEHESANA_132,1,1,101.316
351031_NAVSARI_132,1,1,270.962
351032_HIMMATNG_132,1,1,197.918
351033_TIMBDI_132,1,1,187.791
351034_BHESTAN_132,1,1,226.191
351035_ATUL_132,1,1,47.123
351036_ANKLSHWR_132,1,1,139.011
351038_VALIA_132,1,1,89.532
351040_MANJUSAR_132,1,1,23.561
351043_DAHOD_132,1,1,110.738
351044_VASEDI_132,1,1,65.975
351045_SABRMATI_132,1,1,25.917
351046_ODE_132,1,1,56.546
351047_NADIAD_132,1,1,103.672
351048_MEHMDBD_132,1,1,58.904
351049_BHARUCH_132,1,1,44.771
351050_KARJAN_132,1,1,150.792
351051_TILAKWDA_132,1,1,28.272
351053_CHILODA_132,1,1,30.631
351054_TALOD_132,1,1,106.024
351055_SIDHPUR_132,1,1,98.964
351056_PATAN_132,1,1,89.532
351057_VISNAGAR_132,1,1,25.917
351058_DEESA_132,1,1,77.753
351059_IDAR_132,1,1,0
351060_UNDEL_132,1,1,75.397
351061_BARWALA_132,1,1,28.272
351062_SITAGADH_132,1,1,7.072
351063_VAJDI_132,1,1,28.272
351064_BHAYAVDR_132,1,1,18.848
351065_DHROL_132,1,1,30.631
351066_LALPAR_132,1,1,56.546
351067_KHAMBALI_132,1,1,47.123
351069_HARIPUR_132,1,1,30.631
351070_TALALA_132,1,1,127.235
351071_JUNAGADH_132,1,1,65.975
351075_VALLBHPR_132,1,1,16.493
351076_VARSHMED_132,W1,1,-64.058
351080_VINZOL_132,1,1,100
351081_THELPEZ_132,1,1,50
351082_ISRO_132,1,1,30
351083_BOTAD_132,1,1,20.628
351084_BHOMIYAVADAR_132,W,0,-50
352008_JETPU2_220,1,1,214.409
352013_DEODHAR_220,1,1,268.599
352015_MUNDRA2_220,1,1,0
352016_ANJAR2_220,1,0,0
352016_ANJAR2_220,W,0,20
352017_RANCHDPR_220,1,1,153.152
352019_ZERDA2_220,1,1,435.89
352020_MEHSN2_220,1,1,0
352022_HAZIRA2_220,1,1,816.173
352026_CHATR2_220,1,1,353.426
352027_VIRAM2_220,1,1,171.999
352028_RAJKOT2_220,1,1,263.889
352028_RAJKOT2_220,W,1,-204.492
352030_RANVA2_220,W,1,-73.912
352031_KESHOD_220,1,1,160.219
352033_SKAND2_220,1,1,278.026
352035_VARTE2_220,1,1,313.37
352037_RANA2_220,1,1,0
352042_KWANJ2_220,1,1,106.024
352043_HALDARVA_220,1,1,0
352044_ACHA2_220,1,1,0
352045_UKAIH2_220,1,1,82.462
352046_UTRAN2_220,1,1,207.34
352047_VAV_220,1,1,391.124
352048_NAVSA2_220,1,1,0
352049_VAPI2_220,1,1,612.603
352050_KIM2_220,1,1,336.928
352051_PALPR2_220,1,1,108.384
352052_WAGHD2_220,1,1,141.368
352053_KUTCHLIG_220,1,1,47.123
352054_DHANS2_220,1,1,171.999
352055_VIJAP2_220,1,1,143.727
352056_HIMMA2_220,1,1,0
352057_HALOL2_220,1,1,186.135
352058_DHRAN2_220,1,1,207.34
352059_ICHAP2_220,1,1,186.135
352060_ESSAR2_220,1,1,300
352061_MOBHA_220,1,1,134.303
352062_THARAD_220,1,1,254.465
352063_JANGR2_220,1,1,120.167
352064_JAMLA2_220,1,1,183.785
352065_KHRLU2_220,1,1,155.509
352066_PUMA2_220,1,1,471.233
352067_BHATAR2_220,1,1,471.233
352068_VED2_220,1,1,471.233
352069_NAKH2_220,1,1,101.316
352070_NANI2_220,1,1,214.409
352071_DHAN2_220,1,1,228.545
352075_TAPPAR_220,1,1,36.305
352076_SACHIN2_220,1,1,452.386
352080_WAGRA_220,1,1,0
352081_SALEJADA_220,1,1,247.397
352086_MORBI_220,1,1,275.057
352086_MORBI_220,V,0,-20
352087_MITHA_220,1,1,160.219
352089_DAHEJ_220,1,1,42.412
352091_ZAGAD2_220,1,1,91.891
352092_KHANP2_220,1,1,115.454
352094_JAMNG2_220,1,1,188.494
352095_SURATLIGNIT_220,1,1,158.567
352096_AMRELI2_220,1,1,77.753
352098_AMBETHA_220,1,1,190.851
352099_MOTA_220,1,1,35.343
352104_RADHANPR_220,1,1,58.904
352105_SANKHARI_220,1,1,96.602
352107_BHUTIYA_220,1,1,84.822
352108_HALWAD_220,1,1,188.494
352109_SHIVLAKH_220,1,1,181.427
352112_SAGAPARA_220,1,1,115.454
352113_DHASA_220,1,1,117.807
352115_VISAVDAR_220,1,1,139.011
352117_OTHA_220,1,1,-69.329
352120_MOTIPNLI_220,1,1,73.041
352121_SARDRGDH_220,1,1,113.098
352122_KUKMA_220,1,1,124.876
352128_ENER-SAM_220,W1,0,-186
352129_KANGSYLI_220,1,1,153.152
352131_PIPAVAV_220,1,1,155.509
352133_LALPAR_220,1,1,34.382
352134_VONDH_220,1,1,77.36
352201_BHACHUNDA_220,1,1,77.419
354013_PIRANA_T_400,1,1,0
354014_PIRANA_P_400,1,1,0
354026_VADINAR_400,1,0,200
361001_KATNI21_132,1,1,31.015
361002_GSAGA1_132,1,1,0
361003_UJJAI1_132,1,1,134.935
361005_CHINDWAR_132,1,1,28.6
361006_SEONMP21_132,1,1,19.723
361009_BALAGHAT_132,1,1,96.907
361010_SATN21_132,1,1,197.031
361012_KATNI1_132,1,1,79.832
361013_JABP1_132,1,1,148.766
361014_AGAR1_132,1,1,57.291
361015_SUWAS1_132,1,1,80.224
361016_KYMOR1_132,1,1,43.138
361017_MAIHR1_132,1,1,40.713
361018_REWA1_132,1,1,186.864
361019_NIMRAN1_132,1,1,44.105
361020_JULWN1_132,1,1,55.746
361021_BARWAH1_132,1,1,73.552
361022_NEPA1_132,1,1,22.908
361023_INDSTG2_132,1,1,32.651
361024_INDNZ_132,1,1,98.259
361025_INDOR_CH_132,1,1,114.885
361026_PITHMPR1_132,1,1,186.224
361027_KHAPS1_132,1,1,65.309
361029_AMK132_132,1,1,35.081
361030_MAHALGN_132,1,1,224.764
361031_PICHH1_132,1,1,60.088
361032_BINA1_132,1,1,41.856
361034_NEEMU1_132,1,1,44.325
361035_RATLA1_132,1,1,83.714
361036_INDSZ_132,1,1,156.128
361037_DEWAS_BN_132,1,1,103.159
361038_NAGDA1_132,1,1,105.192
361039_ASHTA_132,1,1,106.947
361040_BADNAGR_132,1,1,79.646
361041_BADOD_132,1,1,8.591
361042_BAIRAGRH_132,1,1,16.789
361043_BETUL_132,1,1,119.044
361044_BHOPAL_132,1,1,165.783
361045_BIRSNGPR_132,1,1,44.686
361046_CHEGAON_132,1,1,107.43
361047_DABRA_132,1,1,98.699
361048_DAMOH_132,1,1,150.937
361049_GUNA_132,1,1,123.408
361051_HOSHNGBD_132,1,1,77.94
361052_ITARSI_132,1,1,48.38
361053_MALANPUR_132,1,1,37.668
361054_MANDIDEP_132,1,1,67.835
361055_MEHGAON_132,1,1,73.483
361056_NARSNGPR_132,1,1,77.524
361057_PANDHURN_132,1,1,42.63
361058_PIPARIYA_132,1,1,43.835
361059_SABALGRH_132,1,1,83.641
361060_SAGAR_132,1,1,168.396
361061_SARNI_132,1,1,56.162
361062_SHIVPURI_132,1,1,164.538
361063_SHUJALPR_132,1,1,28.254
361064_SIDHI_132,1,1,29.071
361065_TIKAMGAD_132,1,1,104.312
361066_KOTMA_132,1,1,63.138
361067_SUNSER_132,1,1,22.908
361068_MORWA_132,1,1,42.816
361069_SHAHDOL_132,1,1,41.079
361070_WAIDHAN_132,1,1,45.355
361071_ARON_132,1,1,47.94
361072_ASHOKNGR_132,1,1,69.762
361073_ARNIAKLA_132,1,1,49.442
361074_POLAIKLA_132,1,1,8.591
361075_DEPALPUR_132,1,1,36.092
361076_GAUTMPRA_132,1,1,27.527
361077_KANWAN_132,1,1,34.388
361078_GAROTH_132,1,1,51.565
361079_KURAWAR_132,1,1,71.218
361080_SEHORE_132,1,1,72.674
361081_SHYAMPR_132,1,1,21.663
361082_KATANGI_132,1,1,20.807
361083_BIRSA_132,1,1,19.381
361084_BANMORE_132,1,1,47.986
361085_MORENA_132,1,1,112.578
361086_BARELI_132,1,1,57.805
361087_GADARWRA_132,1,1,127.892
361088_BARMAN_132,1,1,62.976
361089_C.KHRGNE_132,1,1,74.471
361090_SANAWAD_132,1,1,47.271
361091_GUDGAON_132,1,1,34.176
361092_AYDHYNG_132,1,1,50.436
361093_MACT_BHO_132,1,1,123.914
361094_BIJAWAR_132,1,1,42.447
361095_CHATARPR_132,1,1,86.717
361096_CHANDERI_132,1,1,14.32
361097_GANJBSDA_132,1,1,41.383
361098_SIRONJ_132,1,1,40.047
361099_RAJGRH_M_132,1,1,95.096
361100_BIAORA_132,1,1,48.774
361101_MAKSDNGR_132,1,1,35.769
361102_UMARIYA_132,1,1,45.172
361103_BORGAON_132,1,1,32.651
361104_CHOURAI_132,1,1,36.28
361105_KHAJURAH_132,1,1,31.938
361106_BHIKANGN_132,1,1,38.956
361107_KHANDWA_132,1,1,78.494
361108_AMARWADA_132,1,1,35.081
361109_DATIYA_132,1,1,62.607
361110_DEWAS_MS_132,1,1,60.629
361111_MANGALIY_132,1,1,32.378
361112_CHAPDA_132,1,1,84.519
361113_SONKATCH_132,1,1,51.565
361114_DHAMNOD_132,1,1,32.467
361115_DHAR_132,1,1,44.403
361116_MANASA_132,1,1,47.271
361117_GHATBILO_132,1,1,33.231
361118_GHOSLA_132,1,1,20.045
361119_BHONRA_132,1,1,42.93
361121_TIGHRA_132,1,1,75.492
361122_HARDA_132,1,1,55.147
361123_KANNOD_132,1,1,74.035
361125_CHANERA_132,1,1,29.097
361126_INDORE_W_132,1,1,40.114
361127_SANWER_132,1,1,52.373
361128_INGORIA_132,1,1,38.799
361129_JABLPRVF_132,1,1,64.223
361130_MADHOTAL_132,1,1,74.267
361131_MANERI_132,1,1,42.077
361132_MANSAKRA_132,1,1,69.278
361133_PATAN_132,1,1,60.669
361134_SHAHPURA_132,1,1,57.434
361135_BADWANI_132,1,1,56.44
361136_KUKSHI_132,1,1,67.038
361137_KHARGONE_132,1,1,111.727
361138_SENDHWA_132,1,1,36.951
361139_KARERA_132,1,1,35.769
361140_SALEMNBD_132,1,1,52.193
361141_KHACHROD_132,1,1,48.703
361142_KHATGAON_132,1,1,32.651
361143_NASRULGJ_132,1,1,56.511
361144_ALIRAJPR_132,1,1,32.953
361145_LAKHNADN_132,1,1,28.057
361147_AMARPATA_132,1,1,70.758
361148_AMBAH_132,1,1,48.723
361149_MORAR_132,1,1,61.449
361150_MANAWAR_132,1,1,93.826
361151_BHIND_132,1,1,92.445
361152_PORSA_132,1,1,30.161
361153_RON_132,1,1,33.324
361154_SEONDHA_132,1,1,60.457
361155_JORA_132,1,1,46.553
361156_MULTAI_132,1,1,71.472
361157_ALOT_132,1,1,65.883
361158_MAHIDPUR_132,1,1,44.825
361159_SHRINAGR_132,1,1,55.214
361160_JAORA_132,1,1,106.852
361161_RATANGAR_132,1,1,44.403
361162_MALHARGR_132,1,1,39.536
361163_MANDSOUR_132,1,1,114.585
361164_DALODA_132,1,1,39.258
361165_BAHDURPR_132,1,1,91.538
361166_BADGAON_132,1,1,28.931
361167_KASRAWAD_132,1,1,14.32
361168_PACHORE_132,1,1,52.792
361169_RAJGARH_132,1,1,23.094
361170_BAGDI_132,1,1,32.651
361171_BETMA_132,1,1,10.021
361172_JAMLI_132,1,1,57.112
361173_PETLAWAD_132,1,1,14.32
361174_RAMPR.BG_132,1,1,58.425
361175_RATADIYA_132,1,1,61.012
361176_SAILANA_132,1,1,36.092
361178_MANGAWAN_132,1,1,46.437
361179_KATRA_132,1,1,50.804
361180_SHEOPUR_132,1,1,105.533
361181_GARHKOTA_132,1,1,55.887
361182_GAURJHMR_132,1,1,49.532
361183_KHILCHPR_132,1,1,35.911
361184_SARANGPR_132,1,1,46.995
361185_MAJHGAWN_132,1,1,9.078
361186_PANNA_132,1,1,72.027
361187_PAWAI_132,1,1,18.153
361188_PANSEMAL_132,1,1,40.114
361189_SEONIMP_132,1,1,55.887
361190_NAINPUR_132,1,1,19.28
361191_SEONMLWA_132,1,1,51.104
361192_SHAJAPUR_132,1,1,51.128
361193_MAUGANJ_132,1,1,24.617
361194_JATARA_132,1,1,37.551
361195_PRITHVPR_132,1,1,46.811
361196_MAKSHI_132,1,1,23.991
361197_TARANA_132,1,1,25.771
361198_BEOHARI_132,1,1,23.232
361200_HATTA_132,1,1,36.28
361202_VIJAYPUR_132,1,1,17.874
361203_RAGHOGRH_132,1,1,67.962
361205_PANWADI_132,1,1,20.045
361206_MANDLA_132,1,1,37.805
361207_ZEERAPUR_132,1,1,27.851
361208_ZARDA_132,1,1,8.591
361211_VIDISHA_132,1,1,87.499
361213_BERASIYA_132,1,1,49.414
361214_GAIRTGNJ_132,1,1,25.333
361215_RAISEN_132,1,1,26.627
361217_RAJMILAN_132,1,1,19.885
361219_SAT_SAI_132,1,1,71.811
361220_AMRVTKRD_132,1,1,37.468
361223_BANKHEDI_132,1,1,33.608
361224_CHICHLI_132,1,1,33.608
361225_SIMROL_132,1,1,30.354
361228_RAU_132,1,1,31.211
361229_MOONDI_132,1,1,19.204
361230_SULTANPUR_132,1,1,25.73
361231_CHICHOLI_132,1,1,17.155
361232_VIJAYPUR_132,1,1,12.009
361233_NAGOD_132,1,1,20.587
361234_DINDORI_132,1,1,18.87
361235_KOLARAS_132,1,1,25.73
361236_SHAMSHABAD_132,1,1,13.721
361237_CHINDWARA_132,1,1,127.651
361238_BAIHAR_132,1,1,30.967
361239_REWA-132_132,1,1,91.078
361240_PITHAMPUR_132,1,1,91.078
361241_NEEMUCH_132,1,1,45.539
361242_BAMNIYA-TAP_132,1,1,18.216
361243_MEGHNAGAR_132,1,1,27.323
361244_JHABUA_132,1,1,20.036
361245_DEWAS_132,1,1,54.645
361246_ASHTA_132,1,1,74.962
361247_LALGHATI-TAP_132,1,1,95.066
361248_DAMOH_132,1,1,54.645
361249_MANDIDEEP_132,1,1,87.214
361250_NARSINGPUR_132,1,1,77.524
361251_PIPARIYA_132,1,1,54.267
361252_SEMRI_132,1,1,19.381
361253_SAGAR_132,1,1,135.666
361254_BANDA_132,1,1,19.381
361256_MOHNA_132,1,1,19.381
361257_SHUJALPUR_132,1,1,38.763
361258_DEOSAR_132,1,1,19.381
361259_SIDHI_132,1,1,58.144
361260_RAUKHEDI_132,1,1,19.204
362001_INDOR2_220,1,1,67.893
362022_BINA2_220,1,1,0
362031_PITHM2_220,1,1,0
362047_PAND2_220,1,1,0
362055_SARNI_220,1,1,0
362081_ICHCHAWAR_220,1,1,14.448
362085_AGAR_220,S,0,-250
362086_NEEMUCH_220,S,0,-250
371001_MALKP1_132,1,1,0
371002_PARLI1_132,1,1,160.886
371003_AMRAV1_132,1,1,332.109
371004_NAGPR1_132,1,1,0
371005_PARAS1_132,1,1,0
371006_BHUSA1_132,1,1,31.749
371007_AMBAZ1_132,1,1,476.614
371008_AHMED1_132,1,1,299.617
371009_BABLE1_132,1,1,519.131
371010_NAGPR2_132,1,1,0
371011_HINGNA_132,1,1,0
371012_BESA1_132,1,1,0
371013_HINGN1_132,1,1,33.402
371014_KANHA1_132,1,1,159.342
371015_BHAND1_132,1,1,102.613
371016_BEED1_132,1,1,200.006
371017_AKOLA1_132,1,1,419.584
371018_PADEGN_132,1,1,317.396
371019_ALEPHATA_132,1,1,209.124
371020_BARAMATI_132,1,1,99.706
371021_BOISAR_132,1,1,444.961
371022_CHALISG_132,1,1,187.223
371023_CHINCWAD_132,1,1,165.159
371024_CHITEGN_132,1,1,324.652
371025_CHIKHLI_132,1,1,218.391
371026_DHULE_132,1,1,268.669
371027_DONDAICH_132,1,1,165.326
371030_HIRANGL_132,1,1,290.736
371031_JALNA_132,1,1,235.356
371032_JEUR_132,1,1,105.23
371033_KAULWAD_132,1,1,194.627
371035_KHAREPTN_132,1,1,69.421
371036_KURKUMB_132,1,1,133.525
371037_LONAND_132,1,1,269.318
371038_MALEGAON_132,1,1,254.608
371039_MALINAG_132,1,1,77.234
371042_NASIK_132,1,1,415.819
371043_PANDHRPR_132,1,1,10.712
371044_PARBHANI_132,1,1,108.882
371045_PETH_132,1,1,21.115
371046_PHURSUNG_132,1,1,260.72
371047_PUSAD_132,1,1,140.484
