node.from.number,node.to.number,id,resistance.pu,reactance.pu,charging.susceptance.pu,ratingA,ratingB,ratingC,node.from.admittance.real.pu,node.from.admittance.imag.pu,node.to.admittance.real.pu,node.to.admittance.imag.pu,status,owner.number1,owner.fraction1,owner.number2,owner.fraction2,owner.number3,owner.fraction3,owner.number4,owner.fraction4,metered.end,length
522088,522089,1,0.00232,0.01237,0.0213,200,237,0,0,0,0,0,1,1,15,1,1,NA,NA,NA,NA,NA,NA
522090,522091,1,0.00235,0.01257,0.02165,200,237,0,0,0,0,0,0,2,0,1,1,NA,NA,NA,NA,NA,NA
522090,522122,1,0.001238,0.006599,0.01136,200,237,0,0,0,0,0,1,1,8,1,1,NA,NA,NA,NA,NA,NA
522090,522129,1,0.00526,0.028047,0.04828,200,237,0,0,0,0,0,1,1,34,1,1,NA,NA,NA,NA,NA,NA
522090,522130,1,0.006343,0.033821,0.05822,200,237,0,0,0,0,0,1,2,41,1,1,NA,NA,NA,NA,NA,NA
522091,522177,1,0.00235,0.01257,0.02165,200,237,0,0,0,0,0,0,2,15,1,1,NA,NA,NA,NA,NA,NA
522091,523025,1,0.003094,0.016498,0.0284,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522091,523025,2,0.003094,0.016498,0.0284,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522092,522118,1,0.00265,0.0133,0.02025,200,237,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522094,522096,1,0.01052,0.056093,0.09656,200,237,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522094,522096,2,0.01052,0.056093,0.09656,200,237,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522096,522109,1,0.01903,0.10146,0.17466,200,237,0,0,0,0,0,1,2,123,1,1,NA,NA,NA,NA,NA,NA
522097,522152,1,0.006343,0.033821,0.05822,200,237,0,0,0,0,0,1,2,41,1,1,NA,NA,NA,NA,NA,NA
522098,522111,1,0.003868,0.020623,0.0355,200,237,0,0,0,0,0,1,1,25,1,1,NA,NA,NA,NA,NA,NA
522098,522111,2,0.003868,0.020623,0.0355,200,237,0,0,0,0,0,1,1,25,1,1,NA,NA,NA,NA,NA,NA
522098,522139,1,0.005415,0.028872,0.0497,200,237,0,0,0,0,0,1,1,35,1,1,NA,NA,NA,NA,NA,NA
522098,522139,2,0.005415,0.028872,0.0497,200,237,0,0,0,0,0,1,1,35,1,1,NA,NA,NA,NA,NA,NA
522098,522140,1,0.005724,0.030521,0.05254,200,237,0,0,0,0,0,0,2,37,1,1,NA,NA,NA,NA,NA,NA
522098,522140,2,0.005724,0.030521,0.05254,200,237,0,0,0,0,0,0,2,37,1,1,NA,NA,NA,NA,NA,NA
522104,522155,1,0.00619,0.033,0.0568,200,237,0,0,0,0,0,1,1,50,1,1,NA,NA,NA,NA,NA,NA
522106,522107,1,0.00464,0.02475,0.0426,200,237,0,0,0,0,0,1,2,30,1,1,NA,NA,NA,NA,NA,NA
522106,522107,2,0.00464,0.02475,0.0426,200,237,0,0,0,0,0,1,2,30,1,1,NA,NA,NA,NA,NA,NA
522106,522108,1,0.003094,0.016498,0.0284,200,237,0,0,0,0,0,1,2,20,1,1,NA,NA,NA,NA,NA,NA
522106,522108,2,0.003094,0.016498,0.0284,200,237,0,0,0,0,0,1,2,20,1,1,NA,NA,NA,NA,NA,NA
522106,532601,1,0.02142,0.09776,0.16801,131,208,229,0,0,0,0,1,1,118.88,73,1,NA,NA,NA,NA,NA,NA
522107,522149,1,0.006343,0.033821,0.05822,200,237,0,0,0,0,0,1,1,41,1,1,NA,NA,NA,NA,NA,NA
522107,522149,2,0.006343,0.033821,0.05822,200,237,0,0,0,0,0,1,1,41,1,1,NA,NA,NA,NA,NA,NA
522109,522110,1,0.00951,0.05073,0.08733,200,237,0,0,0,0,0,1,2,61.5,1,1,NA,NA,NA,NA,NA,NA
522111,522112,1,0.01237,0.06599,0.1136,200,237,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
522111,522154,1,0.01083,0.05774,0.0994,200,237,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
522113,522114,1,0.00812,0.04324,0.0744,200,237,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522115,522157,1,0.007735,0.041245,0.071,200,237,0,0,0,0,0,1,1,50,1,1,NA,NA,NA,NA,NA,NA
522115,522157,2,0.007735,0.041245,0.071,200,237,0,0,0,0,0,1,1,50,1,1,NA,NA,NA,NA,NA,NA
522116,522117,1,0.00146,0.0078,0.01343,200,237,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
522119,522122,1,0.00065,0.003465,0.00596,200,237,0,0,0,0,0,1,1,4.2,1,1,NA,NA,NA,NA,NA,NA
522122,522123,1,0.000835,0.004454,0.00767,200,237,0,0,0,0,0,1,2,5.4,1,1,NA,NA,NA,NA,NA,NA
522129,522131,1,0.00413,0.022025,0.03791,200,237,0,0,0,0,0,1,1,26.7,1,1,NA,NA,NA,NA,NA,NA
522133,522158,1,0.006962,0.037121,0.0639,200,237,0,0,0,0,0,1,1,40,1,1,NA,NA,NA,NA,NA,NA
522133,522158,3,0.006962,0.037121,0.0639,200,237,0,0,0,0,0,1,1,40,1,1,NA,NA,NA,NA,NA,NA
522135,522136,1,0.010056,0.053619,0.0923,200,237,0,0,0,0,0,1,2,65,1,1,NA,NA,NA,NA,NA,NA
522135,522136,2,0.010056,0.053619,0.0923,200,237,0,0,0,0,0,1,2,65,1,1,NA,NA,NA,NA,NA,NA
522137,522138,1,0.00758,0.04042,0.06958,200,237,0,0,0,0,0,1,2,49,1,1,NA,NA,NA,NA,NA,NA
522137,522138,2,0.008973,0.047844,0.08236,200,237,0,0,0,0,0,1,2,58,1,1,NA,NA,NA,NA,NA,NA
522137,522138,5,0.008973,0.047844,0.08236,200,237,0,0,0,0,0,1,2,58,1,1,NA,NA,NA,NA,NA,NA
522138,522156,1,0.0108,0.0577,0.0994,200,237,0,0,0,0,0,1,1,47,1,1,NA,NA,NA,NA,NA,NA
522139,522140,3,0.005724,0.030521,0.05254,200,237,0,0,0,0,0,1,2,37,1,1,NA,NA,NA,NA,NA,NA
522139,522141,1,0.008044,0.042895,0.07384,200,237,0,0,0,0,0,1,2,52,1,1,NA,NA,NA,NA,NA,NA
522139,522141,3,0.006343,0.033821,0.05822,200,237,0,0,0,0,0,1,2,41,1,1,NA,NA,NA,NA,NA,NA
522140,522155,2,0.00619,0.033,0.0568,200,237,0,0,0,0,0,1,1,60,1,1,NA,NA,NA,NA,NA,NA
522143,522156,3,0.019028,0.101463,0.17466,200,237,0,0,0,0,0,1,1,66,1,1,NA,NA,NA,NA,NA,NA
522143,522156,4,0.019028,0.101463,0.17466,200,237,0,0,0,0,0,1,1,66,1,1,NA,NA,NA,NA,NA,NA
522155,524044,1,0.00619,0.033,0.0568,200,237,0,0,0,0,0,1,2,60,1,1,NA,NA,NA,NA,NA,NA
522177,523025,1,0.002785,0.014848,0.02556,200,237,0,0,0,0,0,1,1,15,1,1,NA,NA,NA,NA,NA,NA
522177,523025,3,0.002785,0.014848,0.02556,0,0,0,0,0,0,0,1,2,15,1,1,NA,NA,NA,NA,NA,NA
524001,524035,1,0.00056,0.00623,0.1665,550,950,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
524001,524077,1,0.00035,0.00394,0.10545,517,852,0,0,0,0,0,1,1,19,1,1,NA,NA,NA,NA,NA,NA
524001,524077,2,0.00035,0.00394,0.10545,517,852,0,0,0,0,0,1,1,19,1,1,NA,NA,NA,NA,NA,NA
524001,544003,2,0.0033,0.0363,0.9712,550,948,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA
524001,544003,3,0.0033,0.0363,0.9712,550,948,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA
524001,544007,1,0.00186,0.02075,0.555,550,950,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524001,544113,1,0.0033,0.0363,0.9712,550,948,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524001,544113,2,0.0033,0.0363,0.9712,550,948,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524002,524003,1,0.0032,0.03569,0.9546,517,852,0,0,0,0,0,1,2,172,1,1,NA,NA,NA,NA,NA,NA
524002,524004,1,0.0022,0.02449,0.6549,517,852,0,0,0,0,0,0,2,118,1,1,NA,NA,NA,NA,NA,NA
524002,524048,2,0.0032,0.03569,0.9546,517,852,0,0,0,0,0,1,2,70,1,1,NA,NA,NA,NA,NA,NA
524003,524004,1,0.005121,0.057063,1.52625,517,852,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524003,524004,2,0.005121,0.057063,1.52625,517,852,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524003,524013,1,0.00011,0.00159,0.0665,681,2186,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524003,524013,2,0.00011,0.00159,0.0665,681,2186,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524003,524082,1,0.00281,0.03133,0.83805,517,852,0,0,0,0,0,0,1,151,1,1,NA,NA,NA,NA,NA,NA
524004,524012,1,0.00303,0.03382,0.90465,517,852,0,0,0,0,0,1,2,163,1,1,NA,NA,NA,NA,NA,NA
524004,524012,2,0.00303,0.03382,0.90465,517,852,0,0,0,0,0,1,2,163,1,1,NA,NA,NA,NA,NA,NA
524004,524044,1,0.00214,0.02386,0.63825,517,852,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524004,524044,2,0.00214,0.02386,0.63825,517,852,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524004,524047,1,0.00279,0.03112,0.8325,517,852,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
524004,524047,2,0.00279,0.03112,0.8325,517,852,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
524004,524048,1,0.0032,0.03569,0.9546,517,852,0,0,0,0,0,1,2,40,1,1,NA,NA,NA,NA,NA,NA
524004,524076,1,0.0028,0.03112,0.8325,550,948,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA
524004,524083,1,0.00273,0.04134,1.729,1200,1800,0,0,0,0,0,0,2,260,1,1,NA,NA,NA,NA,NA,NA
524004,524083,2,0.00273,0.04134,1.729,1200,1800,0,0,0,0,0,0,2,260,1,1,NA,NA,NA,NA,NA,NA
524004,524097,1,0.001365,0.02067,0.8645,1200,1800,0,0,0,0,0,0,2,130,1,1,NA,NA,NA,NA,NA,NA
524004,524097,2,0.001365,0.02067,0.8645,1200,1800,0,0,0,0,0,0,2,130,1,1,NA,NA,NA,NA,NA,NA
524005,524007,1,0.00084,0.00934,0.24975,517,852,0,0,0,0,0,0,2,45,1,1,NA,NA,NA,NA,NA,NA
524005,524011,1,0.00036,0.00818,0.32808,692,1962,0,0,0,0,0,1,2,51,1,1,NA,NA,NA,NA,NA,NA
524005,524011,2,0.00036,0.00818,0.32808,692,1962,0,0,0,0,0,1,2,51,1,1,NA,NA,NA,NA,NA,NA
524005,524025,1,0.000745,0.0083,0.22,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524005,524084,1,0.00074,0.0083,0.222,517,852,0,0,0,0,0,1,2,40,1,1,NA,NA,NA,NA,NA,NA
524006,524007,2,0.00659,0.07346,1.964,517,852,0,0,0,0,0,0,2,354,1,1,NA,NA,NA,NA,NA,NA
524006,524009,1,0.00484,0.05395,1.443,517,1093,0,0,0,0,0,0,1,260,1,1,NA,NA,NA,NA,NA,NA
524006,524097,1,0.003352,0.03735,0.999,550,948,0,0,0,0,0,1,2,180,1,1,NA,NA,NA,NA,NA,NA
524006,524097,2,0.003352,0.03735,0.999,550,948,0,0,0,0,0,1,2,180,1,1,NA,NA,NA,NA,NA,NA
524007,524009,1,0.00493,0.05499,1.47075,517,852,0,0,0,0,0,0,2,265,1,1,NA,NA,NA,NA,NA,NA
524007,524010,1,0.00248,0.0276,0.73815,517,1093,0,0,0,0,0,1,2,133,1,1,NA,NA,NA,NA,NA,NA
524007,524010,2,0.00248,0.0276,0.73815,517,1093,0,0,0,0,0,1,2,133,1,1,NA,NA,NA,NA,NA,NA
524007,524025,1,0.000838,0.009338,0.24975,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524007,524044,1,0.00298,0.0332,0.888,517,852,0,0,0,0,0,1,2,160,1,1,NA,NA,NA,NA,NA,NA
524007,524044,2,0.00298,0.0332,0.888,517,852,0,0,0,0,0,1,2,160,1,1,NA,NA,NA,NA,NA,NA
524007,524077,1,0.00068,0.00759,0.20313,517,852,0,0,0,0,0,1,1,36.6,1,1,NA,NA,NA,NA,NA,NA
524007,524077,2,0.00068,0.00759,0.20313,517,852,0,0,0,0,0,1,1,36.6,1,1,NA,NA,NA,NA,NA,NA
524007,524084,1,0.00056,0.00623,0.1665,517,852,0,0,0,0,0,1,2,30,1,1,NA,NA,NA,NA,NA,NA
524007,524097,1,0.003352,0.03735,0.999,550,948,0,0,0,0,0,1,2,180,1,1,NA,NA,NA,NA,NA,NA
524007,524097,2,0.003352,0.03735,0.999,550,948,0,0,0,0,0,1,2,180,1,1,NA,NA,NA,NA,NA,NA
524008,524009,1,0.0019,0.02871,1.20099,681,1704,0,0,0,0,0,1,1,180.6,1,1,NA,NA,NA,NA,NA,NA
524008,524009,2,0.0019,0.02871,1.20099,681,1704,0,0,0,0,0,1,1,180.6,1,1,NA,NA,NA,NA,NA,NA
524008,534956,1,0.00093,0.01037,0.2775,517,852,0,0,0,0,0,0,2,50,551,1,NA,NA,NA,NA,NA,NA
524008,534956,2,0.00093,0.01037,0.2775,517,852,0,0,0,0,0,0,2,50,551,1,NA,NA,NA,NA,NA,NA
524009,524010,1,0.00179,0.01992,0.5328,517,1093,0,0,0,0,0,1,1,96,1,1,NA,NA,NA,NA,NA,NA
524009,524010,2,0.00179,0.01992,0.5328,517,1093,0,0,0,0,0,1,1,96,1,1,NA,NA,NA,NA,NA,NA
524009,524097,1,0.00149,0.0166,0.444,550,948,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524009,524097,2,0.00149,0.0166,0.444,550,948,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524010,524097,1,0.004841,0.05395,1.443,550,948,0,0,0,0,0,1,2,260,1,1,NA,NA,NA,NA,NA,NA
524010,524097,2,0.004841,0.05395,1.443,550,948,0,0,0,0,0,1,2,260,1,1,NA,NA,NA,NA,NA,NA
524010,534857,1,0.003473,0.038699,1.03507,517,852,0,0,0,0,0,1,1,186.5,551,1,NA,NA,NA,NA,NA,NA
524010,534857,2,0.003473,0.038699,1.03507,517,852,0,0,0,0,0,1,2,186.5,531,1,NA,NA,NA,NA,NA,NA
524010,534858,1,0.002597,0.028946,0.77422,517,852,0,0,0,0,0,0,1,139.5,1,1,NA,NA,NA,NA,NA,NA
524010,534955,1,0.004841,0.05395,1.443,517,852,0,0,0,0,0,0,1,260,551,1,NA,NA,NA,NA,NA,NA
524010,534955,2,0.004841,0.05395,1.443,517,852,0,0,0,0,0,0,1,260,551,1,NA,NA,NA,NA,NA,NA
524011,524035,1,0.00093,0.01037,0.2775,550,950,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
524011,544007,1,0.00128,0.01432,0.38295,517,852,0,0,0,0,0,1,1,69,1,1,NA,NA,NA,NA,NA,NA
524011,544007,2,0.00128,0.01432,0.38295,517,852,0,0,0,0,0,1,1,69,1,1,NA,NA,NA,NA,NA,NA
524011,544087,1,0.00137,0.02067,0.8645,517,852,0,0,0,0,0,1,2,0,1,1,NA,NA,NA,NA,NA,NA
524012,524047,1,0.00201,0.02241,0.5994,524,852,0,0,0,0,0,1,1,108,1,1,NA,NA,NA,NA,NA,NA
524012,524047,2,0.00201,0.02241,0.5994,524,852,0,0,0,0,0,1,1,108,1,1,NA,NA,NA,NA,NA,NA
524013,524083,1,0.00011,0.00159,0.0665,1100,1800,0,0,0,0,0,0,2,10,1,1,NA,NA,NA,NA,NA,NA
524013,524083,2,0.00011,0.00159,0.0665,1100,1800,0,0,0,0,0,0,2,10,1,1,NA,NA,NA,NA,NA,NA
524015,524034,1,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524015,524034,2,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524015,524034,3,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524015,524034,4,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524015,524047,1,0.00037,0.00415,0.111,600,1200,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524015,524047,2,0.00037,0.00415,0.111,600,1200,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA
524015,524049,5,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,133,1,1,NA,NA,NA,NA,NA,NA
524015,524083,1,0.00316,0.03528,0.9435,550,948,0,0,0,0,0,0,2,170,1,1,NA,NA,NA,NA,NA,NA
524015,524083,2,0.00316,0.03528,0.9435,550,948,0,0,0,0,0,0,2,170,1,1,NA,NA,NA,NA,NA,NA
524015,524087,1,0.002391,0.054833,2.19813,0,0,0,0,0,0,0,0,1,335,1,1,NA,NA,NA,NA,NA,NA
524015,524087,2,0.002391,0.054833,2.19813,0,0,0,0,0,0,0,0,1,335,1,1,NA,NA,NA,NA,NA,NA
524015,524098,1,0.00367,0.05565,2.3275,1500,2000,0,0,0,0,0,1,2,350,1,1,NA,NA,NA,NA,NA,NA
524015,524098,2,0.00367,0.05565,2.3275,1500,2000,0,0,0,0,0,1,2,350,1,1,NA,NA,NA,NA,NA,NA
524016,524034,1,0.00186,0.02075,0.555,550,948,0,0,0,0,0,0,1,100,1,1,NA,NA,NA,NA,NA,NA
524016,524034,2,0.00186,0.02075,0.555,550,948,0,0,0,0,0,0,1,100,1,1,NA,NA,NA,NA,NA,NA
524016,524083,1,0.00316,0.03528,0.9435,550,948,0,0,0,0,0,1,2,170,1,1,NA,NA,NA,NA,NA,NA
524016,524083,3,0.00316,0.03528,0.9435,550,948,0,0,0,0,0,1,2,170,1,1,NA,NA,NA,NA,NA,NA
524025,524087,1,0.001145,0.01975,0.915,0,0,0,0,0,0,0,1,2,125,1,1,NA,NA,NA,NA,NA,NA
524025,524087,2,0.001145,0.01975,0.915,0,0,0,0,0,0,0,1,2,125,1,1,NA,NA,NA,NA,NA,NA
524044,524082,1,0.0029,0.03237,0.8658,517,852,0,0,0,0,0,1,2,156,1,1,NA,NA,NA,NA,NA,NA
524044,524082,2,0.0029,0.03237,0.8658,517,852,0,0,0,0,0,1,2,156,1,1,NA,NA,NA,NA,NA,NA
524044,524087,1,0.00149,0.0166,0.444,0,0,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524044,524087,2,0.00149,0.0166,0.444,0,0,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524047,524049,1,0.00011,0.00159,0.0665,600,1200,0,0,0,0,0,1,1,112,1,1,NA,NA,NA,NA,NA,NA
524050,524086,1,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,1,1,122,1,1,NA,NA,NA,NA,NA,NA
524050,524086,3,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,1,1,122,1,1,NA,NA,NA,NA,NA,NA
524050,524097,1,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,1,1,130,1,1,NA,NA,NA,NA,NA,NA
524050,524097,2,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,1,1,130,1,1,NA,NA,NA,NA,NA,NA
524076,524082,1,0.00047,0.00519,0.13875,550,948,0,0,0,0,0,0,1,25,1,1,NA,NA,NA,NA,NA,NA
524076,524086,1,0.000105,0.00159,0.0665,1200,1800,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524076,524086,2,0.000105,0.00159,0.0665,1200,1800,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524077,524098,1,0.00105,0.0159,0.665,1100,1800,0,0,0,0,0,1,2,100,1,1,NA,NA,NA,NA,NA,NA
524077,524098,2,0.00105,0.0159,0.665,1100,1800,0,0,0,0,0,1,2,100,1,1,NA,NA,NA,NA,NA,NA
524082,524083,1,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,0,1,150,1,1,NA,NA,NA,NA,NA,NA
524082,524083,2,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,0,1,150,1,1,NA,NA,NA,NA,NA,NA
524082,524086,1,0.000105,0.00159,0.0665,1200,1800,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524082,524086,2,0.000105,0.00159,0.0665,1200,1800,0,0,0,0,0,1,1,10,1,1,NA,NA,NA,NA,NA,NA
524082,524087,1,0.001374,0.0237,1.098,0,0,0,0,0,0,0,0,2,150,1,1,NA,NA,NA,NA,NA,NA
524082,524087,2,0.001374,0.0237,1.098,0,0,0,0,0,0,0,0,2,150,1,1,NA,NA,NA,NA,NA,NA
524082,524098,1,0.00354,0.02365,1.0545,550,948,0,0,0,0,0,1,1,190,1,1,NA,NA,NA,NA,NA,NA
524082,524098,2,0.00354,0.02365,1.0545,550,948,0,0,0,0,0,1,1,190,1,1,NA,NA,NA,NA,NA,NA
524083,524085,1,0.00021,0.00318,0.133,1200,1800,0,0,0,0,0,1,1,20,1,1,NA,NA,NA,NA,NA,NA
524083,524085,2,0.00021,0.00318,0.133,1200,1800,0,0,0,0,0,1,1,20,1,1,NA,NA,NA,NA,NA,NA
524083,524086,1,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,1,2,150,1,1,NA,NA,NA,NA,NA,NA
524083,524086,2,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,1,2,150,1,1,NA,NA,NA,NA,NA,NA
524084,524098,1,0.00149,0.0166,0.444,681,1704,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524084,524098,2,0.00149,0.0166,0.444,681,1704,0,0,0,0,0,1,2,80,1,1,NA,NA,NA,NA,NA,NA
524085,524086,1,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,1,2,150,1,1,NA,NA,NA,NA,NA,NA
524085,524086,2,0.00157,0.02385,0.9975,1100,1800,0,0,0,0,0,1,2,150,1,1,NA,NA,NA,NA,NA,NA
524086,524087,1,0.001282,0.02212,1.0248,650,1800,0,0,0,0,0,1,1,140,1,1,NA,NA,NA,NA,NA,NA
524086,524087,2,0.001282,0.02212,1.0248,650,1800,0,0,0,0,0,1,1,140,1,1,NA,NA,NA,NA,NA,NA
524086,524087,3,0.001282,0.02212,1.0248,650,1800,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
524086,524097,1,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,0,2,180,1,1,NA,NA,NA,NA,NA,NA
524086,524097,2,0.00189,0.02862,1.197,1100,1800,0,0,0,0,0,0,2,180,1,1,NA,NA,NA,NA,NA,NA
524086,524098,1,0.00354,0.02365,1.0545,550,948,0,0,0,0,0,0,1,190,1,1,NA,NA,NA,NA,NA,NA
524086,524098,2,0.00354,0.02365,1.0545,550,948,0,0,0,0,0,0,1,190,1,1,NA,NA,NA,NA,NA,NA
524087,524098,1,0.00121,0.013488,0.36075,550,0,0,0,0,0,0,1,2,65,1,1,NA,NA,NA,NA,NA,NA
524087,524098,2,0.00121,0.013488,0.36075,550,0,0,0,0,0,0,0,2,65,1,1,NA,NA,NA,NA,NA,NA
524087,524098,3,0.000607,0.013913,0.55773,650,1800,0,0,0,0,0,0,2,85,1,1,NA,NA,NA,NA,NA,NA
524087,524098,4,0.000607,0.013913,0.55773,650,1800,0,0,0,0,0,0,2,85,1,1,NA,NA,NA,NA,NA,NA
524087,524098,5,0.000687,0.01185,0.549,0,0,0,0,0,0,0,1,1,75,1,1,NA,NA,NA,NA,NA,NA
524087,524098,6,0.000687,0.01185,0.549,0,0,0,0,0,0,0,1,1,75,1,1,NA,NA,NA,NA,NA,NA
524098,544113,1,0.00158,0.03617,1.45011,2300,4855,0,0,0,0,0,1,2,221,1,1,NA,NA,NA,NA,NA,NA
524098,544113,2,0.00158,0.03617,1.45011,2300,4855,0,0,0,0,0,1,2,221,1,1,NA,NA,NA,NA,NA,NA
531001,531042,1,0.03425,0.07364,0.00824,0,65,0,0,0,0,0,1,1,23,530,1,NA,NA,NA,NA,NA,NA
531001,531254,1,0.026,0.09394,0.01026,65,65,0,0,0,0,0,0,1,15,532,1,NA,NA,NA,NA,NA,NA
531001,531348,1,0.04542,0.09765,0.01092,0,65,0,0,0,0,0,1,2,30.5,530,1,NA,NA,NA,NA,NA,NA
531002,531017,1,0.05016,0.09394,0.01026,0,65,0,0,0,0,0,0,2,29,530,1,NA,NA,NA,NA,NA,NA
531002,531028,1,0.03269,0.06122,0.00668,0,65,0,0,0,0,0,1,1,18.9,530,1,NA,NA,NA,NA,NA,NA
531003,531061,1,0.02325,0.04354,0.00476,0,65,0,0,0,0,0,0,2,13.4,530,1,NA,NA,NA,NA,NA,NA
531003,531253,1,0.01176,0.02203,0.0024,50,55,0,0,0,0,0,1,2,6.8,533,1,NA,NA,NA,NA,NA,NA
531003,531303,1,0.04065,0.07612,0.00832,0,65,0,0,0,0,0,1,2,23.5,532,1,NA,NA,NA,NA,NA,NA
531003,531334,1,0.01392,0.02608,0.00284,0,65,0,0,0,0,0,1,1,8.1,530,1,NA,NA,NA,NA,NA,NA
531003,531391,1,0.01306,0.02446,0.00268,55,65,0,0,0,0,0,1,2,7.5,532,1,NA,NA,NA,NA,NA,NA
531004,531044,1,0.01707,0.03197,0.0035,55,65,0,0,0,0,0,1,2,9.9,530,1,NA,NA,NA,NA,NA,NA
531004,531044,2,0.01707,0.03197,0.0035,55,65,0,0,0,0,0,1,2,9.9,533,1,NA,NA,NA,NA,NA,NA
531004,531067,1,0.04376,0.08196,0.00896,0,65,0,0,0,0,0,0,1,25.3,530,1,NA,NA,NA,NA,NA,NA
531004,531070,1,0.02647,0.04956,0.00542,55,65,0,0,0,0,0,1,2,15.3,533,1,NA,NA,NA,NA,NA,NA
531004,531070,2,0.02647,0.04956,0.00542,55,65,0,0,0,0,0,1,2,15.3,533,1,NA,NA,NA,NA,NA,NA
531005,531026,1,0.02186,0.04095,0.00448,0,65,0,0,0,0,0,0,1,12.6,530,1,NA,NA,NA,NA,NA,NA
531005,531040,1,0.00813,0.01522,0.00166,0,65,0,0,0,0,0,1,2,4.7,530,1,NA,NA,NA,NA,NA,NA
531005,531079,1,0.0184,0.03447,0.00376,0,55,0,0,0,0,0,1,1,10.6,533,1,NA,NA,NA,NA,NA,NA
531006,531007,@1,0,1e-04,0,0,0,0,0,0,0,0,1,2,0,533,1,NA,NA,NA,NA,NA,NA
531006,531043,1,0.03287,0.06155,0.00672,0,65,0,0,0,0,0,1,1,19,530,1,NA,NA,NA,NA,NA,NA
531006,531045,1,0.03287,0.06155,0.00672,0,65,0,0,0,0,0,1,1,19,530,1,NA,NA,NA,NA,NA,NA
531007,531038,1,0.03287,0.06155,0.00672,0,65,0,0,0,0,0,1,2,19,530,1,NA,NA,NA,NA,NA,NA
